і̄же|| |10|5|MATT 5.19|5000104
ӣсплънітъ|| |10|5|MATT 5.19|5000104
ӣ|| |10|5|MATT 5.19|5000104
наоучитъ|| · |10|5|MATT 5.19|5000104
сь|| |10|5|MATT 5.19|5000104
велеӣ|| |10|5|MATT 5.19|5000104
наречетъ|| |10|5|MATT 5.19|5000104
сѧ|| |10|5|MATT 5.19|5000104
въ|| |10|5|MATT 5.19|5000104
ц҃рствѣ|| |10|5|MATT 5.19|5000104
н҃бснѣмъ|| ·· · · - |10|5|MATT 5.19|5000104
Просѧштоумоу|| |10|5|MATT 5.42|5000105
о̄у|| |10|5|MATT 5.42|5000105
тебе|| |10|5|MATT 5.42|5000105
даӣ|| |10|5|MATT 5.42|5000105
ӣ|| |10|5|MATT 5.42|5000105
хотѧщаа̄го|| |10|5|MATT 5.42|5000105
ӡаѧ̄ті|| |10|5|MATT 5.42|5000105
не|| |10|5|MATT 5.42|5000105
о̄тъвраті|| · |10|5|MATT 5.42|5000105
Слъішасте|| |10|5|MATT 5.43|5000106
ѣко|| |10|5|MATT 5.43|5000106
речено|| ·:· |10|5|MATT 5.43|5000106
е̄стъ|| · |10|5|MATT 5.43|5000106
Въӡлюбі|| |10|5|MATT 5.43|5000106
искнѣа̄го|| |10|5|MATT 5.43|5000106
свое̄го|| · |10|5|MATT 5.43|5000106
᾽и|| |10|5|MATT 5.43|5000106
въӡненавіді̄|| |10|5|MATT 5.43|5000106
в̄рага|| |10|5|MATT 5.43|5000106
[с]во᾽его|| · |10|5|MATT 5.43|5000106
А̄ӡь|| |10|5|MATT 5.44|5000107
же|| |10|5|MATT 5.44|5000107
г҃лѭ|| |10|5|MATT 5.44|5000107
вамь|| · |10|5|MATT 5.44|5000107
любите|| |10|5|MATT 5.44|5000107
врагъи|| |10|5|MATT 5.44|5000107
вашѧ|| · |10|5|MATT 5.44|5000107
б҃лте|| |10|5|MATT 5.44|5000107
клънѫштѧѧ|| |10|5|MATT 5.44|5000107
въі|| · |10|5|MATT 5.44|5000107
добро|| |10|5|MATT 5.44|5000107
т̄воріте|| |10|5|MATT 5.44|5000107
ненавідѧщиӣмъ|| |10|5|MATT 5.44|5000107
вась|| · |10|5|MATT 5.44|5000107
ӣ|| |10|5|MATT 5.44|5000107
моліте|| |10|5|MATT 5.44|5000107
ӡа|| |10|5|MATT 5.44|5000107
творѧштѧ|| |10|5|MATT 5.44|5000107
вамъ|| |10|5|MATT 5.44|5000107
напасть|| · |10|5|MATT 5.44|5000107
ӣ|| |10|5|MATT 5.44|5000107
ӣӡгонѧштѧѧ̄|| |10|5|MATT 5.44|5000107
въі|| · |10|5|MATT 5.44|5000107
да|| |10|5|MATT 5.45|5000108
бѫдете|| |10|5|MATT 5.45|5000108
с҃нве҃|| |10|5|MATT 5.45|5000108
о̄ц҃а|| |10|5|MATT 5.45|5000108
вашего|| |10|5|MATT 5.45|5000108
і̄же|| |10|5|MATT 5.45|5000108
е̄стъ|| |10|5|MATT 5.45|5000108
на|| |10|5|MATT 5.45|5000108
н҃с҃хь|| · |10|5|MATT 5.45|5000108
ѣ̄коже|| |10|5|MATT 5.45|5000108
ӣ|| |10|5|MATT 5.45|5000108
слънц̄е|| |10|5|MATT 5.45|5000108
сво҃е̄|| |10|5|MATT 5.45|5000108
сиѣе̄тъ|| |10|5|MATT 5.45|5000108
на|| |10|5|MATT 5.45|5000108
ӡьлъиѧ|| · |10|5|MATT 5.45|5000108
ӣ|| |10|5|MATT 5.45|5000108
на|| |10|5|MATT 5.45|5000108
благъиѧ̄|| · |10|5|MATT 5.45|5000108
ӣ|| |10|5|MATT 5.45|5000108
дьждітъ|| |10|5|MATT 5.45|5000108
на|| |10|5|MATT 5.45|5000108
праведънъіѧ̄|| |10|5|MATT 5.45|5000108
᾽и|| |10|5|MATT 5.45|5000108
на|| |10|5|MATT 5.45|5000108
неправедънъіѧ̄|| · |10|5|MATT 5.45|5000108
ӣ|| |10|5|MATT 5.46|5000109
а̄ште|| |10|5|MATT 5.46|5000109
любіте|| |10|5|MATT 5.46|5000109
любѧштѧѧ|| |10|5|MATT 5.46|5000109
въі|| · |10|5|MATT 5.46|5000109
кѫѭ̄|| |10|5|MATT 5.46|5000109
мъӡдѫ|| |10|5|MATT 5.46|5000109
имате|| · |10|5|MATT 5.46|5000109
Не|| |10|5|MATT 5.46|5000109
ӣ|| |10|5|MATT 5.46|5000109
мъітарі|| |10|5|MATT 5.46|5000109
лі|| |10|5|MATT 5.46|5000109
тожде|| |10|5|MATT 5.46|5000109
творѧтъ|| · |10|5|MATT 5.46|5000109
ӣ|| |10|5|MATT 5.47|5000110
᾽аште|| |10|5|MATT 5.47|5000110
цѣлоуе̄те|| ·:· |10|5|MATT 5.47|5000110
дроугъи|| |10|5|MATT 5.47|5000110
вашѧ|| |10|5|MATT 5.47|5000110
тькм̄о|| · |10|5|MATT 5.47|5000110
чт̄о|| |10|5|MATT 5.47|5000110
ліхо|| |10|5|MATT 5.47|5000110
творите|| · |10|5|MATT 5.47|5000110
не|| |10|5|MATT 5.47|5000110
ӣ|| |10|5|MATT 5.47|5000110
мъітарі|| |10|5|MATT 5.47|5000110
ли|| |10|5|MATT 5.47|5000110
такожде|| |10|5|MATT 5.47|5000110
творѧтъ|| · |10|5|MATT 5.47|5000110
бѫдѣте|| |10|5|MATT 5.48|5000111
о̄убо|| ·:· |10|5|MATT 5.48|5000111
въи|| |10|5|MATT 5.48|5000111
съвръшени|| · |10|5|MATT 5.48|5000111
ѣ̄коже|| |10|5|MATT 5.48|5000111
ӣ|| |10|5|MATT 5.48|5000111
᾽҃оць|| |10|5|MATT 5.48|5000111
вашь|| |10|5|MATT 5.48|5000111
н҃бснъі|| |10|5|MATT 5.48|5000111
съвръшенъ|| |10|5|MATT 5.48|5000111
е̄стъ|| ·· · - |10|5|MATT 5.48|5000111
Вънемл҃ѣте|| |10|6|MATT 6.1|5000112
м҃л҃стъінѧ|| |10|6|MATT 6.1|5000112
вашѧ|| · |10|6|MATT 6.1|5000112
Не|| |10|6|MATT 6.1|5000112
творіте|| |10|6|MATT 6.1|5000112
прѣд|| |10|6|MATT 6.1|5000112
ч҃лкъі|| · |10|6|MATT 6.1|5000112
да|| |10|6|MATT 6.1|5000112
відімі|| |10|6|MATT 6.1|5000112
бѫдете|| |10|6|MATT 6.1|5000112
ӣмі|| · |10|6|MATT 6.1|5000112
А̄ште|| |10|6|MATT 6.1|5000112
лі|| |10|6|MATT 6.1|5000112
же|| |10|6|MATT 6.1|5000112
ні|| · |10|6|MATT 6.1|5000112
мьӡдъі|| |10|6|MATT 6.1|5000112
не|| |10|6|MATT 6.1|5000112
ӣмате|| |10|6|MATT 6.1|5000112
ѡ̄тъ|| |10|6|MATT 6.1|5000112
о̄ц҃а|| |10|6|MATT 6.1|5000112
вашего|| |10|6|MATT 6.1|5000112
і̄же|| |10|6|MATT 6.1|5000112
е̄стъ|| |10|6|MATT 6.1|5000112
на|| |10|6|MATT 6.1|5000112
н҃бсх|| · |10|6|MATT 6.1|5000112
Е̄гда|| |10|6|MATT 6.2|5000113
о̄убо|| |10|6|MATT 6.2|5000113
творите|| |10|6|MATT 6.2|5000113
мілостъінѭ|| · |10|6|MATT 6.2|5000113
не|| |10|6|MATT 6.2|5000113
въстрѫбіте|| |10|6|MATT 6.2|5000113
прѣдъ|| |10|6|MATT 6.2|5000113
собоѭ̄|| · |10|6|MATT 6.2|5000113
ѣ̄коже|| |10|6|MATT 6.2|5000113
ӣ|| |10|6|MATT 6.2|5000113
ѹ̄покріті|| |10|6|MATT 6.2|5000113
творѧтъ|| · |10|6|MATT 6.2|5000113
въ|| |10|6|MATT 6.2|5000113
сьньміщиӣхъ|| · |10|6|MATT 6.2|5000113
да|| |10|6|MATT 6.2|5000113
прославѧтъ|| |10|6|MATT 6.2|5000113
сѧ|| |10|6|MATT 6.2|5000113
ѡт҃|| |10|6|MATT 6.2|5000113
ч҃кь|| · |10|6|MATT 6.2|5000113
А̄мін҃|| |10|6|MATT 6.2|5000113
г҃лѭ|| |10|6|MATT 6.2|5000113
вам|| · |10|6|MATT 6.2|5000113
въспріӣмѫтъ|| |10|6|MATT 6.2|5000113
мъӡдѫ|| |10|6|MATT 6.2|5000113
сво҃ѭ̄|| · |10|6|MATT 6.2|5000113
Тебѣ|| |10|6|MATT 6.3|5000114
же|| |10|6|MATT 6.3|5000114
тво҃рѧщоу|| |10|6|MATT 6.3|5000114
мілостъінѭ|| · |10|6|MATT 6.3|5000114
да|| |10|6|MATT 6.3|5000114
не|| |10|6|MATT 6.3|5000114
чюе̄тъ|| |10|6|MATT 6.3|5000114
шюӣца|| · |10|6|MATT 6.3|5000114
чьто|| |10|6|MATT 6.3|5000114
творітъ|| |10|6|MATT 6.3|5000114
десніца|| |10|6|MATT 6.3|5000114
твоѣ̄|| · |10|6|MATT 6.3|5000114
да|| |10|6|MATT 6.4|5000115
бѫдетъ|| |10|6|MATT 6.4|5000115
милостъіні|| |10|6|MATT 6.4|5000115
тво҃ѣ̄|| |10|6|MATT 6.4|5000115
въ|| |10|6|MATT 6.4|5000115
таӣнѣ|| · |10|6|MATT 6.4|5000115
῾И|| |10|6|MATT 6.4|5000115
᾽҃оць|| |10|6|MATT 6.4|5000115
твоӣ|| |10|6|MATT 6.4|5000115
відѧӣ|| |10|6|MATT 6.4|5000115
тѧ|| |10|6|MATT 6.4|5000115
въ|| |10|6|MATT 6.4|5000115
та᾽инѣ|| · |10|6|MATT 6.4|5000115
въӡдастъ|| |10|6|MATT 6.4|5000115
тебѣ|| |10|6|MATT 6.4|5000115
ѣ̄вѣ|| · |10|6|MATT 6.4|5000115
Ӣ|| |10|6|MATT 6.5|5000116
е̄гда|| |10|6|MATT 6.5|5000116
м҃л҃иші|| |10|6|MATT 6.5|5000116
сѧ|| · |10|6|MATT 6.5|5000116
не|| |10|6|MATT 6.5|5000116
бѫді|| |10|6|MATT 6.5|5000116
ѣ̄ко|| |10|6|MATT 6.5|5000116
ӣ|| |10|6|MATT 6.5|5000116
ліцемѣрі|| · |10|6|MATT 6.5|5000116
ѣ̄ко|| |10|6|MATT 6.5|5000116
ті|| |10|6|MATT 6.5|5000116
любѧтъ|| |10|6|MATT 6.5|5000116
на|| |10|6|MATT 6.5|5000116
сьньмиштиӣхъ|| |10|6|MATT 6.5|5000116
ӣ|| |10|6|MATT 6.5|5000116
въ|| |10|6|MATT 6.5|5000116
стьгнахъ|| · |10|6|MATT 6.5|5000116
ӣ|| |10|6|MATT 6.5|5000116
на|| |10|6|MATT 6.5|5000116
распѫтіӣх|| |10|6|MATT 6.5|5000116
стоѧ̄ште|| |10|6|MATT 6.5|5000116
молиті|| |10|6|MATT 6.5|5000116
сѧ|| · |10|6|MATT 6.5|5000116
да|| |10|6|MATT 6.5|5000116
ѣ̄вѧтъ|| |10|6|MATT 6.5|5000116
сѧ|| |10|6|MATT 6.5|5000116
ч҃лкомъ|| · |10|6|MATT 6.5|5000116
῾Амін҃|| |10|6|MATT 6.5|5000116
г҃лѭ|| |10|6|MATT 6.5|5000116
вам|| · |10|6|MATT 6.5|5000116
въсприӣмѫт|| |10|6|MATT 6.5|5000116
мъӡдѫ|| |10|6|MATT 6.5|5000116
своѭ̆|| · |10|6|MATT 6.5|5000116
Тъі|| |10|6|MATT 6.6|5000117
же|| |10|6|MATT 6.6|5000117
е̄гда|| |10|6|MATT 6.6|5000117
моліші|| |10|6|MATT 6.6|5000117
сѧ|| · |10|6|MATT 6.6|5000117
въниді|| |10|6|MATT 6.6|5000117
въ|| |10|6|MATT 6.6|5000117
клѣть|| |10|6|MATT 6.6|5000117
твоѭ̄|| · |10|6|MATT 6.6|5000117
ӣ|| |10|6|MATT 6.6|5000117
ӡатворі|| |10|6|MATT 6.6|5000117
дв̄ьрі|| |10|6|MATT 6.6|5000117
твоѧ̄|| · |10|6|MATT 6.6|5000117
ӣ|| |10|6|MATT 6.6|5000117
помолі|| |10|6|MATT 6.6|5000117
сѧ|| |10|6|MATT 6.6|5000117
о̄ц҃ю|| |10|6|MATT 6.6|5000117
твое̄моу|| |10|6|MATT 6.6|5000117
въ|| |10|6|MATT 6.6|5000117
таӣнѣ|| · |10|6|MATT 6.6|5000117
ӣ|| |10|6|MATT 6.6|5000117
о̄ц҃ь|| |10|6|MATT 6.6|5000117
твоӣ|| |10|6|MATT 6.6|5000117
видѧӣ|| |10|6|MATT 6.6|5000117
тѧ|| |10|6|MATT 6.6|5000117
въ|| |10|6|MATT 6.6|5000117
таӣнѣ|| · |10|6|MATT 6.6|5000117
въӡдастъ|| |10|6|MATT 6.6|5000117
тебѣ|| |10|6|MATT 6.6|5000117
ѣ̄в̄ѣ|| · |10|6|MATT 6.6|5000117
М҃л҃те|| |10|6|MATT 6.7|5000118
же|| |10|6|MATT 6.7|5000118
сѧ|| |10|6|MATT 6.7|5000118
ӣ|| |10|6|MATT 6.7|5000118
не|| |10|6|MATT 6.7|5000118
ліхо|| |10|6|MATT 6.7|5000118
г҃літе|| · |10|6|MATT 6.7|5000118
ѣ̄ко|| |10|6|MATT 6.7|5000118
ӣ|| |10|6|MATT 6.7|5000118
ѧ̄ӡъичьници|| · |10|6|MATT 6.7|5000118
Мьнѧтъ|| |10|6|MATT 6.7|5000118
бо|| |10|6|MATT 6.7|5000118
сѧ|| · |10|6|MATT 6.7|5000118
ѣ̄ко|| |10|6|MATT 6.7|5000118
вь|| |10|6|MATT 6.7|5000118
мн̄оѕѣ|| |10|6|MATT 6.7|5000118
г҃ланіӣ|| |10|6|MATT 6.7|5000118
своемъ|| |10|6|MATT 6.7|5000118
о̄услъишані|| |10|6|MATT 6.7|5000118
бѫдѫт|| · |10|6|MATT 6.7|5000118
Не|| |10|6|MATT 6.8|5000119
подобіте|| |10|6|MATT 6.8|5000119
сѧ|| |10|6|MATT 6.8|5000119
о̄убо|| |10|6|MATT 6.8|5000119
ӣмъ|| · |10|6|MATT 6.8|5000119
Вѣстъ|| |10|6|MATT 6.8|5000119
бо|| |10|6|MATT 6.8|5000119
о̄ц҃ь|| |10|6|MATT 6.8|5000119
ваш҃|| |10|6|MATT 6.8|5000119
ӣхъже|| |10|6|MATT 6.8|5000119
трѣбоуе̄те|| · |10|6|MATT 6.8|5000119
прѣжде|| |10|6|MATT 6.8|5000119
прошениѣ̄|| |10|6|MATT 6.8|5000119
вашего|| · |10|6|MATT 6.8|5000119
Сіце|| |10|6|MATT 6.9|5000120
же|| |10|6|MATT 6.9|5000120
моліте|| |10|6|MATT 6.9|5000120
сѧ|| · |10|6|MATT 6.9|5000120
᾽̄Ѡ҃че|| |10|6|MATT 6.9|5000120
нашъ|| |10|6|MATT 6.9|5000120
і̄же|| |10|6|MATT 6.9|5000120
е̄сі|| |10|6|MATT 6.9|5000120
на|| |10|6|MATT 6.9|5000120
н҃бсі|| · |10|6|MATT 6.9|5000120
Да|| |10|6|MATT 6.9|5000120
с҃тітъ|| |10|6|MATT 6.9|5000120
сѧ|| |10|6|MATT 6.9|5000120
ӣмѧ|| |10|6|MATT 6.9|5000120
твое̄|| · |10|6|MATT 6.9|5000120
да|| |10|6|MATT 6.10|5000121
прідетъ|| |10|6|MATT 6.10|5000121
ц҃рство|| |10|6|MATT 6.10|5000121
тво҃е̄|| · |10|6|MATT 6.10|5000121
да|| |10|6|MATT 6.10|5000121
бѫдет|| |10|6|MATT 6.10|5000121
волѣ|| |10|6|MATT 6.10|5000121
твоѣ|| · |10|6|MATT 6.10|5000121
[ѣ]ко|| |10|6|MATT 6.10|5000121
на|| |10|6|MATT 6.10|5000121
н҃бсі|| |10|6|MATT 6.10|5000121
ӣ|| |10|6|MATT 6.10|5000121
на|| |10|6|MATT 6.10|5000121
ӡемі|| · |10|6|MATT 6.10|5000121
Хлѣбь|| |10|6|MATT 6.11|5000122
нашь|| |10|6|MATT 6.11|5000122
насѫщьнъі|| |10|6|MATT 6.11|5000122
даждъ|| |10|6|MATT 6.11|5000122
намъ|| |10|6|MATT 6.11|5000122
дьнес|| · |10|6|MATT 6.11|5000122
ӣ|| |10|6|MATT 6.12|5000123
о̄стави|| |10|6|MATT 6.12|5000123
нам|| |10|6|MATT 6.12|5000123
длъгъі|| |10|6|MATT 6.12|5000123
нашѧ|| · |10|6|MATT 6.12|5000123
Ѣ̄ко|| |10|6|MATT 6.12|5000123
ӣ|| |10|6|MATT 6.12|5000123
мъи|| |10|6|MATT 6.12|5000123
о̄ставлѣемъ|| |10|6|MATT 6.12|5000123
длъжьникомъ|| |10|6|MATT 6.12|5000123
нашімъ|| · |10|6|MATT 6.12|5000123
Ӣ|| |10|6|MATT 6.13|5000124
не|| |10|6|MATT 6.13|5000124
вьведі|| |10|6|MATT 6.13|5000124
насъ|| |10|6|MATT 6.13|5000124
въ|| |10|6|MATT 6.13|5000124
ӣскоушение̄|| · |10|6|MATT 6.13|5000124
нъ|| |10|6|MATT 6.13|5000124
ӣӡбаві|| |10|6|MATT 6.13|5000124
нъи|| |10|6|MATT 6.13|5000124
ѡт҃|| |10|6|MATT 6.13|5000124
лѫкаваа̄го|| · |10|6|MATT 6.13|5000124
Ѣ̄ко|| |10|6|MATT 6.13|5000124
твое̄|| |10|6|MATT 6.13|5000124
е̄сть|| |10|6|MATT 6.13|5000124
ц҃рство|| · |10|6|MATT 6.13|5000124
ӣ|| |10|6|MATT 6.13|5000124
сіла|| |10|6|MATT 6.13|5000124
ӣ|| |10|6|MATT 6.13|5000124
слав҃|| |10|6|MATT 6.13|5000124
в|| |10|6|MATT 6.13|5000124
в̄̄ѣкъи|| |10|6|MATT 6.13|5000124
Амин҃|| ·· · - |10|6|MATT 6.13|5000124
А̄ще|| |10|6|MATT 6.14|5000125
ѡт҃поустіте|| |10|6|MATT 6.14|5000125
ч҃҃лкмъ|| |10|6|MATT 6.14|5000125
съгрѣшениѣ̄|| |10|6|MATT 6.14|5000125
ӣх|| · |10|6|MATT 6.14|5000125
Ѡт̄ъ̄поуститъ|| |10|6|MATT 6.14|5000125
ӣ|| |10|6|MATT 6.14|5000125
вамъ|| |10|6|MATT 6.14|5000125
᾽҃оць|| |10|6|MATT 6.14|5000125
вашъ|| |10|6|MATT 6.14|5000125
н҃бсънъи|| · |10|6|MATT 6.14|5000125
Аще|| |10|6|MATT 6.15|5000126
лі|| |10|6|MATT 6.15|5000126
не|| |10|6|MATT 6.15|5000126
о̄тъпоустіте|| |10|6|MATT 6.15|5000126
ч҃҃лкмъ|| |10|6|MATT 6.15|5000126
съгрѣшениӣ|| |10|6|MATT 6.15|5000126
ӣхъ|| · |10|6|MATT 6.15|5000126
ні|| |10|6|MATT 6.15|5000126
о̄ц҃ь|| |10|6|MATT 6.15|5000126
вашъ|| |10|6|MATT 6.15|5000126
н҃бснъи|| · |10|6|MATT 6.15|5000126
᾽отъпоуститъ|| |10|6|MATT 6.15|5000126
вамъ|| |10|6|MATT 6.15|5000126
съгрѣшеніӣ|| |10|6|MATT 6.15|5000126
вашіх|| · |10|6|MATT 6.15|5000126
Е̄гда|| |10|6|MATT 6.16|5000127
же|| |10|6|MATT 6.16|5000127
постите|| |10|6|MATT 6.16|5000127
сѧ|| · |10|6|MATT 6.16|5000127
Не|| |10|6|MATT 6.16|5000127
бѫдѣте|| |10|6|MATT 6.16|5000127
ѣ̄ко|| |10|6|MATT 6.16|5000127
о̄упокръіті|| |10|6|MATT 6.16|5000127
сѣтоу᾽ѭще|| · |10|6|MATT 6.16|5000127
просм̄раждаѭ̄тъ|| |10|6|MATT 6.16|5000127
бо|| |10|6|MATT 6.16|5000127
ліца|| |10|6|MATT 6.16|5000127
своѣ|| · |10|6|MATT 6.16|5000127
да|| |10|6|MATT 6.16|5000127
Сѧбѫ|| |10|6|MATT 6.16|5000127
а̄віли|| |10|6|MATT 6.16|5000127
ч҃комъ|| |10|6|MATT 6.16|5000127
постѧще|| · |10|6|MATT 6.16|5000127
Амин҃|| |10|6|MATT 6.16|5000127
г҃лѭ|| |10|6|MATT 6.16|5000127
вам|| · |10|6|MATT 6.16|5000127
ѣ̄ко|| |10|6|MATT 6.16|5000127
въсприӣмѫтъ|| |10|6|MATT 6.16|5000127
мьӡдѫ|| |10|6|MATT 6.16|5000127
своѭ̄|| · |10|6|MATT 6.16|5000127
Тъи|| |10|6|MATT 6.17|5000128
же|| |10|6|MATT 6.17|5000128
постѧ|| |10|6|MATT 6.17|5000128
сѧ|| |10|6|MATT 6.17|5000128
помажи|| |10|6|MATT 6.17|5000128
главѫ|| |10|6|MATT 6.17|5000128
своѭ̄|| · |10|6|MATT 6.17|5000128
ӣ|| |10|6|MATT 6.17|5000128
ліце|| |10|6|MATT 6.17|5000128
свое̄|| |10|6|MATT 6.17|5000128
о̄умъіӣ|| · |10|6|MATT 6.17|5000128
да|| |10|6|MATT 6.18|5000129
не|| |10|6|MATT 6.18|5000129
а̄виші|| |10|6|MATT 6.18|5000129
сѧ|| |10|6|MATT 6.18|5000129
ч҃҃лкмъ|| |10|6|MATT 6.18|5000129
постѧ|| · |10|6|MATT 6.18|5000129
нъ|| |10|6|MATT 6.18|5000129
о̄ц҃ю|| |10|6|MATT 6.18|5000129
твое̄моу|| |10|6|MATT 6.18|5000129
і̄же|| |10|6|MATT 6.18|5000129
е̄стъ|| |10|6|MATT 6.18|5000129
въ|| |10|6|MATT 6.18|5000129
та᾽инѣ|| · |10|6|MATT 6.18|5000129
ӣ|| |10|6|MATT 6.18|5000129
о̄ц҃ь|| |10|6|MATT 6.18|5000129
твоӣ|| · |10|6|MATT 6.18|5000129
відѧӣ|| |10|6|MATT 6.18|5000129
тѧ|| |10|6|MATT 6.18|5000129
въ|| |10|6|MATT 6.18|5000129
таӣнѣ|| · |10|6|MATT 6.18|5000129
въӡдасть|| |10|6|MATT 6.18|5000129
тебѣ|| |10|6|MATT 6.18|5000129
а̄вѣ|| · |10|6|MATT 6.18|5000129
Не|| |10|6|MATT 6.19|5000130
ськръіваӣте|| |10|6|MATT 6.19|5000130
себѣ|| |10|6|MATT 6.19|5000130
съкровиштъ|| |10|6|MATT 6.19|5000130
на|| |10|6|MATT 6.19|5000130
ӡеми|| · |10|6|MATT 6.19|5000130
᾽идеже|| |10|6|MATT 6.19|5000130
чръвь|| |10|6|MATT 6.19|5000130
ӣ|| |10|6|MATT 6.19|5000130
тьлѣ|| |10|6|MATT 6.19|5000130
тьліть|| · |10|6|MATT 6.19|5000130
ӣдеже|| |10|6|MATT 6.19|5000130
татие̄|| |10|6|MATT 6.19|5000130
подъкопаваѭ̄тъ|| |10|6|MATT 6.19|5000130
᾽и|| |10|6|MATT 6.19|5000130
крадѫт|| · |10|6|MATT 6.19|5000130
Съкръіваӣте|| |10|6|MATT 6.20|5000131
же|| |10|6|MATT 6.20|5000131
себѣ|| |10|6|MATT 6.20|5000131
съкров[и]шта|| |10|6|MATT 6.20|5000131
на|| |10|6|MATT 6.20|5000131
н҃бси|| · |10|6|MATT 6.20|5000131
ӣдеже|| |10|6|MATT 6.20|5000131
ни|| |10|6|MATT 6.20|5000131
чръвъ|| · |10|6|MATT 6.20|5000131
ни|| |10|6|MATT 6.20|5000131
тьлѣ|| |10|6|MATT 6.20|5000131
тьлитъ|| · |10|6|MATT 6.20|5000131
ӣдеже|| |10|6|MATT 6.20|5000131
татіе̄|| |10|6|MATT 6.20|5000131
не|| |10|6|MATT 6.20|5000131
подъкопаваѭ̄тъ|| |10|6|MATT 6.20|5000131
ни|| |10|6|MATT 6.20|5000131
крадѫтъ|| · |10|6|MATT 6.20|5000131
Ӣдеже|| |10|6|MATT 6.21|5000132
бо|| |10|6|MATT 6.21|5000132
е̄стъ|| |10|6|MATT 6.21|5000132
съкровіще|| |10|6|MATT 6.21|5000132
ваше|| · |10|6|MATT 6.21|5000132
тоу|| |10|6|MATT 6.21|5000132
ӣ|| |10|6|MATT 6.21|5000132
с҃рьдце|| |10|6|MATT 6.21|5000132
ваше|| ·· - |10|6|MATT 6.21|5000132
Свѣтільнікь|| |10|6|MATT 6.22|5000133
тѣлоу|| |10|6|MATT 6.22|5000133
е̄стъ|| |10|6|MATT 6.22|5000133
᾽око|| · |10|6|MATT 6.22|5000133
а̄ще|| |10|6|MATT 6.22|5000133
о̄убо|| |10|6|MATT 6.22|5000133
бѫдетъ|| |10|6|MATT 6.22|5000133
око|| |10|6|MATT 6.22|5000133
твое̄|| |10|6|MATT 6.22|5000133
просто|| · |10|6|MATT 6.22|5000133
все|| |10|6|MATT 6.22|5000133
тѣло|| |10|6|MATT 6.22|5000133
тво᾽е|| |10|6|MATT 6.22|5000133
свѣтъло|| |10|6|MATT 6.22|5000133
бѫдетъ|| · |10|6|MATT 6.22|5000133
а̄ще|| |10|6|MATT 6.23|5000134
лі|| |10|6|MATT 6.23|5000134
о̄ко|| |10|6|MATT 6.23|5000134
твое̄|| |10|6|MATT 6.23|5000134
лѫкаво|| |10|6|MATT 6.23|5000134
бѫдетъ|| · |10|6|MATT 6.23|5000134
вьсе|| |10|6|MATT 6.23|5000134
тѣло|| |10|6|MATT 6.23|5000134
твое̄|| |10|6|MATT 6.23|5000134
темно̄|| |10|6|MATT 6.23|5000134
бѫдетъ|| · |10|6|MATT 6.23|5000134
А̄ще|| |10|6|MATT 6.23|5000134
о̄убо|| |10|6|MATT 6.23|5000134
свѣтъ|| |10|6|MATT 6.23|5000134
і̄же|| |10|6|MATT 6.23|5000134
въ|| |10|6|MATT 6.23|5000134
тебѣ|| |10|6|MATT 6.23|5000134
тъма|| |10|6|MATT 6.23|5000134
е̄стъ|| · |10|6|MATT 6.23|5000134
то|| |10|6|MATT 6.23|5000134
тьма|| |10|6|MATT 6.23|5000134
кольми|| · |10|6|MATT 6.23|5000134
Никотоже|| |10|6|MATT 6.24|5000135
бо|| |10|6|MATT 6.24|5000135
рабъ|| |10|6|MATT 6.24|5000135
не|| |10|6|MATT 6.24|5000135
можетъ|| |10|6|MATT 6.24|5000135
дьвѣма|| |10|6|MATT 6.24|5000135
г҃дінома|| |10|6|MATT 6.24|5000135
работаті|| · |10|6|MATT 6.24|5000135
любо|| |10|6|MATT 6.24|5000135
е̄діного|| |10|6|MATT 6.24|5000135
въӡненавідіт|| · |10|6|MATT 6.24|5000135
а̄|| |10|6|MATT 6.24|5000135
дроугаа̄го|| |10|6|MATT 6.24|5000135
въӡлюбітъ|| · |10|6|MATT 6.24|5000135
ли|| |10|6|MATT 6.24|5000135
е̄діного|| |10|6|MATT 6.24|5000135
дръжіт|| |10|6|MATT 6.24|5000135
с̄ѧ|| · |10|6|MATT 6.24|5000135
а̄|| |10|6|MATT 6.24|5000135
о̄|| |10|6|MATT 6.24|5000135
дроуѕѣа̄мъ|| |10|6|MATT 6.24|5000135
не|| |10|6|MATT 6.24|5000135
брѣщи|| |10|6|MATT 6.24|5000135
вьчьнетъ|| · |10|6|MATT 6.24|5000135
Не|| |10|6|MATT 6.24|5000135
мо[же]те|| |10|6|MATT 6.24|5000135
б҃оу|| |10|6|MATT 6.24|5000135
работаті|| |10|6|MATT 6.24|5000135
ӣ|| |10|6|MATT 6.24|5000135
мамонѣ|| · |10|6|MATT 6.24|5000135
Сего|| |10|6|MATT 6.25|5000136
раді|| |10|6|MATT 6.25|5000136
г҃лѭ|| |10|6|MATT 6.25|5000136
вамъ|| · |10|6|MATT 6.25|5000136
Не|| |10|6|MATT 6.25|5000136
пьцѣте|| |10|6|MATT 6.25|5000136
сѧ|| |10|6|MATT 6.25|5000136
д҃шеѭ̄|| |10|6|MATT 6.25|5000136
{д҃шеѭ̄}|| |10|6|MATT 6.25|5000136
вашеѭ̄|| · |10|6|MATT 6.25|5000136
чьто|| |10|6|MATT 6.25|5000136
ѣ̄сте|| |10|6|MATT 6.25|5000136
ли|| |10|6|MATT 6.25|5000136
