1060,Hengestdun,Ne
1061,geflyman,V-
1062,Offa,Ne
1063,Francland,Ne
1064,ær,G-
1065,þy,Df
1066,þy,G-
1067,þritigseofon,Py
1068,seofon,Py
1069,monaþ,Nb
1070,Ecgbrehting,Ne
1071,Æþelstan,Ne
1072,Hamtun,Ne
1073,þritigþri,Py
1074,Æþelhelm,Ne
1075,dux,F-
1076,Denisc,A-
1077,here,Nb
1078,Port,Ne
1079,Dornsæte,Ne
1080,hwil,Nb
1081,Herebryht,Ne
1082,Merscware,Ne
1083,Lindesse,Ne
1084,wælsliht,Nb
1085,Lunden,Ne
1086,Cwantawic,Ne
1087,Eanulf,Ne
1088,Sumersæte,Ne
1089,Ealchstan,Ne
1090,Osric,Ne
1091,Dornsætum,Ne
1092,Pedrida,Ne
1093,muþa,Nb
1094,Ceorl,Ne
1095,Defena scir,Ne
1096,Wicganbeorg,Ne
1097,Ealchere,Ne
1098,Sandwic,Ne
1099,nigon,Py
1100,gefon,V-
1101,healfhund,Py
1102,Temesemuþa,Ne
1103,brecan,V-
1104,Cantwara burg,Ne
1105,Lundenburh,Ne
1106,Beorhtwulf,Ne
1107,suþ,Df
1108,Temese,Ne
1109,Æþelbald,Ne
1110,Aclea,Ne
1111,Burgred,Ne
1112,wita,Nb
1113,Ælfred,Ne
1114,domne,Nb
1115,gehalgian,V-
1116,bisceop-sunu,Nb
1117,Huda,Ne
1118,Tenet,Ne
1119,adrincan,V-
1120,gehwæðer,Py
1121,easter,Ne
1122,gebocian,V-
1123,teoða,A-
1124,lof,Nb
1125,ece,A-
1126,weorþness,Nb
1127,twelf,Py
1128,hamweard,Df
1129,Francan,Ne
1130,geaf,V-
1131,leod,Nb
1132,gefægen,A-
1133,lic,Nb
1134,Wintanceaster,Ne
1135,nigonteoþa,A-
1136,Scireburne,Ne
1137,sibsumness,Nb
1138,Hamtunscir,Ne
1139,Bearrucscir,Ne
1140,under,R-
1141,feohgehat,Nb
1142,bestelan,V-
1143,Æþered,Ne
1144,wintersetl,Nb
1145,gehorsian,V-
1146,Eoforwicceaster,Ne
1147,ungeþwærness,Nb
1148,aweorpan,V-
1149,Osbryht,Ne
1150,ungecynde,A-
1151,late,Df
1152,gegaderian,V-
1153,ungemetlic,A-
1154,binnan,Df
1155,butan,Df
1156,laf,Nb
1157,bisecoprice,Nb
1158,tun,Nb
1159,innan,R-
1160,Snotingaham,Ne
1161,geweorc,Nb
1162,hefelic,A-
1163,þeodford,Ne
1164,Eadmund,Ne
1165,þæt,Pd
1166,Wiltunscir,Ne
1167,Readingum,Ne
1168,eorl,Nb
1169,Englafeld,Ne
1170,Æscesdun,Ne
1171,gefylce,Nb
1172,Bagsecg,Ne
1173,Halfdene,Ne
1174,getruma,Nb
1175,Sidroc,Ne
1176,Osbearn,Ne
1177,Fræna,Ne
1178,Hareld,Ne
1179,onfeohtan,V-
1180,feowertyne,Py
1181,broður,Nb
1182,Basengum,Ne
1183,Meretun,Ne
1184,butu,Py
1185,Heahmund,Ne
1186,sumerlida,Nb
1187,Winburne,Ne
1188,Æþelwulfing,Ne
1189,Wiltun,Ne
1190,folcgefeoht,Nb
1191,cynerice,Nb
1192,anlipig,A-
1193,oft,Df
1194,rad,Nb
1195,onridan,V-
1196,riman,V-
