mysql> select tokens.id, token_alignment_id from tokens left join sentences on sentence_id = sentences.id left join source_divisions on source_division_id = source_divisions.id left join sources on source_id = sources.id where code = "psal-sin";
+---------+--------------------+
| id      | token_alignment_id |
| 3278313 |            3344684 |
| 3278314 |            3344685 |
| 3278315 |            3344686 |
| 3278316 |            3344687 |
| 3278317 |            3344688 |
| 3278318 |            3344689 |
| 3278319 |            3344690 |
| 3278320 |            3344691 |
| 3278321 |            3344692 |
| 3278322 |            3344693 |
| 3278323 |            3344695 |
| 3278324 |            3344696 |
| 3278325 |            3344697 |
| 3278326 |            3344698 |
| 3278327 |            3344699 |
| 3278328 |            3344701 |
| 3278329 |            3344702 |
| 3278330 |            3344703 |
| 3278331 |            3344704 |
| 3278332 |            3344705 |
| 3278333 |            3344707 |
| 3278334 |            3344708 |
| 3278335 |               NULL |
| 3278336 |            3344710 |
| 3278337 |            3344712 |
| 3278338 |            3344713 |
| 3278339 |            3344714 |
| 3278340 |               NULL |
| 3278341 |            3344715 |
| 3278342 |            3344716 |
| 3278343 |            3344718 |
| 3278344 |            3344719 |
| 3278345 |            3344720 |
| 3284510 |               NULL |
| 3278346 |            3344721 |
| 3278347 |            3344722 |
| 3278348 |            3344723 |
| 3278349 |            3344724 |
| 3278350 |            3344725 |
| 3278351 |            3344726 |
| 3278352 |            3344727 |
| 3278353 |            3344728 |
| 3278354 |            3344729 |
| 3278355 |            3344730 |
| 3278356 |            3344731 |
| 3278357 |            3344732 |
| 3278358 |            3344733 |
| 3278359 |            3344735 |
| 3278360 |            3344736 |
| 3278361 |            3344737 |
| 3278362 |            3344738 |
| 3278363 |            3344739 |
| 3278364 |            3344740 |
| 3278365 |            3344741 |
| 3278366 |            3344743 |
| 3278367 |            3344744 |
| 3278368 |            3344746 |
| 3278369 |            3344748 |
| 3278370 |            3344749 |
| 3278371 |            3344751 |
| 3278372 |            3344753 |
| 3278373 |            3344754 |
| 3278374 |               NULL |
| 3278375 |            3344756 |
| 3278376 |               NULL |
| 3278377 |            3344757 |
| 3278378 |            3344759 |
| 3278379 |            3344760 |
| 3278380 |            3344761 |
| 3278381 |            3344762 |
| 3278382 |            3344764 |
| 3278383 |            3344765 |
| 3278384 |            3344766 |
| 3278385 |            3344767 |
| 3278386 |            3344768 |
| 3278387 |            3344769 |
| 3284511 |               NULL |
| 3278388 |            3344770 |
| 3278389 |               NULL |
| 3278390 |            3344771 |
| 3278391 |            3344773 |
| 3278392 |            3344775 |
| 3278393 |            3344776 |
| 3278394 |            3344777 |
| 3278395 |            3344779 |
| 3278396 |               NULL |
| 3278397 |            3344780 |
| 3278398 |            3344781 |
| 3278399 |            3344782 |
| 3284512 |               NULL |
| 3278400 |            3344783 |
| 3278401 |            3344784 |
| 3278402 |            3344785 |
| 3278403 |            3344786 |
| 3278404 |               NULL |
| 3278405 |            3344788 |
| 3278406 |            3344790 |
| 3278407 |            3344791 |
| 3278408 |            3344792 |
| 3278409 |            3344794 |
| 3278410 |            3344795 |
| 3278411 |            3344796 |
| 3278412 |            3344797 |
| 3278413 |            3344798 |
| 3278414 |            3344799 |
| 3278415 |            3344801 |
| 3278416 |            3344802 |
| 3278417 |            3344803 |
| 3278418 |            3344805 |
| 3278419 |            3344806 |
| 3278420 |            3344807 |
| 3278421 |            3344808 |
| 3278422 |            3344810 |
| 3278423 |            3344812 |
| 3278424 |            3344813 |
| 3278425 |            3344814 |
| 3278426 |            3344815 |
| 3278427 |            3344816 |
| 3278428 |               NULL |
| 3278429 |            3344817 |
| 3278430 |            3344818 |
| 3278431 |            3344819 |
| 3278432 |            3344820 |
| 3278433 |            3344821 |
| 3278434 |            3344823 |
| 3278435 |            3344824 |
| 3278436 |            3344825 |
| 3278437 |            3344827 |
| 3278438 |            3344828 |
| 3278439 |            3344829 |
| 3278440 |            3344830 |
| 3278441 |            3344831 |
| 3278442 |            3344832 |
| 3278443 |            3344834 |
| 3278444 |            3344835 |
| 3286975 |               NULL |
| 3278445 |            3344836 |
| 3278446 |            3344837 |
| 3278447 |            3344839 |
| 3278448 |            3344840 |
| 3278449 |            3344841 |
| 3278450 |            3344843 |
| 3278451 |            3344844 |
| 3278452 |            3344845 |
| 3278453 |               NULL |
| 3278454 |            3344846 |
| 3278455 |            3344847 |
| 3278456 |            3344848 |
| 3278457 |            3344849 |
| 3278458 |            3344850 |
| 3278459 |            3344851 |
| 3278460 |            3344852 |
| 3278461 |            3344853 |
| 3278462 |            3344854 |
| 3278463 |            3344855 |
| 3278464 |            3344856 |
| 3278465 |            3344857 |
| 3278466 |            3344858 |
| 3278467 |            3344859 |
| 3278468 |            3344860 |
| 3278469 |            3344861 |
| 3278470 |            3344862 |
| 3278471 |            3344863 |
| 3278472 |            3344865 |
| 3278473 |            3344868 |
| 3278474 |            3344869 |
| 3278475 |            3344870 |
| 3278476 |            3344871 |
| 3278477 |               NULL |
| 3278478 |            3344873 |
| 3278479 |            3344875 |
| 3278480 |            3344876 |
| 3278481 |            3344877 |
| 3278482 |            3344878 |
| 3278483 |            3344879 |
| 3278484 |            3344880 |
| 3278485 |            3344881 |
| 3278486 |            3344883 |
| 3278487 |            3344884 |
| 3278488 |            3344885 |
| 3278489 |            3344886 |
| 3278490 |            3344887 |
| 3278491 |            3344888 |
| 3278492 |            3344889 |
| 3278493 |            3344890 |
| 3278494 |            3344891 |
| 3278495 |            3344892 |
| 3278496 |            3344893 |
| 3278497 |            3344894 |
| 3278498 |            3344895 |
| 3278499 |            3344896 |
| 3278500 |            3344897 |
| 3278501 |            3344898 |
| 3278502 |            3344899 |
| 3278503 |            3344901 |
| 3278504 |            3344902 |
| 3278505 |            3344903 |
| 3278506 |            3344904 |
| 3278507 |               NULL |
| 3278508 |            3344905 |
| 3278509 |            3344906 |
| 3278510 |            3344908 |
| 3278511 |            3344909 |
| 3278512 |            3344910 |
| 3278513 |            3344911 |
| 3278514 |            3344913 |
| 3278515 |            3344914 |
| 3278516 |            3344915 |
| 3278517 |            3344916 |
| 3278518 |            3344917 |
| 3278519 |            3344918 |
| 3278520 |            3344919 |
| 3278521 |            3344920 |
| 3278522 |            3344921 |
| 3278523 |            3344922 |
| 3278524 |            3344923 |
| 3278525 |               NULL |
| 3278526 |            3344925 |
| 3278527 |            3344926 |
| 3278528 |            3344928 |
| 3286976 |               NULL |
| 3278529 |            3344929 |
| 3278530 |            3344930 |
| 3278531 |            3344931 |
| 3278532 |            3344932 |
| 3278533 |            3344933 |
| 3278534 |            3344934 |
| 3278535 |            3344935 |
| 3278536 |            3344936 |
| 3278537 |            3344937 |
| 3278538 |            3344938 |
| 3278539 |            3344939 |
| 3278540 |            3344940 |
| 3278541 |            3344941 |
| 3278542 |            3344942 |
| 3278543 |            3344943 |
| 3278544 |            3344944 |
| 3278545 |            3344945 |
| 3278546 |            3344946 |
| 3278547 |            3344947 |
| 3278548 |            3344948 |
| 3278549 |            3344950 |
| 3278550 |            3344952 |
| 3278551 |            3344953 |
| 3278552 |            3344954 |
| 3278553 |               NULL |
| 3278554 |            3344955 |
| 3278555 |            3344956 |
| 3278556 |            3344958 |
| 3278557 |            3344959 |
| 3278558 |            3344960 |
| 3278559 |            3344961 |
| 3278560 |            3344963 |
| 3278561 |            3344964 |
| 3278562 |            3344965 |
| 3278563 |            3344966 |
| 3278564 |            3344967 |
| 3278565 |            3344969 |
| 3278566 |            3344970 |
| 3278567 |            3344971 |
| 3278568 |            3344972 |
| 3286977 |               NULL |
| 3278569 |            3344973 |
| 3278570 |            3344974 |
| 3278571 |            3344975 |
| 3278572 |            3344976 |
| 3278573 |            3344977 |
| 3278574 |            3344978 |
| 3278575 |            3344979 |
| 3278576 |            3344980 |
| 3278577 |            3344981 |
| 3278578 |            3344982 |
| 3278579 |            3344984 |
| 3278580 |            3344986 |
| 3278581 |            3344987 |
| 3278582 |            3344988 |
| 3278583 |            3344990 |
| 3278584 |            3344991 |
| 3278585 |            3344992 |
| 3278586 |               NULL |
| 3286978 |               NULL |
| 3278587 |               NULL |
| 3286979 |               NULL |
| 3278588 |            3344993 |
| 3278589 |               NULL |
| 3286981 |               NULL |
| 3286982 |               NULL |
| 3286983 |               NULL |
| 3278590 |            3344994 |
| 3278591 |               NULL |
| 3278592 |            3344996 |
| 3278593 |            3344997 |
| 3278594 |            3344998 |
| 3286984 |               NULL |
| 3278595 |            3344999 |
| 3278596 |            3345000 |
| 3278597 |            3345002 |
| 3278598 |            3345004 |
| 3278599 |            3345005 |
| 3286985 |               NULL |
| 3278600 |            3345006 |
| 3278601 |            3345007 |
| 3278602 |            3345009 |
| 3278603 |            3345011 |
| 3278604 |            3345012 |
| 3278605 |            3345013 |
| 3278606 |            3345014 |
| 3278607 |            3345016 |
| 3278608 |            3345017 |
| 3278609 |            3345018 |
| 3278610 |            3345020 |
| 3278611 |            3345021 |
| 3278612 |            3345022 |
| 3278613 |            3345023 |
| 3278614 |            3345024 |
| 3278615 |            3345025 |
| 3278616 |            3345026 |
| 3278617 |            3345027 |
| 3286986 |               NULL |
| 3278618 |               NULL |
| 3286987 |               NULL |
| 3278619 |            3345028 |
| 3278620 |            3345029 |
| 3278621 |            3345030 |
| 3278622 |            3345031 |
| 3278623 |            3345033 |
| 3278624 |            3345035 |
| 3278625 |            3345036 |
| 3278626 |            3345037 |
| 3278627 |            3345038 |
| 3278628 |            3345041 |
| 3278629 |            3345042 |
| 3278630 |            3345044 |
| 3278631 |            3345045 |
| 3278632 |            3345047 |
| 3278633 |            3345049 |
| 3278634 |            3345050 |
| 3278635 |            3345052 |
| 3278636 |               NULL |
| 3278637 |            3345053 |
| 3278638 |            3345055 |
| 3278639 |            3345057 |
| 3278640 |            3345058 |
| 3278641 |               NULL |
| 3278642 |            3345060 |
| 3278643 |               NULL |
| 3278644 |            3345061 |
| 3278645 |            3345063 |
| 3278646 |            3345064 |
| 3278647 |            3345065 |
| 3278648 |            3345066 |
| 3278649 |            3345068 |
| 3278650 |            3345069 |
| 3278651 |            3345070 |
| 3278652 |               NULL |
| 3278653 |               NULL |
| 3278654 |            3345071 |
| 3278655 |               NULL |
| 3286988 |               NULL |
| 3278656 |            3345073 |
| 3278657 |            3345074 |
| 3278658 |            3345075 |
| 3278659 |            3345076 |
| 3278660 |            3345077 |
| 3278661 |            3345078 |
| 3278662 |            3345080 |
| 3278663 |            3345081 |
| 3278664 |            3345083 |
| 3278665 |            3345084 |
| 3278666 |            3345086 |
| 3278667 |            3345088 |
| 3278668 |            3345089 |
| 3278669 |            3345090 |
| 3278670 |            3345091 |
| 3278671 |            3345092 |
| 3278672 |            3345093 |
| 3278673 |            3345095 |
| 3278674 |            3345096 |
| 3278675 |            3345097 |
| 3278676 |            3345098 |
| 3278677 |            3345099 |
| 3278678 |            3345102 |
| 3278679 |            3345103 |
| 3278680 |            3345100 |
| 3278681 |               NULL |
| 3278682 |            3345105 |
| 3278683 |               NULL |
| 3278684 |            3345107 |
| 3278685 |            3345108 |
| 3278686 |            3345109 |
| 3278687 |            3345110 |
| 3278688 |            3345112 |
| 3278689 |            3345113 |
| 3278690 |            3345114 |
| 3278691 |            3345115 |
| 3278692 |            3345116 |
| 3278693 |            3345117 |
| 3278694 |            3345118 |
| 3278695 |            3345119 |
| 3278696 |            3345120 |
| 3278697 |            3345121 |
| 3278698 |            3345122 |
| 3278699 |            3345123 |
| 3278700 |            3345124 |
| 3278701 |            3345125 |
| 3278702 |            3345126 |
| 3278703 |            3345127 |
| 3278704 |            3345128 |
| 3278705 |            3345129 |
| 3278706 |            3345130 |
| 3278707 |            3345131 |
| 3278708 |            3345132 |
| 3278709 |            3345133 |
| 3278710 |            3345134 |
| 3278711 |            3345135 |
| 3278712 |            3345137 |
| 3278713 |            3345138 |
| 3278714 |            3345140 |
| 3278715 |            3345141 |
| 3278716 |               NULL |
| 3278717 |            3345142 |
| 3278718 |            3345143 |
| 3278719 |            3345144 |
| 3278720 |            3345145 |
| 3278721 |            3345146 |
| 3278722 |            3345147 |
| 3278723 |            3345148 |
| 3278724 |               NULL |
| 3278725 |            3345151 |
| 3278726 |            3345152 |
| 3278727 |            3345153 |
| 3278728 |            3345154 |
| 3278729 |            3345156 |
| 3278730 |            3345157 |
| 3278731 |            3345158 |
| 3278732 |            3345159 |
| 3278733 |            3345161 |
| 3278734 |            3345162 |
| 3278735 |            3345163 |
| 3278736 |            3345164 |
| 3278737 |            3345166 |
| 3278738 |            3345167 |
| 3278739 |            3345168 |
| 3278740 |            3345169 |
| 3278741 |            3345170 |
| 3278742 |            3345171 |
| 3278743 |            3345173 |
| 3278744 |            3345174 |
| 3278745 |            3345175 |
| 3278746 |            3345177 |
| 3278747 |            3345178 |
| 3278748 |            3345179 |
| 3278749 |            3345180 |
| 3278750 |            3345181 |
| 3278751 |            3345182 |
| 3278752 |            3345184 |
| 3278753 |            3345185 |
| 3278754 |            3345186 |
| 3278755 |            3345187 |
| 3278756 |            3345188 |
| 3278757 |            3345189 |
| 3278758 |            3345191 |
| 3278759 |            3345192 |
| 3278760 |            3345193 |
| 3278761 |            3345194 |
| 3278762 |            3345195 |
| 3278763 |            3345196 |
| 3278764 |            3345198 |
| 3278765 |            3345199 |
| 3278766 |            3345200 |
| 3278767 |            3345202 |
| 3278768 |            3345203 |
| 3278769 |            3345204 |
| 3278770 |               NULL |
| 3278771 |            3345206 |
| 3278772 |            3345207 |
| 3278773 |            3345208 |
| 3278774 |            3345209 |
| 3278775 |            3345210 |
| 3278776 |            3345211 |
| 3278777 |            3345212 |
| 3278778 |            3345214 |
| 3278779 |            3345215 |
| 3278780 |            3345216 |
| 3278781 |            3345217 |
| 3278782 |               NULL |
| 3278783 |            3345218 |
| 3278784 |            3345219 |
| 3278785 |            3345221 |
| 3278786 |            3345222 |
| 3278787 |            3345224 |
| 3278788 |            3345225 |
| 3278789 |            3345226 |
| 3278790 |            3345227 |
| 3278791 |            3345228 |
| 3278792 |            3345229 |
| 3278793 |            3345230 |
| 3278794 |            3345231 |
| 3278795 |            3345232 |
| 3278796 |            3345233 |
| 3278797 |               NULL |
| 3278798 |            3345235 |
| 3278799 |            3345236 |
| 3278800 |            3345237 |
| 3278801 |            3345239 |
| 3278802 |            3345240 |
| 3278803 |            3345241 |
| 3278804 |            3345242 |
| 3278805 |            3345243 |
| 3278806 |            3345244 |
| 3278807 |            3345245 |
| 3278808 |               NULL |
| 3278809 |            3345246 |
| 3278810 |            3345248 |
| 3278811 |            3345250 |
| 3278812 |            3345251 |
| 3278813 |            3345253 |
| 3278814 |            3345254 |
| 3278815 |            3345255 |
| 3278816 |            3345256 |
| 3278817 |            3345257 |
| 3278818 |            3345258 |
| 3278819 |            3345259 |
| 3278820 |            3345260 |
| 3278821 |            3345262 |
| 3278822 |            3345263 |
| 3278823 |            3345264 |
| 3278824 |            3345265 |
| 3286989 |               NULL |
| 3286990 |               NULL |
| 3286991 |               NULL |
| 3286992 |               NULL |
| 3278825 |            3345266 |
| 3278826 |            3345267 |
| 3278827 |               NULL |
| 3278828 |            3345270 |
| 3278829 |            3345269 |
| 3278830 |            3345271 |
| 3278831 |            3345272 |
| 3278832 |               NULL |
| 3278833 |            3345273 |
| 3278834 |            3345275 |
| 3278835 |            3345276 |
| 3278836 |            3345277 |
| 3278837 |            3345278 |
| 3278838 |            3345280 |
| 3278839 |            3345281 |
| 3278840 |            3345282 |
| 3278841 |            3345284 |
| 3278842 |            3345286 |
| 3278843 |            3345288 |
| 3278844 |               NULL |
| 3278845 |            3345290 |
| 3278846 |            3345291 |
| 3278847 |               NULL |
| 3278848 |            3345292 |
| 3278849 |            3345293 |
| 3278850 |            3345294 |
| 3278851 |            3345295 |
| 3278852 |            3345297 |
| 3278853 |               NULL |
| 3278854 |            3345298 |
| 3278855 |            3345300 |
| 3278856 |            3345301 |
| 3278857 |            3345302 |
| 3278858 |            3345303 |
| 3278859 |            3345304 |
| 3278860 |            3345306 |
| 3278861 |            3345307 |
| 3278862 |            3345308 |
| 3278863 |            3345309 |
| 3278864 |            3345311 |
| 3278865 |            3345312 |
| 3278866 |            3345313 |
| 3278867 |            3345314 |
| 3278868 |            3345316 |
| 3278869 |            3345317 |
| 3278870 |               NULL |
| 3278871 |            3345318 |
| 3278872 |            3345320 |
| 3278873 |            3345321 |
| 3278874 |            3345322 |
| 3278875 |            3345324 |
| 3278876 |            3345326 |
| 3278877 |            3345328 |
| 3278878 |            3345330 |
| 3278879 |            3345331 |
| 3278880 |            3345332 |
| 3278881 |            3345334 |
| 3278882 |            3345335 |
| 3278883 |            3345336 |
| 3278884 |            3345337 |
| 3278885 |            3345338 |
| 3278886 |            3345340 |
| 3278887 |            3345341 |
| 3278888 |            3345342 |
| 3278889 |               NULL |
| 3278890 |            3345344 |
| 3278891 |               NULL |
| 3278892 |               NULL |
| 3278893 |               NULL |
| 3278894 |            3345345 |
| 3278895 |            3345346 |
| 3278896 |            3345347 |
| 3278897 |            3345348 |
| 3278898 |            3345349 |
| 3278899 |            3345350 |
| 3278900 |            3345351 |
| 3278901 |            3345352 |
| 3278902 |            3345354 |
| 3278903 |            3345355 |
| 3278904 |            3345356 |
| 3278905 |            3345357 |
| 3278906 |               NULL |
| 3278907 |            3345358 |
| 3278908 |            3345359 |
| 3278909 |            3345361 |
| 3278910 |            3345362 |
| 3278911 |            3345363 |
| 3278912 |            3345364 |
| 3278913 |            3345365 |
| 3278914 |            3345366 |
| 3278915 |            3345367 |
| 3278916 |            3345368 |
| 3278917 |            3345370 |
| 3278918 |            3345371 |
| 3278919 |            3345372 |
| 3278920 |               NULL |
| 3278921 |            3345373 |
| 3278922 |            3345374 |
| 3278923 |            3345375 |
| 3278924 |            3345376 |
| 3278925 |            3345377 |
| 3278926 |            3345378 |
| 3278927 |            3345379 |
| 3278928 |            3345380 |
| 3278929 |            3345382 |
| 3278930 |            3345383 |
| 3278931 |            3345384 |
| 3278932 |               NULL |
| 3278933 |            3345385 |
| 3278934 |            3345386 |
| 3278935 |            3345387 |
| 3278936 |            3345388 |
| 3278937 |            3345389 |
| 3278938 |               NULL |
| 3278939 |            3345390 |
| 3278940 |            3345392 |
| 3278941 |            3345391 |
| 3278942 |            3345393 |
| 3278943 |            3345394 |
| 3278944 |            3345396 |
| 3278945 |            3345397 |
| 3278946 |            3345398 |
| 3278947 |            3345399 |
| 3278948 |            3345401 |
| 3278949 |            3345402 |
| 3278950 |            3345403 |
| 3278951 |            3345404 |
| 3278952 |            3345406 |
| 3278953 |            3345407 |
| 3278954 |            3345408 |
| 3278955 |            3345409 |
| 3278956 |               NULL |
| 3278957 |            3345410 |
| 3278958 |            3345411 |
| 3278959 |               NULL |
| 3278960 |            3345412 |
| 3278961 |            3345414 |
| 3278962 |            3345415 |
| 3278963 |            3345416 |
| 3278964 |            3345418 |
| 3278965 |            3345419 |
| 3278966 |            3345420 |
| 3278967 |            3345421 |
| 3278968 |            3345423 |
| 3278969 |            3345424 |
| 3278970 |            3345425 |
| 3278971 |            3345426 |
| 3278972 |            3345427 |
| 3278973 |            3345428 |
| 3278974 |            3345429 |
| 3278975 |            3345430 |
| 3278976 |            3345431 |
| 3278977 |            3345433 |
| 3278978 |            3345434 |
| 3278979 |            3345435 |
| 3278980 |            3345437 |
| 3278981 |            3345438 |
| 3278982 |            3345440 |
| 3278983 |            3345441 |
| 3278984 |            3345442 |
| 3278985 |            3345443 |
| 3278986 |            3345444 |
| 3278987 |            3345445 |
| 3278988 |            3345446 |
| 3278989 |            3345447 |
| 3278990 |            3345448 |
| 3278991 |            3345449 |
| 3278992 |               NULL |
| 3278993 |               NULL |
| 3278994 |            3345450 |
| 3278995 |            3345452 |
| 3278996 |            3345453 |
| 3278997 |            3345454 |
| 3278998 |            3345455 |
| 3278999 |               NULL |
| 3279000 |            3345457 |
| 3279001 |            3345460 |
| 3279002 |            3345461 |
| 3279003 |            3345462 |
| 3279004 |               NULL |
| 3279005 |            3345463 |
| 3279006 |            3345465 |
| 3279007 |            3345466 |
| 3279008 |            3345467 |
| 3279009 |            3345468 |
| 3279010 |               NULL |
| 3279011 |            3345469 |
| 3279012 |            3345471 |
| 3279013 |            3345472 |
| 3279014 |            3345473 |
| 3279015 |            3345474 |
| 3279016 |               NULL |
| 3279017 |            3345475 |
| 3279018 |            3345476 |
| 3279019 |            3345477 |
| 3279020 |            3345479 |
| 3279021 |            3345480 |
| 3279022 |            3345481 |
| 3279023 |            3345482 |
| 3279024 |               NULL |
| 3279025 |            3345484 |
| 3279026 |            3345485 |
| 3279027 |            3345486 |
| 3279028 |            3345487 |
| 3279029 |            3345488 |
| 3279030 |            3345489 |
| 3279031 |            3345490 |
| 3279032 |            3345491 |
| 3279033 |            3345492 |
| 3279034 |            3345493 |
| 3279035 |            3345494 |
| 3279036 |            3345496 |
| 3279037 |            3345497 |
| 3279038 |            3345498 |
| 3279039 |            3345499 |
| 3279040 |            3345500 |
| 3279041 |            3345502 |
| 3279042 |            3345503 |
| 3279043 |            3345504 |
| 3279044 |            3345505 |
| 3279045 |               NULL |
| 3279046 |            3345506 |
| 3279047 |            3345508 |
| 3279048 |            3345509 |
| 3279049 |            3345510 |
| 3279050 |            3345511 |
| 3279051 |            3345512 |
| 3279052 |            3345513 |
| 3279053 |            3345514 |
| 3279054 |            3345515 |
| 3279055 |               NULL |
| 3279056 |            3345518 |
| 3279057 |            3345519 |
| 3279058 |            3345520 |
| 3279059 |            3345521 |
| 3279060 |               NULL |
| 3279061 |            3345522 |
| 3279062 |            3345524 |
| 3279063 |            3345525 |
| 3279064 |            3345526 |
| 3279065 |            3345527 |
| 3279066 |               NULL |
| 3279067 |            3345528 |
| 3279068 |            3345530 |
| 3279069 |               NULL |
| 3279070 |            3345535 |
| 3279071 |            3345537 |
| 3279072 |            3345538 |
| 3279073 |            3345539 |
| 3279074 |            3345540 |
| 3279075 |            3345542 |
| 3279076 |            3345543 |
| 3279077 |            3345544 |
| 3279078 |            3345545 |
| 3279079 |               NULL |
| 3279080 |            3345546 |
| 3279081 |            3345548 |
| 3279082 |            3345550 |
| 3279083 |            3345551 |
| 3279084 |            3345552 |
| 3279085 |            3345553 |
| 3279086 |            3345554 |
| 3279087 |            3345555 |
| 3279088 |            3345556 |
| 3279089 |            3345557 |
| 3279090 |            3345558 |
| 3279091 |            3345559 |
| 3279092 |            3345560 |
| 3279093 |            3345561 |
| 3279094 |            3345562 |
| 3279095 |            3345563 |
| 3279096 |            3345565 |
| 3279097 |            3345566 |
| 3279098 |            3345567 |
| 3279099 |            3345568 |
| 3279100 |            3345569 |
| 3279101 |            3345570 |
| 3279102 |            3345572 |
| 3279103 |               NULL |
| 3279104 |            3345574 |
| 3279105 |               NULL |
| 3279106 |            3345576 |
| 3279107 |            3345579 |
| 3279108 |            3345578 |
| 3279109 |               NULL |
| 3279110 |            3345581 |
| 3279111 |               NULL |
| 3279112 |            3345582 |
| 3279113 |            3345584 |
| 3279114 |            3345585 |
| 3279115 |            3345586 |
| 3279116 |            3345587 |
| 3279117 |            3345589 |
| 3279118 |            3345590 |
| 3279119 |            3345591 |
| 3279120 |            3345593 |
| 3279121 |            3345594 |
| 3279122 |            3345595 |
| 3279123 |            3345597 |
| 3286993 |               NULL |
| 3279124 |            3345598 |
| 3279125 |            3345599 |
| 3279126 |            3345600 |
| 3279127 |            3345602 |
| 3279128 |               NULL |
| 3279129 |            3345603 |
| 3279130 |               NULL |
| 3279131 |               NULL |
| 3286994 |               NULL |
| 3279132 |            3345604 |
| 3279133 |               NULL |
| 3286996 |               NULL |
| 3286997 |               NULL |
| 3286998 |               NULL |
| 3279134 |            3345605 |
| 3279135 |               NULL |
| 3279136 |            3345607 |
| 3279137 |            3345608 |
| 3279138 |            3345609 |
| 3286999 |               NULL |
| 3279139 |            3345610 |
| 3279140 |            3345611 |
| 3279141 |            3345613 |
| 3279142 |            3345615 |
| 3279143 |            3345616 |
| 3287000 |               NULL |
| 3279144 |               NULL |
| 3279145 |            3345617 |
| 3279146 |            3345619 |
| 3279147 |            3345621 |
| 3279148 |            3345622 |
| 3279149 |            3345623 |
| 3279150 |            3345624 |
| 3279151 |            3345625 |
| 3279152 |            3345626 |
| 3279153 |               NULL |
| 3279154 |            3345627 |
| 3279155 |            3345629 |
| 3279156 |            3345630 |
| 3279157 |            3345631 |
| 3279158 |            3345632 |
| 3279159 |            3345633 |
| 3279160 |            3345634 |
| 3279161 |            3345635 |
| 3279162 |            3345636 |
| 3279163 |            3345637 |
| 3279164 |            3345638 |
| 3279165 |            3345639 |
| 3279166 |            3345640 |
| 3279167 |            3345641 |
| 3279168 |            3345643 |
| 3279169 |            3345645 |
| 3279170 |            3345646 |
| 3279171 |            3345647 |
| 3279172 |            3345648 |
| 3279173 |            3345650 |
| 3279174 |            3345651 |
| 3279175 |            3345652 |
| 3279176 |            3345653 |
| 3279177 |            3345655 |
| 3279178 |            3345656 |
| 3279179 |            3345657 |
| 3279180 |            3345658 |
| 3279181 |            3345659 |
| 3279182 |            3345660 |
| 3279183 |            3345661 |
| 3279184 |            3345662 |
| 3279185 |            3345663 |
| 3279186 |            3345664 |
| 3279187 |            3345666 |
| 3279188 |            3345668 |
| 3279189 |            3345669 |
| 3279190 |            3345671 |
| 3279191 |            3345672 |
| 3279192 |            3345673 |
| 3279193 |            3345674 |
| 3279194 |            3345675 |
| 3279195 |            3345676 |
| 3279196 |            3345677 |
| 3279197 |            3345678 |
| 3279198 |            3345679 |
| 3279199 |            3345680 |
| 3279200 |            3345682 |
| 3279201 |            3345683 |
| 3279202 |            3345684 |
| 3279203 |            3345685 |
| 3279204 |               NULL |
| 3279205 |            3345686 |
| 3279206 |               NULL |
| 3279207 |            3345688 |
| 3279208 |            3345690 |
| 3279209 |            3345691 |
| 3279210 |            3345692 |
| 3279211 |            3345694 |
| 3279212 |            3345695 |
| 3279213 |            3345697 |
| 3279214 |            3345699 |
| 3287001 |               NULL |
| 3279215 |            3345700 |
| 3279216 |            3345701 |
| 3279217 |               NULL |
| 3279218 |            3345702 |
| 3279219 |            3345703 |
| 3279220 |            3345704 |
| 3279221 |            3345705 |
| 3279222 |            3345706 |
| 3279223 |            3345707 |
| 3279224 |            3345708 |
| 3279225 |            3345709 |
| 3279226 |            3345710 |
| 3279227 |            3345711 |
| 3279228 |            3345712 |
| 3279229 |            3345713 |
| 3279230 |            3345714 |
| 3279231 |            3345715 |
| 3279232 |            3345717 |
| 3279233 |            3345718 |
| 3279234 |            3345720 |
| 3279235 |            3345721 |
| 3279236 |            3345722 |
| 3279237 |            3345724 |
| 3279238 |            3345726 |
| 3279239 |            3345727 |
| 3279240 |            3345729 |
| 3279241 |            3345731 |
| 3279242 |            3345732 |
| 3287002 |               NULL |
| 3287003 |               NULL |
| 3279243 |            3345734 |
| 3279244 |               NULL |
| 3279245 |            3345735 |
| 3279246 |            3345736 |
| 3279247 |            3345738 |
| 3279248 |            3345739 |
| 3279249 |               NULL |
| 3279250 |            3345740 |
| 3279251 |            3345741 |
| 3279252 |            3345742 |
| 3279253 |            3345743 |
| 3279254 |            3345745 |
| 3279255 |            3345746 |
| 3279256 |            3345747 |
| 3279257 |            3345748 |
| 3279258 |            3345749 |
| 3279259 |            3345750 |
| 3279260 |            3345752 |
| 3279261 |            3345754 |
| 3279262 |            3345755 |
| 3279263 |            3345757 |
| 3279264 |            3345758 |
| 3279265 |            3345759 |
| 3279266 |            3345760 |
| 3279267 |            3345761 |
| 3279268 |            3345762 |
| 3279269 |            3345763 |
| 3279270 |            3345764 |
| 3279271 |            3345765 |
| 3279272 |            3345766 |
| 3279273 |            3345768 |
| 3279274 |            3345769 |
| 3279275 |            3345770 |
| 3279276 |            3345772 |
| 3279277 |            3345773 |
| 3279278 |            3345774 |
| 3279279 |               NULL |
| 3279280 |            3345775 |
| 3279281 |               NULL |
| 3279282 |            3345777 |
