892,сънѣсти,V-
893,поношение,Nb
894,напасти,V-
895,дворъ,Nb
896,възлюбити,V-
897,погънати,V-
898,язва,Nb
899,приложити,V-
900,обаче,Df
901,оцѣстити,V-
902,потрѣбити,V-
903,послѣди,Df
904,прѣдълежати,V-
905,дияволь,A-
906,въбързѣ,Df
907,зъвати,V-
908,съдравити,V-
909,ти,Df
910,вельми,Df
911,въсѣсти,V-
912,поѣхати,V-
913,вълга,Ne
914,поле,Nb
915,потъкнути,V-
916,подъ,R-
917,ръвъ,Nb
918,наломити,V-
919,смольньскъ,Ne
920,зьрѣемо,Nb
921,смядина,Ne
922,корабльць,Nb
923,передъслава,Ne
924,присълати,V-
925,ходити,V-
926,умрѣти,V-
927,възъпити,V-
928,плачь,Nb
929,стенати,V-
930,сѣтование,Nb
931,сѣтовати,V-
932,тужити,V-
933,отъчаяти,V-
934,пагуба,Nb
935,уне,Df
936,неже,Df
937,уединеныи,A-
938,усиреныи,A-
939,пожити,V-
940,ангельскыи,A-
941,селикыи,A-
942,състичи,V-
943,умиленыи,A-
944,очужити,V-
945,уполучити,V-
946,дьрзновение,Nb
947,уныние,Nb
948,прѣльстьныи,A-
949,омачати,V-
950,призывати,V-
951,приспѣти,V-
952,вънезаапу,Df
953,слуга,Nb
954,немилостивыи,A-
955,кръвопиица,Nb
956,братоненавидьникъ,Nb
957,лютыи,A-
958,сверѣпыи,A-
959,звѣрь,Nb
960,изимати,V-
961,сърѣсти,V-
962,устие,Nb
963,възрадовати,V-
964,омрачати,V-
965,грети,V-
966,цѣлование,Nb
967,равьно,Df
968,плути,V-
969,скакати,V-
970,лодья,Nb
971,обънажити,V-
972,бльщати,V-
973,вода,Nb
974,весло,Nb
975,испасти,V-
976,омьртвѣти,V-
977,разумѣти,V-
978,умывати,V-
979,съкрушити,V-
980,утьрпати,V-
981,брѣщи,V-
982,обида,Nb
983,вести,V-
984,помиловати,V-
985,пожати,V-
986,съзьрѣти#2,V-
987,класъ,Nb
988,млѣко,Nb
989,безълобие,Nb
990,носити,V-
991,порѣзати,V-
992,лоза,Nb
993,възрасти,V-
994,плодъ,Nb
995,убояти,V-
996,апостольскыи,A-
997,зълобие,Nb
998,младеньствовати,V-
999,сырорѣзание,Nb
1000,съвѣдѣтельствовати,V-
1001,жалити,V-
1002,постыдити,V-
1003,въсхытити,V-
1004,вънимати,V-
1005,старѣишина,Nb
1006,поспѣшитель,Nb
1007,разлучати,V-
1008,нужа,Nb
1009,приклонити,V-
1010,ухо,Nb
1011,приключити,V-
1012,вина,Nb
1013,закалати,V-
1014,вънушити,V-
1015,послушати,V-
1016,рѣка,Nb
1017,никътоже,Px
1018,обьщии,A-
1019,прѣстояти,V-
1020,колѣно,Nb
1021,прѣмълчати,V-
1022,которыи,Pi
1023,съвѣдѣти,V-
1024,другъ,Nb
1025,умьртвити,V-
1026,тьрпѣние,Nb
1027,присьно,Df
1028,измълкнути,V-
1029,гъртань,Nb
1030,горясѣръ,Ne
1031,зарѣзати,V-
1032,поваръ,Nb
1033,гълѣбовъ,A-
1034,търчинъ,Ne
1035,изъяти,V-
1036,ножь,Nb
1037,яти,V-
1038,заклати,V-
1039,агня,Nb
1040,непорочьныи,A-
1041,безълобивыи,A-
1042,сентябрь,Nb
1043,понедѣльникъ,Nb
1044,жьртва,Nb
1045,благовоньныи,A-
1046,възити,V-
1047,обитель,Nb
1048,желати,V-
1049,въжелѣти,V-
1050,неизреченьныи,A-
1051,давыдъ,Ne
1052,адъ,Nb
1053,забывати,V-
1054,съвлѣщи,V-
1055,напрящи,V-
1056,лукъ,Nb
1057,погыбнути,V-
1058,възнести,V-
1059,събыти,V-
1060,псалъмопѣвьць,Nb
1061,хвалити,V-
1062,сильныи,A-
1063,зълоба,Nb
1064,благостыни,Nb
1065,потопьныи,A-
1066,льстивыи,A-
1067,раздрушити,V-
1068,въстьргнути,V-
1069,прѣселити,V-
1070,село,Nb
1071,коря,Nb
1072,поврѣщи,V-
1073,пустыи,A-
1074,колода,Nb
1075,оставляти,V-
1076,хранити,V-
1077,кость,Nb
1078,лежати,V-
1079,дългыи,A-
1080,невѣдѣние,Nb
1081,небрѣжение,Nb
1082,отъинудь,Df
1083,прѣбыти,V-
1084,неврѣженыи,A-
1085,показати,V-
1086,овъгда,Df
1087,стълпъ,Nb
1088,огньныи,A-
1089,свѣща,Nb
1090,пѣние,Nb
1091,гость,Nb
1092,ловъ,Nb
1093,пасти#2,V-
1094,възискание,Nb
1095,доньдеже,G-
1096,двигнути,V-
1097,братоубиица,Nb
1098,брань,Nb
1099,мъногыи,Nb
1100,съставити,V-
1101,вьсегда,Df
1102,пособие,Nb
1103,поспешѣние,Nb
1104,побѣдити,V-
1105,посрамити,V-
1106,възвращати,V-
1107,въздѣти,V-
1108,въпити,V-
1109,авелевъ,A-
1110,мьстити,V-
1111,трясение,Nb
1112,еи,I-
1113,прѣдъстояти,V-
1114,покрыти,V-
1115,льтьскыи,A-
1116,съступити,V-
1117,въсходити,V-
1118,сълньце,Nb
1119,сѣча,Nb
1120,съступати,V-
1121,тришьды,Df
1122,чересъ,R-
1123,одолѣти,V-
1124,побѣгнути,V-
1125,бѣсъ,Nb
1126,раслабѣти,V-
1127,нести,V-
1128,носило,Nb
1129,берестие,Ne
1130,осе,I-
1131,гънати,V-
1132,посылати,V-
1133,гонити,V-
1134,слѣдъ,Nb
1135,немощь,Nb
1136,въсхопити,V-
1137,охъ,I-
1138,пробѣгнути,V-
1139,лядьскыи,A-
1140,гнѣвъ,Nb
1141,пустыни,Nb
1142,чехъ,Nb
1143,ляхъ,Nb
1144,испроврѣщи,V-
1145,зълѣ,Df
1146,възмьздие,Nb
1147,рана,Nb
1148,мука#1,Nb
1149,лиховати,V-
1150,гонезнути,V-
1151,тамо,Df
1152,ангелъ,Nb
1153,погрѣшити,V-
1154,огнь,Nb
1155,могыла,Nb
1156,исходити,V-
1157,смрадъ,Nb
1158,якоже,Df
1159,мьсть,Nb
1160,ламехъ,Ne
1161,седмьдесятица,Nb
1162,такыи,A-
1163,отъмьстие,Nb
1164,дѣлатель,Nb
1165,иулиянъ,Ne
1166,нечеловѣчьныи,A-
1167,въдружити,V-
1168,бѣгати,V-
1169,зълострастьныи,A-
1170,отътолѣ,Df
1171,крамола,Nb
1172,прѣстати,V-
1173,прѣяти,V-
1174,волость,Nb
1175,въпрашати,V-
1176,приходити,V-
1177,отътуду,Df
