lemma,lemma_id,pos,lemma_has_jer,contains_whitespace,tokens,jer_tokens
гнити,156508,V-,false,false,гнеѥ|гнило|гънила|гньющема,гънила|гньющема
сьменъ,156512,Ne,true,false,смена|сьмена|сменѹ|сменъ|семен|семенꙋ|Семена|Семен|Семенꙋ,сьмена
невѣстъка,156513,Nb,true,false,невѣстъкѣ|невѣске|невеску|невеска,невѣстъкѣ
ръжаныи,156514,A-,true,false,ржанꙑи|ѡръжаные|ѡржаное|ржаные|ръжанъ|орженои|орженова|оржаноі,ѡръжаные|ръжанъ
подъклѣтъ,156515,Nb,true,false,потклѣтѣ|подклетех|подклетехъ|подклѣтех|подклетѣ,
колобья,156516,Nb,true,false,колобью,колобью
колько,156518,Du,true,false,колко|колько,колько
сѣньникъ,156519,Nb,true,false,сѣньникѣ,сѣньникѣ
полътина,156522,Nb,true,false,полтину|полтина,
юрьи,156524,Ne,true,false,юрью|юрьемь|юрьꙗ|юрьі|юрьи|юрꙑ|Юрья|Юрьи|юрья|Юрью|Юрїи,юрью|юрьемь|юрьꙗ|юрьі|юрьи|Юрья|Юрьи|юрья|Юрью
ключьникъ,156526,Nb,true,false,клуцка|ключникѹ|ключникъ|ключника|ключник|ключники|Ключникѹ|кълючника|ключьникѹ,кълючника|ключьникѹ
отъѣздити,156528,V-,true,false,ѿѥзде,
съмѣрьныи,156529,A-,true,false,смирного,
игумения,156530,Nb,false,false,игѹмение|игумениꙗ|игѹмениꙗ|игѹмению|игумению|игѹменьꙗ,игѹменьꙗ
привитъка,156532,Nb,true,false,привитъкѹ,привитъкѹ
нужьнѣ,156533,Df,true,false,нѹгене,
отъбыти,156538,V-,true,false,отъбꙑти,отъбꙑти
засълати,156539,V-,true,false,заславъ|засли,
пьсьць,156540,Nb,true,false,песцѧ,
въбързѣ,156541,V-,true,false,въборзѣ,въборзѣ
андрѣи,156542,Ne,false,false,аньдрѣѧ|андрѣя|андрѣа|андрѣи|андреѥви|андрѣемь|анъдреи|андреꙗ|андрѣꙗ|андрѣі|андрѣю|андрѣемъ|андрѣеви|андьрѣѥви|аньдрѣꙗ|андрѣѥви|андрѣем|андрѣѥм|аньдрѣи|андьрѣи|адрѣеви|ан꙽дрѣю|Андреи|Андрѣи|Андрея|Андрею|Андрѣѧ,аньдрѣѧ|анъдреи|андьрѣѥви|аньдрѣꙗ|аньдрѣи|андьрѣи
състати,156547,V-,true,false,състане,състане
сельчанинъ,156549,Nb,true,false,се[л]ечѧномъ,
участъкъ,156551,Nb,true,false,ꙋчѧстокѣ,
довѣдъка,156552,Nb,true,false,до[вѣд]ок[а,
рьмьша,156553,Ne,true,false,рьмьшѣ,рьмьшѣ
потрудити,156554,V-,false,false,потрѹди|потрѹдит|потрѹдивъшемъ|потрꙋдившоу,потрѹдивъшемъ
съметати,156557,V-,true,false,сомеци|сметать|съметавъше|сметавше,съметавъше
сукъно,156559,Nb,true,false,сукне|сѹкна|сꙋкно,
умилосьрдити,156560,V-,true,false,уомилоседри|ѹмилосрьдивъши|ѹмлсрди|оумлсрдившоу,ѹмилосрьдивъши
съказание,156564,Nb,true,false,сказание|съказаниѥ|сказане|скаȥанїе|сказанїю|сказанїѧ|сказанїе|сказанїа,съказаниѥ
въразумляти,156565,V-,true,false,вразѹмлѧю|вразꙋмлѧше|вразоумлѧетъ|вразоумлѧше|вⸯразꙋмлѧютъ,
домочадьць,156566,Nb,true,false,домочадцовъ|домочатцы|домочадцы|домочадцех|домочадцемъ|домочадцов|домочатцѣвъ|домочатцовъ|домочадцевъ|домочатцѣхъ|домочатцехъ,
съвѣсть,156567,Nb,true,false,совести|совѣсти|совѣсьтию|совѣстию|совесть|совѣсть|совѣстїю|съвѣстїю,совѣсьтию|съвѣстїю
жительство,156568,Nb,true,false,жительствѣ|жительствоу|жительства|жительствѹ|жительство|жителс꙽тво|жительс꙽тва,жительствѣ|жительствоу|жительства|жительствѹ|жительство|жительс꙽тва
въдаяти,156570,V-,true,false,вдаю|вдаяи,
въразумѣние,156571,Nb,true,false,вразѹмленїе,
пьсати,156573,V-,true,false,писано|писанномѹ|писаномѹ|пїс|писати|пишет|псати|пишюче|пишю|пишють|пьсати|пишюще|писалъ|пишеть|писавъшю|писааше|пиша|писахꙋмъ|пьсалъ|псана|писал|пишꙋ|писанному|писанное|пишетъ|писаное|писат|пїсаше|пісано|пиши|писах|пишутъ|писала|пишеш|писать|пишит|пишешъ|пишу|Пишет|писаше|пишоут,пьсати|писавъшю|пьсалъ
причастьныи,156574,A-,true,false,причастенъ|причастнѹю,
мьртвыи,156578,A-,true,false,мр҃твыхъ|мертвым|мертвы|мр҃твхъ|мр҃твыя|мр҃твии|мр҃твмъ|мертвых|мр҃твъ|мертва|мертво|мертви|мертвого|мр҃тви|мертвъ|мертву|мьрътва|мьртвꙑ|мьрътвого|мьртвъ|мрт҃въ|мрт҃ва|мрт҃во|мьртваꙗ|мьртвыхъ|мрьтвѣмь|мьрътвѹ|мьртвыихъ|мр҃твыѧ|мр҃твы|мр҃твых|мр҃твыꙗ|м҃ртвъ|мртвых|мертваго|мертвои|мертвова|мертвомъ|мертвые|мрт҃выхъ|мр҃тва|мр҃твым,мьрътва|мьртвꙑ|мьрътвого|мьртвъ|мьртваꙗ|мьртвыхъ|мрьтвѣмь|мьрътвѹ|мьртвыихъ
вѣчьныи,156582,A-,true,false,вѣчнѹю|вѣчьныѧ|вѣченъ|вѣчьныхъ|вѣчныѧ|вѣчных|вѣчнаго|вѣчьнѹю|вѣчное|вѣчнымъ|вѣчную|вѣчныя|вѣчнѣи|вѣчныхъ|вѣчному|вѣчьнаꙗ|вѣчнꙑи|вѣчьнѣмь|вѣчныꙗ|вѣчныи|вѣчнꙋю|вѣчном|вѣчнаѧ|вѣчноую|вѣчныа,вѣчьныѧ|вѣчьныхъ|вѣчьнѹю|вѣчьнаꙗ|вѣчьнѣмь
въздаяние,156584,Nb,true,false,воздаѧнїе|воздаяния,
духовьно,156586,Df,true,false,дх҃овно|д҃ховно,
мъногоцѣльбьныи,156589,A-,true,false,многоцѣлебныѧ,
причастити,156593,V-,false,false,причасьтити|причастити|причастимъ|причасти|причастилъ|причастит|причастивъ|причащющу|причастил|причастя|прчасти|причащь|причастиша,причасьтити
опасьно,156596,Df,true,false,ѡпасно,
съгъбеныи,156598,Nb,true,false,согбен̋,
крьстообразьно,156599,Df,true,false,крстаѡбразно|крстоѡбразно|крстаобразно,
бережьно,156602,Df,true,false,бережно|брежно|бѣрежно,
тъкъмо,156610,Df,true,false,токмо|токъмо|тъкмо|тъкъмо|тѡкмо|такмо|ток꙽мо|токмѡ,токъмо|тъкмо|тъкъмо
ѣства,156614,Nb,false,false,ествы|ества|ествѹ|естве|ествою|есты|есѣтвѹ|ествъ|естьвѣ|ествѣ|ѣствѣ|ѣства|ѣствѫ|ѣствѹ,естьвѣ
нечувьствьныи,156619,A-,true,false,нечювьственаго|нечювьственъ|нечювьс꙽твеных,нечювьственаго|нечювьственъ|нечювьс꙽твеных
чеснъчьныи,156621,A-,true,false,чесночного,
хъмельныи,156622,A-,true,false,хмелного|хмелново|хмелины|хмелна|хмелнова|хмѣленъ|хмѣлнымъ,
мьрзъкыи,156624,A-,true,false,мерско|мьрзъкааго|мерʼскыми|мерскїи,мьрзъкааго
угодьныи,156626,A-,true,false,оугоднаѧ|оугодно|оугодны|ѹгодна,
искрьнии,156627,A-,true,false,искренѧго|искреннее|искренно,
священичьскыи,156629,A-,true,false,сщ҃еннїческїи|сщ҃енническомѹ|сщ҃енническїи|сщ҃енническомъ|сщ҃енническом|сьвещенническїи|свещенническомъ|с҃щнʼническїи|с҃щнʼничскїи|с҃щенʼническымъ|сщ҃енничьскым|священническая,сьвещенническїи|сщ҃енничьскым
мънишьскыи,156630,A-,true,false,мнишескїй|мнишескомѹ|мнишескїи|мнишьскыи|мнишьскомь|мьнишьскѹю|мьнишьскааго|мьнишьскыꙗ|мнишескаго|мнишеском|мнишескими|мнишесъкѹю|мнишеского|мнишескыи,мнишьскыи|мнишьскомь|мьнишьскѹю|мьнишьскааго|мьнишьскыꙗ|мнишесъкѹю
въздавати,156632,V-,true,false,воздаваи|воздавай|воздава̋|въздаем|въздавающе|воȥдавали|воȥдавахѹ|воздавал,въздаем|въздавающе
духовьныи,156633,A-,true,false,дх҃овнаго|дх҃овнѹю|дх҃овною|дх҃овных|дх҃овныхъ|дх҃овнымъ|дх҃овномѹ|дх҃овномъ|дх҃овънаго|дх҃овныѧ|дх҃овне|дхв҃ныхъ|дх҃внаго|д҃ховьнымь|дѹховьныꙗ|дх҃овьныихъ|дѹховьныими|дѹховьнааго|дх҃овьныꙗ|дх҃овьныимь|дх҃овьнаго|дх҃овьнааго|дх҃овьныи|д҃ховнꙋю|д҃ховные|д҃ховнои|дꙋховнꙋю|д҃ховнѡи|дꙋховнои|дховныи|дхв҃ных|духовныя|дх҃вные|дх҃овныя|дхв҃нои|дхв҃ную|дхвную|духовных|дхв҃ным|дхв҃ная|дх҃внои|дх҃вною|дхв҃на|дх҃вно|дх҃овна|дх҃овнꙋю|дх҃овным|дх҃овнаѧ|дх҃ѡвъною|дх҃овныи|дх҃овными|д҃ховнѣи|д҃хов꙽ныѧ|дх҃ѡвна|дх҃овнаа|дх҃овнїи,дх҃овънаго|д҃ховьнымь|дѹховьныꙗ|дх҃овьныихъ|дѹховьныими|дѹховьнааго|дх҃овьныꙗ|дх҃овьныимь|дх҃овьнаго|дх҃овьнааго|дх҃овьныи|дх҃ѡвъною
мольбьникъ,156637,Nb,true,false,молебники,
больница,156639,Nb,true,false,болницахъ|болницы|болнїцѣ,
заключити,156640,V-,false,false,закълюченных|заключенныхъ|заключи,закълюченных
възможьныи,156641,A-,true,false,возможно|възможьна|возможна|възмѡжна,възможьна|възмѡжна
