lemma,lemma_id,pos,lemma_has_jer,tokens,jer_tokens
отънуду,161843,Df,true,ѿнюдѹ|ѿнюдꙋ,
вълияние,161847,Nb,true,вълиꙗниѥ,
льняныи,161848,A-,true,льнѧнѣмь,
невѣрьство,161849,Nb,true,невѣрьство,
невѣрьствовати,161850,V-,true,невѣрьствовавъше,
бъчьвь,161857,Nb,true,бъчьвь,
мѣсильница,161863,Nb,true,мѣсильницѧ,мѣсильницѧ
пакостьствовати,161864,V-,true,пакостьствѹюща,
пригърща,161869,Nb,true,пригъръщѣ|пригъръщь,пригъръщь
жати,161872,V-,false,жьнють|жнѹт|жноут,жьнють
вьселукавыи,161874,A-,true,вьселѹкавааго,
зълокъзньныи,161876,A-,true,зълокъзньныи,
надълежати,161877,V-,true,надълежащи|надлежитъ,
отъметьникъ,161881,Nb,true,ѿметьникы,
съдьржание,161884,Nb,true,съдьрьжаниꙗ,
прѣдъизвѣщати,161885,V-,true,прѣдъизвѣща,прѣдъизвѣща
вельзавелинъ,161888,A-,true,вельзавелинѹ,
укоризньныи,161889,A-,true,ѹкоризьна,
львъ,161893,Nb,true,львъ|левъ,
затъчение,161896,Nb,true,заточениѥ|заточении,
благодатьство,161897,Nb,true,бл҃годатьство,
отълучение,161898,Nb,true,ѿлѹчению|ѿлучение,
успѣшьныи,161901,A-,true,ѹспѣшьно,
сътъ,161903,Nb,true,съта,съта
гусльныи,161904,A-,true,гѹсльныꙗ|гусленꙑмї,
органьныи,161905,A-,true,оръганьныꙗ,
замарьныи,161906,A-,true,замарьныꙗ,
сърѣтати,161908,V-,true,сърѣташе,сърѣташе
сумьнѣти,161909,V-,true,сѹмьнѣлъ|сѹмнѧ,
съвратити,161911,V-,true,съвративъ|совратити|совратил,
съградити,161913,V-,true,съграженъ|согради|съградив|съградити|съградилъ,
отъскакати,161917,V-,true,ѡскакахѹ,
ризьныи,161918,A-,true,ризьнѣи|ризнꙋю|ризнаѧ,
козьлина,161921,Nb,true,козьлины,
възгрозити,161922,V-,true,възгрозивъши,
мытарьство,161924,Nb,true,мытарьство,
възитие,161926,Nb,true,възитии,
крьстообразьнѣ,161940,Df,true,крьстообразьнѣ,
приплодъкъ,161942,Nb,true,приплодъкъ,
лукъньце,161943,Nb,true,лѹкъньце,
палъка,161945,Nb,true,палъкѹ|палки|палъкою,
отъступление,161947,Nb,true,ѿстѹплениѥ|ѿступление,
съгражение,161950,Nb,true,съгражениемь,
супостатьныи,161953,A-,true,сѹпостатьнаꙗ,
въставляти,161954,V-,true,въставлѧꙗ,
осъпытовати,161958,V-,true,оспытоваꙗ,
купьно,161959,Df,true,кѹпьно|кꙋпъно|кѹпно|кꙋпно|купно|коупно,
осеньнии,161962,A-,true,осеньнѥѥ,
даровьныи,161964,A-,true,даровьноѥ,
запъртити,161965,V-,true,запъртить,запъртить
пожьня,161966,Nb,true,пожни|пожьнь|пожне,пожьнь
хутиньскыи,161971,A-,true,хѹтиньскѹю,
цѣсарьгородьскыи,161980,A-,true,цсрегородьского,
вънуча,161983,Nb,true,внѹчатом|внѹчатъ,
смильныи,161986,A-,true,смилноѥ,
умычька,161989,Nb,true,ѹмычка,
сватьство,161990,Nb,true,сватьствѣ,
вѣдьство,161991,Nb,true,вѣдьсвто,
зелииничьство,161992,Nb,true,зелииничьство,
блядьня,161995,Nb,true,блѧднею,
еретичьство,161997,Nb,true,ѥретичьство,
съволочити,161999,V-,true,сволочать,
пътъка,162000,Nb,true,поткы,
въселеньскыи,162006,A-,true,вселеньскыхъ|вселенʼскыми|вселенъских|вселенстїи|вселенъскими|вселеньскомъ|вселеньскых,
несъпасьныи,162009,A-,true,несп҃сенаго,
въскрѣшение,162012,Nb,true,въскрѣшеньѥ,
проскурьница,162019,Nb,true,проскѹрница,
паломьникъ,162020,Nb,true,паломникъ,
лѣчьць,162021,Nb,true,лѣчець,
задушьныи,162023,A-,true,зад҃шьны и,
стороньникъ,162024,Nb,true,стороникъ,
слѣпьць,162025,Nb,true,слѣпець,
гостиньница,162026,Nb,true,гостинъници,
страньноприимьница,162027,Nb,true,странънориимницѣ,
богадѣльныи,162028,A-,true,ба҃дѣлныѣ,
правънуча,162029,Nb,true,правнѹчата,
богосъдѣтельныи,162081,A-,true,б҃госъдѣтелномꙋ,
съкрушати,162085,V-,true,съкрꙋшати|сокрушающе|сокрушая,
идольскыи,162087,A-,true,идолʼскїа,
повьсюду,162089,Df,true,повсюдꙋ|посвюду|повсюдѹ,
избьрание,162093,Nb,true,изʼбранїе|из꙽бранїе,
вьсемирьныи,162094,A-,true,всемирна|всемирныѧ,
възбудити,162095,V-,true,вʼзбꙋдив|воз꙽бѹдив꙽ши,
дальматовъ,162104,A-,true,далʼматова,
напълняти,162109,V-,true,наплънѧти|наполнѧюще|наполнѧет|наполнѧѧ,
ровьняти,162110,V-,true,рнѧти,
земьскыи,162112,A-,true,земʼскыхъ,
стрѣльница,162113,Nb,true,стрѣлницам|стрѣлници|стрѣлницахъ,
въкругъ,162116,R-,true,вʼкроугъ|въкроугъ,
низълетѣти,162117,V-,true,низълетѧща,
мудрьць,162118,Nb,true,мдреци|моудрець|моудрецъ|мꙋдреца|мꙋдрецы,
седмохълмьныи,162119,A-,true,седмохлъмныи|седмахолʼмнаг|седʼмохолъмныи,
бесерменьскыи,162121,A-,true,безсерʼменʼское|бесермьньскѹю|бесерменьскомѹ|бесерменьское|бесерменьскаг|бесерьменьскаго|бесерменьскыѧ|бесерменьскомъ|бесерменьскѹю|бесерменьскои|бесерменьскыхъ|бесерменьскаго|бесерменьского|бесерменьскꙑя,
бесерменьство,162122,Nb,true,безсерменьство|безʼсерменʼства|бесерменьствꙋ,
хрьстияньство,162123,Nb,true,хрстїанʼствомъ|хрстїанʼство|хрстьаньства|хрства,хрстьаньства
въцѣсарити,162124,V-,true,въц҃рѧт,въц҃рѧт
оточьныи,162125,A-,true,ѡточныхъ,
дославьныи,162126,A-,true,дославныхъ,
търгование,162128,Nb,true,торгованїе,
единокаменьныи,162130,A-,true,единогкаменʼнаго,
достохвальныи,162132,A-,true,достохвалныи,
вьсесвятыи,162136,A-,true,всес҃тїи|всес҃таѧ|всес҃тое|Всест҃ая,
наставьница,162138,Nb,true,наставници,
вьсенепорочьныи,162139,A-,true,всенепорочнаѧ,
испълнение,162145,Nb,true,исплъненїе|исполненїе,
богомужьныи,162146,A-,true,б҃гомоужнаго,
прѣнепорочьныи,162151,A-,true,пренепорочнаѧ|пренепорочнои,
съхраняти,162152,V-,true,съхранѧющи|сохранѧѧ|сохранѧем|сохраняетъ|сохраняли,
неисцѣльныи,162153,A-,true,неисцѣлных,
тяжькородьныи,162156,A-,true,тѧжʼкорѡдʼ,
отъпадати,162158,V-,true,ѿпадаем|ѿпадаите,
зълодѣяние,162159,Nb,true,злодѣанїа|злодѣанїе|злодеꙗнїе,
тьмочисльныи,162160,A-,true,тʼмочислеными|тмочисленых|тмочисленыхъ|тʼмочисленыѧ,
междоусобьныи,162162,A-,true,междоу,
турьскыи,162165,A-,true,тоурьскымъ|тоурʼскїа|тоурʼскїи|тоурски|тоурскыихъ|торьскаа|тѹрьскавъ|тѹрьскаг|тꙋрскаг,
владьствовати,162166,V-,true,Властвꙋющꙋ,
доконьчание,162169,Nb,true,докончанїи|докончаньи,
объступити,162171,V-,true,ѡбʼстꙋпивъ|ѡпъступили,
посъланьникъ,162174,Nb,true,посланʼникы|посланником|посланникомъ|посланник|посланнику,
безвѣрьныи,162175,A-,true,безвѣрныи|безвѣрны|безʼвѣрныи,
опълчение,162176,Nb,true,ополченїем,
пушька,162177,Nb,true,поушками|поушки|поушекъ|пꙋшекъ|поушʼкы|поушкꙋ|пꙋшки|поушʼкꙋ|поушка|поушкы|пꙋшкы|пѹшками|пѹшами,
стѣнобитьныи,162178,A-,true,стѣнобитными|стѣнобитныѧ|стѣнобитныа,
въстрепетати,162183,V-,true,въстрепеташа|вострепетахъ,въстрепеташа
озълобити,162185,V-,true,ѻзлобихомъ|ѡзлобихомʼ|ѡзлобити,
вьсепѣтыи,162187,A-,true,всепѣтыи|всепѣтую,
объездити,162190,V-,true,ѡбьѣждаше,ѡбьѣждаше
съпротивление,162192,Nb,true,съпротивленїемъ,
отъкликнути,162196,V-,true,ѻкликнꙋвше|ѡкликнꙋвше,
непрѣстаньно,162203,Df,true,непрестанʼно|непрестан꙽но|непрестанно,
въскричати,162204,V-,true,въскричаше|въскрича|въскричавше|въскричавъ|въскʼричавъ|вскричалъ,въскричаше|въскрича
объѣждати,162205,V-,true,ѡбьѣждаше|ѡбьеждаше,ѡбьѣждаше|ѡбьеждаше
съзъвание,162208,Nb,true,съзванїе,
сурьныи,162209,A-,true,соурныѧ,
трубьныи,162210,A-,true,троубныа,
прѣужасьныи,162212,A-,true,преоужасна,
пушьчьныи,162213,A-,true,поушечнаго|поушечным,
пищальныи,162214,A-,true,пищалнаго,
звоньныи,162217,A-,true,звонʼнаго,
дымьныи,162220,A-,true,дымное,
съгустити,162222,V-,true,згꙋстїв|зʼгꙋстившꙋ,
вьсесильныи,162227,A-,true,всесилномꙋ|всесилнаго|всесилномоу,
звѣрообразьныи,162229,A-,true,звѣроѡбразныи|звѣроѡбразнымʼ,
безбраньно,162231,Df,true,безбранʼно|безʼбранʼно,
ниотъкуду,162237,Df,true,ни ѿкоудꙋ|ниѿкоудꙋ|ниѿкꙋдꙋ,
зеновьянинъ,162238,Nb,true,зеновьꙗнин,
тольма,162242,Df,true,толма,
мужьствьныи,162243,A-,true,моужествено|моужественъ|моужественое|мꙋжествен,
прѣдъречи,162245,V-,true,предрекохом,
съразити,162249,V-,true,сразиша|срази,
подъкрѣпити,162252,V-,true,подкрепи|подкрепиша|подкрепить,
възъярити,162257,V-,true,възꙗри|възꙗрив,възꙗри
ягъма,162258,F-,true,ꙗгʼма|ꙗгма,
вьсещедрыи,162261,A-,true,всещедрыи,
галатьскыи,162265,A-,true,галатʼскомꙋ,
нещадьно,162266,Df,true,нещадно|несчадно,
расъматряти,162269,V-,true,расмотрѧюще|расматрѧюще,
неотъступьныи,162271,A-,true,неѿстоупʼное,
вьсенощьныи,162275,A-,true,всенощное|всенощнаго|всенощнѹю,
пространьство,162277,Nb,true,пространʼство|пространьствѣ,
умълчати,162281,V-,true,оумолʼча|оумоулчаша,
священичьство,162282,Nb,true,с҃щнʼничество|сщ҃енничествѣ,
вълазити,162283,V-,true,влазѧхꙋ,
ровьныи,162285,A-,true,ровныа,
смолье,162289,Nb,true,смолʼьѧ|смольѧ,смолʼьѧ|смольѧ
подъкопывати,162294,V-,true,подкопывати,
низъвьргнути,162295,V-,true,низверʼгнꙋти,
възгрьмѣти,162296,V-,true,възгреми|возгремѣша|възгремѣли|возгремѣли,възгреми
сътрѣние,162298,Nb,true,сътренїе,
зълонравьныи,162299,A-,true,злонравныи|злонравных,
прѣвъзити,162302,V-,true,превзыдоша|превѕиде,
зъловѣрьныи,162304,A-,true,зловѣрныи|злѡвѣренъ,
отълагати,162305,V-,true,ѿлагаше|ѿлагаетъ|ѿлагааше,
въстенати,162306,V-,true,въстенѧвше|въстенавъ,
владычьствие,162307,Nb,true,влдчесивїа|влдчествїѧ,
величьствие,162309,Nb,true,величествїа|величествия|величествїю,
съмѣшати,162318,V-,true,смешавше|смѣшавше,
ратьникъ,162325,Nb,true,ратникъ|ратникы,
синъгуръла,162332,Nb,true,синʼгꙋрʼла,
тысячьникъ,162334,Nb,true,тысѧчникъ|тысꙋщникъ,
непрѣмѣньно,162335,Df,true,непремѣнʼно,
въпрѣди,162336,Df,true,вʼпреди,
отънелѣже,162342,G-,true,ѿнелѣже|ѿнележе,
отъсѣка,162346,Nb,true,ѿсѣкꙋ,
дьрзостьно,162347,Df,true,дръзостно,
въѣзжати,162350,V-,true,вьѣжʼжахꙋ,вьѣжʼжахꙋ
ужасьно,162352,Df,true,оужасно,
