покааніе,Nb,покаа̄ние̄
грѧдъі,V-,Грѧ̄дъі
же,Df,же
по,R-,по
мнѣ,Pp,мнѣ̄
крѣплеі,A-,крѣплеӣ
мене,Pp,мене
естъ,V-,е̄стъ
емоуже,Pr,е̄моуже
нѣсмъ,V-,нѣсмъ
достоі,V-,достоӣ
сапогоу,Nb,сапогоу
понесті,V-,понести
тъ,Pd,тъ
въі,Pp,въі
крстітъ,V-,к҃рститъ
дхмъ,Nb,д҃хмъ
стм,V-,с҃тм
пріде,V-,Пріде
ісъ,Ne,᾽҃ис̄ъ
от,R-,от҃
галілеѧ,Ne,галілеѧ̄
на,R-,на
іерданъ,Ne,ӣе̄рда̄нъ
кръстіт,V-,кръстіт
сѧ,Pk,сѧ
от,R-,от҃
него,Pp,него
іоанъ,Ne,Ӣо̄а̄нъ
же,Df,же
възбранѣаше,V-,въӡбранѣа̄ше
емоу,Pp,е̄моу
глѧ,V-,г҃лѧ
азъ,Pp,А̄ӡъ
трѣбоуѭ,V-,трѣбоуѭ̄
тобѭ,Nb,тоб҃ѭ̄
крстіті,V-,к҃рститі
сѧ,Pk,сѧ
а,C-,а̄
тъі,Pp,тъи
лі,Du,лі
грѧдеші,V-,грѧ̄деши
кь,R-,кь
мънѣ,Pp,мънѣ
отвѣштавъ,V-,Ѡт҃вѣштавъ
же,Df,же
ісъ,Ne,ӣс҃ъ
рече,V-,рече
кь,R-,кь
немоу,Pp,немоу
остані,V-,о̄стани
нъінѣ,Df,нъинѣ
тако,Df,Тако
бо,Df,бо
подобно,Df,п̄одо̄бн̄о
естъ,V-,е̄стъ
намъ,Pp,намъ
ісплъніті,V-,ӣсп̄лънити
всѭ,Px,всѭ̄
правьдѫ,Nb,правьдѫ
тогда,Df,Тогда
і,C-,ӣ
оставі,V-,о̄стави
кръштъ,V-,Кръщъ
же,Df,же
сѧ,Pk,сѧ
ісъ,Ne,ӣс҃ъ
възіде,V-,въӡиде
абіе,Df,а̄біе
отъ,R-,о̄тъ
водъі,Nb,водъи
і,C-,Ӣ
се,Pd,се
отврѣсѧ,V-,о̄тв̄рѣсѧ
сѧ,Pk,сѧ
емоу,Pp,е̄моу
нбса,Nb,н҃бса
і,C-,ӣ
відѣ,V-,видѣ
дхъ,Nb,д҃хъ
бжіі,A-,б҃жіі
съходѧштъ,V-,съходѧщъ
ѣко,G-,ѣ̄ко
голѫбъ,Nb,голѫбъ
і,C-,ӣ
грѧдѫшть,V-,грѧдѫщь
на,R-,на
нь,Pp,нь
і,C-,Ӣ
се,I-,се
глас,Nb,глас҃
съ,R-,съ
нбсе,Nb,н҃бсе
глѧ,V-,г҃лѧ
сь,Pd,Сь
естъ,V-,е̄стъ
снъ,Nb,с҃нъ
моі,Ps,мои
възлюбленъіі,V-,въӡлюбленъіӣ
о,R-,о̄
немъже,Pr,немъже
благоволіхъ,V-,благоволихъ
възведенъ,V-,въӡведенъ
бъіс,V-,бъис҃
іс,Ne,и҃с
дхмъ,Nb,д҃хмъ
въ,R-,въ
поустъінѭ,Nb,поустъинѭ
іскоусітъ,V-,ӣскоуситъ
сѧ,Pk,сѧ
от,R-,от҃
діѣвола,Nb,диѣ̄вола
і,C-,ӣ
пості,V-,пості
сѧ,Pk,сѧ
дьніі,Nb,дьнии
к,R-,к҃
і,C-,ӣ
ноштіі,Nb,нощиӣ
к,R-,к҃
те,Pp,те
послѣді,Df,послѣді
же,Df,же
възьалка,V-,въӡьа̄лк̄а
і,C-,Ӣ
прістѫпль,V-,прістѫпль
іскоусітель,Nb,ӣскоусітель
рече,V-,рече
емоу,Pp,е̄моу
аште,G-,А̄ще
снъ,Nb,с҃нъ
есі,V-,е̄си
бжіі,A-,б҃жіи
рьці,V-,рьци
да,G-,да
каменіе,Nb,камение̄
се,Pd,се
хлѣбі,Nb,хлѣби
бѫдѫт,V-,бѫдѫт҃
онъ,Pd,о̄нъ
же,Df,же
вставъ,V-,вставъ
рече,V-,рече
пісано,V-,Пісано
естъ,V-,е̄стъ
не,Df,не
о,R-,о̄
хлѣбѣ,Nb,хлѣбѣ
едіномъ,Ma,е̄диномъ
жівъ,A-,жівъ
бѫдетъ,V-,бѫдетъ
члкъ,Nb,ч҃лкъ
нъ,C-,нъ
і,C-,ӣ
о,R-,о̄
вьсѣкомъ,A-,вьсѣкомъ
глѣ,Nb,г҃лѣ
ісходѧштіімъ,V-,ӣсх̄одѧщиӣмъ
ізъ,R-,ӣӡъ
оустъ,Nb,о̄устъ
бжіі,A-,б҃жіи
тогда,Df,Тогда
поѧтъі,V-,поѧ̄т[ъ]и
діѣволъ,Nb,діѣ̄волъ
въ,R-,въ
стъі,A-,с҃тъі
градъ,Nb,градъ
і,C-,Ӣ
поставі,V-,постави
і,C-,ӣ
на,R-,на
крілѣ,Nb,крілѣ
црковьнѣам,Pp,ц҃рковьнѣа̄м
і,C-,ӣ
рече,V-,рече
емоу,Pp,е̄моу
аште,G-,а̄ще
снъ,Nb,с҃нъ
есі,V-,е̄сі
бжіі,A-,б҃жіи
връзі,V-,връѕі
сѧ,Pk,сѧ
нізоу,Df,ниӡоу
пісано,V-,Пісано
бо,Df,бо
естъ,V-,е̄стъ
ѣко,G-,ѣ̄ко
англомъ,Nb,а̄н҃ђломъ
своімъ,Pt,своӣмъ
заповѣстъ,V-,ӡаповѣстъ
о,R-,о̄
тебѣ,Pp,тебѣ
і,C-,ӣ
на,R-,на
рѫкахъ,Nb,рѫкахъ
възьмѫтъ,V-,въӡьмѫтъ
тѧ,Pp,тѧ
да,G-,да
не,Df,не
прѣтъкнеші,V-,прѣтъкнеши
о,R-,о̄
камень,Nb,камень
ногъі,Nb,ногъи
твоеѧ,Ps,твое̄ѧ̄
рече,V-,Рече
емоу,Pp,е̄моу
ісъ,Ne,ӣс҃ъ
пакъі,Df,пакъи
пісано,V-,писано
естъ,V-,е̄стъ
не,Df,не
іскоусіші,V-,ӣскоусиши
га,Nb,г҃а
ба,Nb,б҃а
своего,Pt,свое̄го
пакъі,Df,Пакъі
поѧтъі,V-,поѧ̄тъі
діѣволъ,Nb,діѣ̄волъ
на,R-,на
горѫ,Nb,горѫ
въісокѫ,A-,въисокѫ
зѣло,Df,ѕѣло
і,C-,ӣ
показа,V-,покаӡа
емоу,Pp,е̄моу
всѣ,Px,всѣ̄
црствіѣ,Nb,ц҃рствіѣ̄
въсего,Px,въсего
міра,Nb,мира
і,C-,ӣ
славѫ,Nb,славѫ
іхъ,Pp,ӣхъ
і,C-,ӣ
рече,V-,рече
емоу,Pp,е̄моу
въса,Px,въса
сіі,Pd,сіӣ
тебѣ,Pp,тебѣ
дамъ,V-,да̄мъ
аште,G-,а̄ште
падъ,V-,падъ
поклоніші,V-,поклониши
мі,Pp,ми
сѧ,Pk,сѧ
тогда,Df,Тогда̄
рече,V-,рече
емоу,Pp,е̄моу
ісъ,Ne,ӣс҃ъ
отіді,V-,о̄тіди
сотоно,Nb,сотоно
пісано,V-,Писано
бо,Df,бо
естъ,V-,е̄стъ
гю,Nb,г҃ю
боу,Nb,б҃оу
своемоу,Pt,свое̄моу
поклоніші,V-,поклониши
сѧ,Pk,сѧ
і,C-,ӣ
томоу,Pd,томоу
едіномоу,Ma,е̄диномоу
послоужіші,V-,послоужиші
тогда,Df,тогда
і,C-,ӣ
оставі,V-,о̄стави
діѣволъ,Nb,діѣ̄волъ
і,C-,ӣ
се,Pd,се
прістѫпішѧ,V-,прист̄ѫпішѧ
англі,Nb,а̄н҃ђли
бжіі,A-,б҃жіӣ
і,C-,и
слоужаахѫ,V-,слоужаа̄хѫ
емоу,Pp,е̄мо҃у
слъішавъ,V-,слъішавъ
ісъ,Ne,ӣс҃ъ
ѣко,G-,ѣ̄ко
іоанъ,Ne,ӣо̄а̄нъ
прѣданъ,V-,прѣданъ
бъіс,V-,бъіс҃
отіде,V-,о̄тіде
въ,R-,въ
галілеѭ,Ne,галилеѭ̄
оставль,V-,о̄ставль
назаретъ,Ne,наӡаретъ
і,C-,ӣ
прішедъ,V-,пришедъ
въселі,V-,въсели
сѧ,Pk,сѧ
въ,R-,въ
капернаоумъ,Ne,каперн̄ао̄умъ
въ,R-,въ
поморіе,Nb,поморие̄
въ,R-,въ
прѣдѣлѣхъ,Nb,прѣдѣлѣхъ
завьлонііхъ,A-,ӡавьлоніихъ
і,C-,ӣ
невталімліхъ,V-,невт̄алімл҃ихъ
да,G-,Да
събѫдетъ,V-,събѫдетъ
сѧ,Pk,сѧ
реченое,V-,реченое̄
ісаіемъ,Nb,ӣсаӣ᾽е̄мъ
прркмъ,Nb,п҃рркмъ
глштемъ,V-,г҃лщемъ
землѣ,Nb,ӡ̄емл҃ѣ̄
завлона,Ne,ӡавлона
і,C-,ӣ
землѣ,Nb,ӡем̄л҃ѣ̄
невталімѣ,Ne,невт̄алімѣ
пѫтъ,Nb,пѫтъ
морѣ,Nb,морѣ
об,R-,о̄б
онъ,Pd,онъ
полъ,Nb,полъ
іордана,Ne,ӣо̄рда̄н̄а
галілеа,Ne,галілеа̄
ѧзкъ,Nb,ѧ̄̄҃ӡкъ
людіе,Nb,людіе̄
сѣдѧштіі,V-,сѣдѧщи᾽и
въ,R-,въ
тьмѣ,Nb,тьмѣ
відѣшѧ,V-,відѣшѧ
свѣт,Nb,свѣт҃
веліі,A-,веліӣ
і,C-,ӣ
сѣдѧдѧштіі,V-,сѣдѧдѧщиӣ
въ,R-,въ
странѣ,Nb,странѣ
свѣт,Nb,свѣт҃
въсіѣ,V-,въсіѣ̄
імъ,Pp,ӣмъ
от,R-,ѡт҃
толѣ,Nb,толѣ
начѧтъ,V-,начѧтъ
ісъ,Ne,ӣс҃ъ
проповѣдаті,V-,проповѣдати
і,C-,ӣ
глаті,V-,г҃лати
покаіте,V-,Покаӣте
сѧ,Pk,сѧ
прібліжі,V-,пріближи
бо,Df,бо
сѧ,Pk,сѧ
црство,Nb,ц҃рство
нбсное,A-,н҃бсное̄
ходѧ,V-,ходѧ
ісъ,Ne,ӣс҃ъ
прі,R-,при
морі,Nb,морі
галілеістѣамь,A-,галіле᾽истѣа̄мь
відѣ,V-,відѣ
дъва,Ma,дъва
брата,Nb,брата
сімона,Ne,сімона
наріцаемааго,V-,наріцаемаа̄го
петра,Ne,петра
і,C-,Ӣ
андреа,Ne,анд̄реа̄
брата,Nb,брата
его,Pp,е̄го
въмѣтаѭшта,V-,въмѣтаѭ̄ща
мрѣжѧ,Nb,мрѣжѧ
въ,R-,въ
море,Nb,море
бѣсте,V-,бѣсте
бо,Df,бо
ловца,Nb,ловц̄а
і,C-,Ӣ
рече,V-,рече
іма,Pp,ӣма
грѧдѣта,V-,грѧдѣта
по,R-,по
мьнѣ,Pp,мьнѣ
і,C-,Ӣ
сътворѭ,V-,сътворѭ
въі,Pp,въі
ловца,Nb,ловца
чкомъ,Nb,ч҃комъ
она,Pd,О̄на
же,Df,же
абіе,Df,абие̄
оставлъша,V-,о̄ставлъша
мрѣжѧ,Nb,мрѣжѧ
по,R-,по
немъ,Pp,немъ
ідете,V-,ӣдете
і,C-,ӣ
прѣшедъ,V-,прѣшедъ
отъ,R-,о̄тъ
тѫдѣ,Df,тѫдѣ
оузьрѣ,V-,о̄уӡьрѣ
іна,Px,ӣна
дъва,Ma,дъва
братра,Nb,братр̄а
іакова,Ne,ӣа̄кова
сна,Nb,с҃на
зеведеова,A-,ӡеведео̄ва
і,C-,ӣ
іоана,Ne,ӣо̄а̄на
брата,Nb,бра[та]
его,Pp,его
въ,R-,въ
корабі,Nb,кораби
съ,R-,съ
зеведеомъ,Nb,ӡеведео̄мъ
оцмъ,Nb,о҃цмъ
ею,Pp,е̄ю̄
завѧзаѭшта,V-,ӡавѧӡаѭ̄ща
мрѣжѧ,Nb,мрѣжѧ
своѧ,Pt,сво᾽ѧ
і,C-,ӣ
възьва,V-,въӡьва
ѣ,Pp,ѣ̄
она,Pd,о̄на
абіе,Df,а̄біе̄
оставлъша,V-,о̄ставлъша
корабь,Nb,корабь
і,C-,ӣ
оца,Nb,о̄ц҃а
своего,Pt,свое̄го
по,R-,по
немь,Pp,немь
ідете,V-,᾽идете
і,C-,᾽и
прохождааше,V-,прохождаа̄ше
въсѭ,Ne,въсѭ
галілеѭ,Ne,галілеѭ̄
ісъ,Ne,ӣс҃ъ
оучѧ,V-,о̄учѧ
на,R-,на
сьнъмішііх,A-,сьнъмишиӣх
і,C-,ӣ
проповѣдаѧ,V-,проповѣдаѧ̄
евгліе,Nb,е̄в҃ђлие̄
црствію,Nb,ц҃рстви҃ю̄
і,C-,ӣ
іцѣлѣѧ,V-,ӣцѣлѣѧ
въсѣкъ,A-,въсѣкъ
недѫгь,Nb,недѫгь
і,C-,ӣ
всѣкѫ,A-,вс̄ѣкѫ
ѧзѫ,Nb,ѧ̄ѕѫ
въ,R-,въ
людехъ,Nb,людехъ
въ,R-,въ
слѣдъ,Nb,слѣдъ
іса,Ne,ӣс҃а
ідѫ,V-,ӣдѫ
народі,Nb,народі
мнозі,A-,мно̄ѕи
от,R-,᾽ѡ̄т
галілеѧ,Ne,галілеѧ̄
і,C-,ӣ
декаполѣ,Ne,декаполѣ
і,C-,᾽и
от,R-,от҃
іерлма,Ne,ӣе҃̄рл҃ма
і,C-,ӣ
іюдеѧ,Ne,ӣю̄деѧ̄
съ,R-,съ
оного,Pd,о̄ного
полоу,Nb,полоу
іердана,Ne,ӣе̄рда̄на
і,C-,ӣ
оузьрѣвъ,V-,о̄уӡьрѣвъ
же,Df,же
народъі,Nb,народъи
възіде,V-,въӡиде
на,R-,на
горѫ,Nb,горѫ
і,C-,ӣ
ѣко,G-,ѣ̄ко
сѣде,V-,сѣде
прістѫпішѧ,V-,прістѫпішѧ
кь,R-,кь
немоу,Pp,немоу
оученіці,Nb,᾽оученици
его,Pp,е̄го
і,C-,῾И
отвръзь,V-,о̄твръӡь
оуста,Nb,о̄уста
своѣ,Pt,сво҃ѣ̄
оучааше,V-,о̄учаа̄ше
ѧ,Pp,ѧ̄
глѧ,V-,г҃лѧ
блажені,A-,Блажени
нішті,A-,нищи
дхмъ,Nb,д҃хмъ
ѣко,G-,ѣ̄ко
тѣх,Pd,тѣх
естъ,V-,е̄стъ
црство,Nb,ц҃рство
нбсъное,A-,н҃бсъное̄
блажені,A-,Блажени
плачѧштіі,V-,плачѧшти᾽и
сѧ,Pk,сѧ
ѣко,G-,ѣ̄ко
ті,Pp,ти
оутѣшѧтъ,V-,о̄утѣшѧтъ
сѧ,Pk,сѧ
блажені,A-,Блажені
кротціі,Nb,кротциӣ
ѣко,G-,ѣ̄ко
ті,Pp,ті
наслѣдѧт,V-,наслѣдѧт
землѭ,Nb,ӡемл҃ѭ̄
блажені,A-,Блажени
алчѫштіі,V-,а̄лчѫщіӣ
і,C-,ӣ
жѧждѫштіі,V-,жѧждѫщіи
правъдъі,Nb,правъдъі
ѣко,G-,ѣ̄ко
ті,Pp,ти
насъітѧтъ,V-,насъітѧтъ
сѧ,Pk,сѧ
блажені,A-,Блажени
мілостівіі,A-,милостівіӣ
ѣко,G-,ѣ̄ко
ті,Pp,ті
поміловані,V-,поміловани
бѫдѫтъ,V-,бѫдѫтъ
блажені,A-,Блажені
чісті,V-,чісти
срдцмъ,Nb,с҃рдцмъ
ѣко,G-,ѣ̄ко
ті,Pp,ті
ба,Nb,б҃а
оузьрѧтъ,V-,о̄уӡьрѧтъ
блажені,A-,Блажени
сьмірѣѭштеі,V-,сьмирѣѭ̄щеӣ
ѣко,G-,ѣ̄ко
ті,Pp,ти
снве,Nb,с҃нве
бжіі,A-,б҃жіи
нарекѫт,V-,нарекѫт
сѧ,Pk,с̄ѧ
блажені,A-,Блажени
ізгьнаніі,Nb,ӣӡгь̄наніӣ
правдъі,Nb,правд̄ъи
раді,R-,раді
ѣко,G-,ѣ̄ко
тѣхъ,Pd,тѣ[хъ]
ест,V-,ест
црство,Nb,ц҃рство
нбсное,A-,н҃бсное̄
блажені,A-,Блажені
есте,V-,е̄сте
егда,Dq,е̄гда
поносѧтъ,V-,поносѧтъ
вамъ,Pp,вамъ
члці,Nb,ч҃лці
і,C-,ӣ
іжденѫтъ,V-,ӣжденѫтъ
въі,Pp,въі
і,C-,ӣ
рекѫтъ,V-,рекѫтъ
въсь,Px,въсь
зьль,A-,ӡьль
глъ,Nb,г҃лъ
на,R-,на
въі,Pp,въі
лъжѧште,V-,лъжѧште
мене,Pp,мене
раді,R-,раді
радоуіте,V-,Радоуӣте
сѧ,Pk,сѧ
і,C-,ӣ
веселіте,V-,веселите
ѣко,G-,ѣ̄ко
мьзда,Nb,мьӡда
ваша,Ps,ваша
многа,A-,мно̄га
естъ,V-,е̄стъ
на,R-,на
нбсехъ,Nb,н҃бсехъ
въі,Pp,въи
есте,V-,е̄сте
свѣтъ,Nb,свѣтъ
въсемоу,Px,въсемоу
міроу,Nb,міроу
не,Df,Не
можетъ,V-,можетъ
градъ,Nb,градъ
оукръіті,V-,о̄укръіті
сѧ,Pk,сѧ
връхоу,R-,връхоу
горъі,Nb,горъі
стоѧ,V-,стоѧ̄
ні,C-,Ни
въжагаѭтъ,V-,въжагаѭ̄тъ
свѣтільніка,Nb,свѣтільніка
і,C-,ӣ
поставлѣѭтъ,V-,поставлѣѭ̄тъ
подъ,R-,подъ
спѫдомъ,Nb,спѫдомъ
нъ,C-,нъ
на,R-,на
свѣштьніцѣ,Nb,свѣщьніцѣ
і,C-,ӣ
свѣтітъ,V-,свѣтітъ
вьсѣмъ,Px,вьсѣмъ
іже,Pr,і̄же
въ,R-,въ
храмінѣ,Nb,храминѣ
сѫтъ,V-,сѫтъ
тако,Df,Тако
да,G-,да
просвѣтітъ,V-,просвѣтітъ
сѧ,Pk,сѧ
свѣтъ,Nb,свѣтъ
вашъ,Ps,вашъ
прѣдъ,R-,прѣдъ
члкъі,Nb,ч҃лкъі
да,G-,да
оузьрѧтъ,V-,о̄уӡьрѧтъ
ваша,Ps,ваша
добраѣ,A-,добраѣ
дѣла,Nb,дѣла
і,C-,ӣ
прославѧтъ,V-,прославѧтъ
оца,Nb,о̄ц҃а
вашего,Ps,вашего
іже,Pr,іже
естъ,V-,е̄стъ
на,R-,на
нбсехъ,Nb,н҃бсехъ
не,Df,Не̄
мьніте,V-,мьните
ѣко,G-,ѣ̄ко
прідъ,V-,придъ
разорітъ,V-,раӡоритъ
закона,Nb,ӡакона
лі,C-,ли
прркъ,Nb,п҃рркъ
не,Df,Не
прідъ,V-,придъ
разорітъ,V-,раӡорітъ
нъ,C-,нъ
ісплънітъ,V-,ӣсплънитъ
амінъ,I-,А̄м̄інъ
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
доідеже,G-,доӣдеже
прѣідетъ,V-,прѣидетъ
нбо,Nb,н҃бо
і,C-,ӣ
землѣ,Nb,ӡемл҃ѣ
пісмѧ,Nb,Пісм̄ѧ
едіно,Ma,е̄діно
лі,C-,лі
едіна,Ma,едіна
чръта,Nb,чръта
не,Df,не
прѣідетъ,V-,прѣӣдетъ
ъотъ,V-,ъѡтъ
закона,Nb,ӡакона
доідеже,G-,доӣдеже
вьсѣ,Px,вьсѣ
бѫдѫтъ,V-,бѫдѫтъ
іже,Pr,І̄же
бо,Df,бо
разорітъ,V-,раӡоритъ
едінѫ,Ma,е̄динѫ
заповѣдіі,Nb,ӡаповѣдіӣ
сіхъ,Pd,сихъ
малъііхъ,A-,малъіӣхъ
і,C-,ӣ
наоучітъ,V-,нао̄учитъ
тако,Df,тако
члкъі,Nb,ч҃лкъі
мьнеі,A-,мьнеӣ
наречетъ,V-,наречетъ
сѧ,Pk,сѧ
въ,R-,въ
црствѣ,Nb,ц҃рствѣ
нбсьнѣмъ,A-,н҃бсьнѣмъ
а,C-,А
іже,Pr,і̄же
ісплънітъ,V-,ӣсплънітъ
і,C-,ӣ
наоучітъ,V-,наоучитъ
сь,R-,сь
велеі,A-,велеӣ
наречетъ,V-,наречетъ
сѧ,Pk,сѧ
въ,R-,въ
црствѣ,Nb,ц҃рствѣ
нбснѣмъ,Pd,н҃бснѣмъ
просѧштоумоу,V-,Просѧштоумоу
оу,R-,о̄у
тебе,Pp,тебе
даі,V-,даӣ
і,C-,ӣ
хотѧштааго,V-,хотѧщаа̄го
заѧті,V-,ӡаѧ̄ті
не,Df,не
отъвраті,V-,о̄тъвраті
слъішасте,V-,Слъішасте
ѣко,G-,ѣко
речено,V-,речено
естъ,V-,е̄стъ
възлюбі,V-,Въӡлюбі
іскнѣаго,A-,искнѣа̄го
своего,Pt,свое̄го
і,C-,᾽и
възненавіді,V-,въӡненавіді̄
врага,Nb,в̄рага
своего,Pt,[с]во᾽его
азь,Pp,А̄ӡь
же,Df,же
глѭ,V-,г҃лѭ
вамь,Pp,вамь
любіте,V-,любите
врагъі,Nb,врагъи
вашѧ,Ps,вашѧ
блте,V-,б҃лте
клънѫштѧѧ,V-,клънѫштѧѧ
въі,Pp,въі
добро,A-,добро
творіте,V-,т̄воріте
ненавідѧштіімъ,V-,ненавідѧщиӣмъ
вась,Pp,вась
і,C-,ӣ
моліте,V-,моліте
за,R-,ӡа
творѧштѧ,V-,творѧштѧ
вамъ,Pp,вамъ
напасть,Nb,напасть
і,C-,ӣ
ізгонѧштѧѧ,V-,ӣӡгонѧштѧѧ̄
въі,Pp,въі
да,G-,да
бѫдете,V-,бѫдете
снве,Nb,с҃нве҃
оца,Nb,о̄ц҃а
вашего,Ps,вашего
іже,Pr,і̄же
естъ,V-,е̄стъ
на,R-,на
нсхь,Nb,н҃с҃хь
ѣкоже,Dq,ѣ̄коже
і,C-,ӣ
слънце,Nb,слънц̄е
свое,Pt,сво҃е̄
сіѣетъ,V-,сиѣе̄тъ
на,R-,на
зьлъіѧ,A-,ӡьлъиѧ
і,C-,ӣ
на,R-,на
благъіѧ,A-,благъиѧ̄
і,C-,ӣ
дьждітъ,V-,дьждітъ
на,R-,на
праведънъіѧ,A-,праведънъіѧ̄
і,C-,᾽и
на,R-,на
неправедънъіѧ,A-,неправедънъіѧ̄
і,C-,ӣ
аште,G-,а̄ште
любіте,V-,любіте
любѧштѧѧ,V-,любѧштѧѧ
въі,Pp,въі
кѫѭ,Pi,кѫѭ̄
мъздѫ,Nb,мъӡдѫ
імате,V-,имате
не,Df,Не
і,C-,ӣ
мъітарі,Nb,мъітарі
лі,Du,лі
тожде,Pd,тожде
творѧтъ,V-,творѧтъ
і,C-,ӣ
аште,G-,᾽аште
цѣлоуете,V-,цѣлоуе̄те
дроугъі,Nb,дроугъи
вашѧ,Ps,вашѧ
тькмо,Df,тькм̄о
что,Pi,чт̄о
ліхо,A-,ліхо
творіте,V-,творите
не,Df,не
і,C-,ӣ
мъітарі,Nb,мъітарі
лі,Du,ли
такожде,Df,такожде
творѧтъ,V-,творѧтъ
бѫдѣте,V-,бѫдѣте
оубо,Df,о̄убо
въі,Pp,въи
съвръшені,A-,съвръшени
ѣкоже,Dq,ѣ̄коже
і,C-,ӣ
оць,Nb,᾽҃оць
вашь,Ps,вашь
нбснъі,Nb,н҃бснъі
съвръшенъ,A-,съвръшенъ
естъ,V-,е̄стъ
вънемлѣте,V-,Вънемл҃ѣте
млстъінѧ,Nb,м҃л҃стъінѧ
вашѧ,Ps,вашѧ
не,Df,Не
творіте,V-,творіте
прѣд,R-,прѣд
члкъі,Nb,ч҃лкъі
да,G-,да
відімі,V-,відімі
бѫдете,V-,бѫдете
імі,Pp,ӣмі
аште,G-,А̄ште
лі,Df,лі
же,Df,же
ні,C-,ні
мьздъі,Nb,мьӡдъі
не,Df,не
імате,V-,ӣмате
отъ,R-,ѡ̄тъ
оца,Nb,о̄ц҃а
вашего,Ps,вашего
іже,Pr,і̄же
естъ,V-,е̄стъ
на,R-,на
нбсх,Nb,н҃бсх
егда,Dq,Е̄гда
оубо,Df,о̄убо
творіте,V-,творите
мілостъінѭ,Nb,мілостъінѭ
не,Df,не
въстрѫбіте,V-,въстрѫбіте
прѣдъ,R-,прѣдъ
собоѭ,Pk,собоѭ̄
ѣкоже,Dq,ѣ̄коже
і,C-,ӣ
оупокріті,V-,ѹ̄покріті
творѧтъ,V-,творѧтъ
въ,R-,въ
сьньміштііхъ,V-,сьньміщиӣхъ
да,G-,да
прославѧтъ,V-,прославѧтъ
сѧ,Pk,сѧ
от,R-,ѡт҃
чкь,Nb,ч҃кь
амін,I-,А̄мін҃
глѭ,V-,г҃лѭ
вам,Pp,вам
въспріімѫтъ,V-,въспріӣмѫтъ
мъздѫ,Nb,мъӡдѫ
своѭ,Pt,сво҃ѭ̄
тебѣ,Pp,Тебѣ
же,Df,же
творѧштоу,V-,тво҃рѧщоу
мілостъінѭ,Nb,мілостъінѭ
да,G-,да
не,Df,не
чоуетъ,V-,чюе̄тъ
шоуіца,Nb,шюӣца
чьто,Pi,чьто
творітъ,V-,творітъ
десніца,Nb,десніца
твоѣ,Ps,твоѣ̄
да,G-,да
бѫдетъ,V-,бѫдетъ
мілостъіні,Nb,милостъіні
твоѣ,Ps,тво҃ѣ̄
въ,R-,въ
таінѣ,Nb,таӣнѣ
і,C-,῾И
оць,Nb,᾽҃оць
твоі,Ps,твоӣ
відѧі,V-,відѧӣ
тѧ,Pp,тѧ
въ,R-,въ
таінѣ,Nb,та᾽инѣ
въздастъ,V-,въӡдастъ
тебѣ,Pp,тебѣ
ѣвѣ,Df,ѣ̄вѣ
і,C-,Ӣ
егда,Dq,е̄гда
мліші,V-,м҃л҃иші
сѧ,Pk,сѧ
не,Df,не
бѫді,V-,бѫді
