врѣдіті,2393
вьсѫдѣ,2394
поспѣшьствоваті,2395
оутврьждаті,2396
чініті,2397
повѣсть,2398
ізвѣстоваті,2399
самовідьць,2400
іспрьва,2401
славьнъ,2402
ѳеофілъ,2403
оутврьжденіе,2404
ефімеріѣ,2405
авіань,2406
аронь,2407
елісаветь,2408
оправьданіе,2409
порокъ,2410
неплодъі,2411
заматорѣті,2412
чрѣда,2413
іереіскъ,2414
покадіті,2415
годъ,2416
тьміѣнъ,2417
кадільнъ,2418
веселіе,2419
сікера,2420
іліінъ,2421
гавріілъ,2422
прѣстоѣті,2423
благовѣстіті,2424
жьдаті,2425
помаваті,2426
зачѧті,2427
таѣті,2428
поношеніе,2429
обрѫчіті,2430
благодатьнъ,2431
каковъ,2432
благодать,2433
въцѣсаріті,2434
іде,2435
наіті,2436
осѣніті,2437
ѫжіка,2438
старость,2439
ізнемошті,2440
раба,2441
іюдовъ,2442
захаріінъ,2443
възіграті,2444
ѫтроба,2445
радошта,2446
съврьшеніе,2447
велічіті,2448
съмѣреніе,2449
блажіті,2450
велічіе,2451
сільнъ,2452
мъішьца,2453
гръдъ,2454
нізъложіті,2455
богатіті,2456
възвелічіті,2457
осмъ,2458
обрѣзаті#1,2459
дъштіца,2460
повѣдаті,2461
рогъ,2462
прѣподобіе,2463
мілосрьдіе,2464
направіті,2465
мірьнъ,2466
крѣпіті,2467
авгостъ,2468
оуселенаѣ,2469
суріѣ,2470
курініі,2471
назаретьскъ,2472
вітьлеемъ,2473
прьвѣньць,2474
повіті,2475
ѣслі,2476
благовѣштаті,2477
хваліті,2478
благоволеніе,2479
подвігнѫті,2480
сълагаті,2481
разврьзаті,2482
ложесна,2483
кагрълічішть,2484
голѫбінъ,2485
сумеонъ,2486
чьстівъ,2487
оутѣха,2488
законьнъ,2489
окръвеніе,2490
паденіе,2491
въстаніе,2492
прѣрочьнъ,2493
анна#2,2494
пророчіца,2495
фаноуілевъ,2496
асуровъ,2497
дѣвьство,2498
вьдова,2499
іспльнѣті,2500
коньчаті,2501
възвраштаті,2502
дроужіна,2503
знаніе,2504
повіноваті,2505
спѣті,2506
пѧтъ,2507
владъічьство,2508
тіверіі,2509
четврьтовластьствоваті,2510
ітоуріѣ,2511
трахонітьскъ,2512
лусаніі,2513
авілініѣ,2514
анна#1,2515
дьбрь,2516
хлъмъ,2517
стръпътьнъ,2518
остръ,2519
гладъкъ,2520
начінаті,2521
секъіра,2522
оклеветаті,2523
довольнъ,2524
оброкъ,2525
лопата,2526
потрѣбіті,2527
гоумьно,2528
плѣва,2529
оутѣшаті,2530
благовѣстьствоваті,2531
четврьтовластьнікъ,2532
облічаті,2533
тѣлесьнъ,2534
іосіфовъ,2535
іліевъ,2536
маттатовъ,2537
левьгіінъ,2538
мельхіевъ,2539
іаннѣевъ,2540
маттатіевъ,2541
амосовъ,2542
наоумовъ,2543
еслімовъ,2544
наангеовъ,2545
маатовъ,2546
семеіновъ,2547
іюдінъ,2548
іоанаевъ,2549
рісіевъ,2550
зоровавелевъ,2551
салатілевъ,2552
ніріевъ,2553
адъдіевъ,2554
косамовъ,2555
елмодановъ,2556
іровъ,2557
еліезоровъ,2558
іоарамовъ,2559
сумеоновъ,2560
іоананевъ,2561
еліакімовъ,2562
мелеанновъ,2563
маінановъ,2564
маттатаевъ,2565
натановъ,2566
іесеовъ,2567
овідовъ,2568
воозовъ,2569
салмоновъ,2570
наасоновъ,2571
амінадавовъ,2572
арамовъ,2573
есромовъ,2574
фаресовъ,2575
іѣкововъ,2576
авраамовъ,2577
тарань,2578
нахоровъ,2579
сероуховъ,2580
рагавовъ,2581
фалековъ,2582
еверовъ,2583
салань,2584
каінановъ,2585
арфаксадовъ,2586
сімовъ,2587
ламеховъ,2588
матоусаль,2589
еноховъ,2590
іаредовъ,2591
малелеілевъ,2592
каіновъ,2593
еносовъ,2594
сітовъ,2595
адамовъ,2596
прѣтъкнѫті,2597
іскоушеніе,2598
доуховьнъ,2599
въспітѣті,2600
разгънѫті,2601
плѣньнікъ,2602
прозьрѣніе,2603
отърада,2604
пріѧтъ,2605
съгънѫті,2606
пьсаніе,2607
вьсѣко,2608
нікоторъііже,2609
пріѧтьнъ,2610
сарефта,2611
елісеі,2612
нееманъ,2613
ѣрость,2614
врьхъ,2615
нізърінѫті,2616
прѣмльчаті,2617
нікакоже,2618
шоумъ,2619
сімонь,2620
одрьжаті,2621
запрѣштаті,2622
належаті,2623
езеро,2624
корабіць,2625
ръібітвъ,2626
плакаті#2,2627
отъстѫпіті,2628
възѣхаті,2629
ловітва,2630
троудіті,2631
протрьзаті,2632
прічѧстьнікъ,2633
погрѫжаті,2634
ловіті,2635
ізвесті#2,2636
соухо,2637
прокаженіе,2638
съніматі,2639
вънесті,2640
кѫдоу,2641
възлѣсті,2642
скѫдьль,2643
нізъвѣсіті,2644
чрѣжденіе,2645
чѧсто,2646
въторопрьвъ,2647
въстрьзаті,2648
істіраті,2649
назьрѣті,2650
прігласіті,2651
іменоваті,2652
зілотъ,2653
прѣдатель,2654
въсміѣті,2655
пронесті,2656
сміѣті,2657
въздръідаті,2658
подаѣті,2659
отьматі,2660
істѧзаті#1,2661
благотворіті,2662
заімъ,2663
невъзблагодатьнъ,2664
натъкаті,2665
потрѫсьнъ,2666
прѣліѣті,2667
лоно,2668
чесаті,2669
основаніе,2670
наводіе,2671
пріразіті,2672
тъштьно,2673
недалече,2674
властель,2675
оучініті,2676
наінъ,2677
іночѧдъ,2678
вѣстьнікъ,2679
отрочішть,2680
пріглашаті,2681
фарісеовъ,2682
грѣшьніца,2683
мочіті,2684
отіраті,2685
заімодавьць,2686
дінарь,2687
правѣ,2688
отрьті,2689
лобъзаніе,2690
отънелі,2691
мура,2692
мьньшьмі,2693
іоанна,2694
хоузань,2695
соусана,2696
влага,2697
сътократіцеѭ,2698
іматі,2699
остѫпаті,2700
жітііскъ,2701
трьпѣніе,2702
въжешті,2703
подълагаті,2704
бесѣдоваті,2705
въѣхаті,2706
ѣхаті,2707
оусънѫті,2708
ісконьчаваті,2709
вльненіе,2710
водьнъ,2711
въсхъіштаті,2712
вѧзаті,2713
бездъна,2714
істонѫті,2715
іздаѣті,2716
токъ,2717
оутѣштаті,2718
гнесті,2719
нѣкъто,2720
съзъваті,2721
вьсѫдоу,2722
четврьтовластьць,2723
недомъішлѣті,2724
нѣкъіі,2725
іцѣленіе,2726
прѣкланѣті,2727
съломіті,2728
дъванадесѧте,2729
блісцаті,2730
отѧгъчіті,2731
оубоудіті,2732
слоушаті,2733
прікръіті,2734
съконьчаваті,2735
въсхожденіе,2736
самарѣньскъ,2737
поѣсті,2738
къде,2739
възвѣштаті,2740
рало,2741
оуправіті,2742
вълагаліште,2743
отътрѧсаті,2744
содомлѣнінъ,2745
нізъвесті,2746
отъмѣтаті,2747
настѫпаті,2748
скоръпіі,2749
ѣзва,2750
елѣ,2751
пріключаі,2752
левьгітъ,2753
обѧзаті,2754
строупъ,2755
скотъ,2756
гостініца,2757
прілежаті,2758
гостіньнікъ,2759
прііждіті,2760
маръта,2761
радіті,2762
потрѣба,2763
насѫштьнъ,2764
троудъ,2765
безочьство,2766
аіце,2767
оуорѫжіті,2768
побѣдіті,2769
корість,2770
раздаѣті,2771
безводьнъ,2772
съсьць,2773
ніневьгітъ,2774
цѣсаріца,2775
южьскъ,2776
соломонь,2777
съкровъ,2778
блісцаніе,2779
просвѣштаті,2780
обѣдоваті,2781
прьвѣе,2782
безоумьнъ,2783
десѧтіна,2784
піганъ,2785
прѣдъсѣданіе,2786
досаждаті,2787
накладаті,2788
мьстіті,2789
разоумѣніе,2790
прѣстаѣті,2791
лаѣті,2792
оуловіті,2793
тьма#2,2794
попіраті,2795
таіліште,2796
оубіеніе,2797
соулѣі,2798
владъічьствіе,2799
дѣлітель,2800
ліхоімьствіе,2801
оугобьзіті,2802
ніва,2803
жіто,2804
богатѣті,2805
вранъ,2806
възносіті,2807
ветъшаті,2808
скѫдѣті,2809
прѣпоѣсаті,2810
горѣті,2811
тлъкнѫті,2812
подъкопаті,2813
челѣдь,2814
жітомѣреніе,2815
оупіваті,2816
малъі,2817
ізіскаті,2818
възгорѣті,2819
раздѣленіе,2820
тѫча,2821
югъ,2822
доухаті,2823
дѣланіе,2824
прівлѣшті,2825
тръхъть,2826
галілеі,2827
сілоуамьскъ,2828
вінарь,2829
посѣшті,2830
опражнѣті,2831
окопаті,2832
осъіпаті,2833
гноі,2834
сълѫкъ,2835
въсклоніті,2836
волъ,2837
осьлъ,2838
стъідѣті,2839
протівлѣті,2840
врьтоградъ,2841
въкъісѣті,2842
шьстіе,2843
съпасаті,2844
подвізаті,2845
неправьда,2846
сѣверъ,2847
трѫдъ,2848
стоуденьць,2849
істръгнѫті,2850
ізбіраті,2851
стоудъ,2852
посѣсті,2853
сѫсѣдъ,2854
въздаѣніе,2855
піръ,2856
въкоупъ,2857
отъріцаті,2858
отрочьнъ,2859
сѫпрѫгъ,2860
воловьнъ,2861
халѫга,2862
раштісті,2863
доволъ,2864
съвѣштаваті,2865
обоуѣті,2866
трѣба,2867
ісъіпаті,2868
рамо,2869
съзъіваті,2870
драгъма,2871
въжізаті,2872
прілежьно,2873
дроуга,2874
сѫсѣдъіні,2875
юнъ,2876
блѫдьно,2877
лішіті,2878
жітелінъ,2879
желаті,2880
рожьць,2881
ізбъіваті,2882
гъібаті,2883
ізнесті,2884
прьстень,2885
тельць,2886
заклаті,2887
ізгъібнѫті,2888
пѣніе,2889
лікъ,2890
прѣстѫпіті,2891
козьлѧ,2892
ізѣсті,2893
пітомъ,2894
домовьнъ,2895
строеніе,2896
копаті,2897
корьць,2898
похваліті,2899
ікономъ,2900
мѫдрѣ,2901
мамонінъ,2902
оскѫдѣті,2903
сьребролюбьць,2904
подражаті,2905
оправьдаті,2906
поръфура,2907
вуссонъ,2908
лазаръ,2909
гноінъ,2910
облізаті,2911
оустоудіті,2912
пламъі,2913
пропадь,2914
възмагаті,2915
засъвѣдѣтельствоваті,2916
мѫчьнъ,2917
седморіцеѭ,2918
сукаміна,2919
въздьраті,2920
ораті,2921
вечерѣті,2922
самаріѣ,2923
въздаѣті,2924
сѫмьнѣніе,2925
погънаті,2926
подънебесьскъ,2927
свьтѣті,2928
лотовъ,2929
саждаті,2930
лотъ,2931
одъждіті,2932
жоупелъ,2933
помінаті,2934
жівіті,2935
срамлѣті,2936
дльгъ,2937
застоѣті,2938
мьсть,2939
скоръ,2940
надѣѣті,2941
оунічьжаті,2942
неправьдьнікъ,2943
прѣлюбодѣі,2944
прітѧжаті,2945
прьсі,2946
закьхеі,2947
прѣді,2948
сукомаріѣ,2949
потъштаті,2950
четворіца,2951
занеже,2952
мънасъ,2953
гражданінъ,2954
цѣсарьствоваті,2955
прідѣлаті,2956
оуброусъ,2957
ѣръ,2958
пѣнѧжьнікъ,2959
істѧзаті#2,2960
прѣдъстоѣті,2961
елеонъ,2962
прѣмьнь,2963
къде,2964
възврѣшті,2965
нізъхожденіе,2966
оукръіті,2967
осѣсті,2968
разбіті,2969
посѣштеніе,2970
състаті,2971
ізвѣстьнъ,2972
оуѣзвіті,2973
негълі,2974
засѣдьнікъ,2975
право,2976
бештѧдьнъ,2977
оулоучіті,2978
псалъмьскъ,2979
прѣждезъваніе,2980
боле,2981
нестроеніе,2982
моръ,2983
страхованіе,2984
оумрьтвіті,2985
остоѣті,2986
мьштеніе,2987
остріе,2988
плѣніті,2989
тѫга,2990
нечаѣніе,2991
възмѫштеніе,2992
іздъіхаті,2993
прошібаті,2994
отѧжаті,2995
обѣданіе,2996
піѣньство,2997
въдварѣті,2998
іскаріотъ,2999
чісло,3000
желѣніе,3001
доідеже,3002
вечерѣніе,3003
пьрѣ,3004
благодатель,3005
завѣштаваті,3006
завѣштаті,3007
нѣкогда,3008
въмѣніті,3009
довольно,3010
остѫпіті,3011
врьженіе,3012
оукрѣплѣті,3013
подвігъ,3014
потъ,3015
каплѣ,3016
капаті,3017
отърѣзаті,3018
стратігъ,3019
възгнѣтіті,3020
закръіті,3021
вадіті,3022
развраштаті,3023
възбранѣті,3024
радъ,3025
желѣті,3026
оукоріті,3027
вражьда,3028
крамола,3029
архіереіскъ,3030
посѫдіті,3031
повесті,3032
курінѣі,3033
іероусалімьскъ,3034
съіръ,3035
раздѣлѣті,3036
прістѫпаті,3037
прідѣѣті,3038
евреіскъ,3039
раі,3040
помрькнѫті,3041
позоръ,3042
нікогдаже,3043
рано,3044
недомъісліті,3045
бльштаті,3046
прінікнѫті,3047
стадіі,3048
емаоусъ,3049
клеопа,3050
оужасіті,3051
несъмъісльнъ,3052
мѫдьнъ,3053
пріклоніті,3054
іштезнѫті,3055
съвъкоупіті,3056
прѣломленіе,3057
съмѫтіті,3058
осѧзаті,3059
сънѣдьнъ,3060
бъчела,3061
сътъ,3062
псалъмъ,3063
обѣтованіе,3064
месіѣ,3065
кіфа,3066
натанаілъ,3067
іздраілѣнінъ,3068
нізъходіті,3069
кана,3070
водоносъ,3071
камѣнъ,3072
почрѣті,3073
архітріклінъ,3074
оупіті,3075
тачаі,3076
начѧтъкъ,3077
бічь,3078
врьвь,3079
расъіпаті,3080
опроврѣшті,3081
коупльнъ,3082
жалость,3083
въдаѣті,3084
імьже,3085
нікодімъ,3086
съвъіше,3087
камо,3088
енънонъ,3089
салімъ,3090
сътѧзаніе,3091
женіховъ,3092
мьніті,3093
съвѣдѣтельствіе,3094
запечатьлѣті,3095
самарьскъ,3096
сухарь,3097
іскрь,3098
самарѣнъіні,3099
почрьпало,3100
глѫбокъ,3101
почрьпаті,3102
поклоньнікъ,3103
тъгдажде,3104
плавъ,3105
істовъ,3106
къіі,3107
соулѣе,3108
вьчера,3109
кѫпѣль,3110
евреіскъі,3111
вітезда,3112
прітворъ,3113
двіженіе,3114
възмѫштаті,3115
вълазіті,3116
възмѫтіті,3117
оуклоніті,3118
зане,3119
свьтѣніе,3120
нікъдеже,3121
тіверіѣдьскъ,3122
аньдреі,3123
ѧчьнъ,3124
селікъ,3125
въсхъітіті,3126
дъіхаті,3127
греті,3128
тіверіѣ,3129
манъна,3130
жівотьнъ,3131
пьрѣті,3132
піво,3133
жівлѣті,3134
скінопігіѣ,3135
таі,3136
ръпътъ,3137
льстіті,3138
прѣполовленіе,3139
обрѣзаніе,3140
обрѣзаті#2,3141
поіскаті,3142
расѣѣніе,3143
істешті,3144
распьрѣ,3145
оугодьнъ,3146
свободіті,3147
свободь,3148
чловѣкооубііць,3149
брьніе,3150
пліновеніе,3151
сілоуамль,3152
іногда,3153
сіць,3154
въздрастъ,3155
съложіті,3156
богочьтьць,3157
прѣлазіті,3158
інѫдоу,3159
двьрьнікъ,3160
пажіть,3161
распѫдіті,3162
енкеніѣ,3163
богъ,3164
іждеже,3165
потъкнѫті,3166
оусъпеніе,3167
блізньць,3168
оутѣшіті,3169
дома,3170
просльзіті,3171
смрьдѣті,3172
четврѣдьневьнъ,3173
въіспрь,3174
оукроі,3175
рімлѣнінъ,3176
ефремъ,3177
літра,3178
нардъ,3179
вонѣ,3180
скрініца,3181
фінікъ,3182
осьль,3183
пьшенічьнъ,3184
громъ,3185
клепаті,3186
ослѣпіті,3187
лентіі,3188
въліті,3189
оумъівальніца,3190
оумъіваті,3191
ізмъіті,3192
прѣльштеніе,3193
съзіраті,3194
чѧдьце,3195
съмѫштаті,3196
ѣможе,3197
параклітъ,3198
сіръ,3199
оустрашаті,3200
лоза,3201
розга,3202
отрѣбіті,3203
раждіе,3204
вълагаті,3205
съгараті,3206
спъіті,3207
наставіті,3208
раждаті,3209
погъібѣльнъ,3210
потокъ,3211
кедрьскъ,3212
врьтъ,3213
свѣтіло,3214
назареі,3215
мальхъ,3216
въністі,3217
ножьніцѧ,3218
тьсть,3219
теті,3220
прапрѫдьнъ,3221
ізводіті,3222
літострата,3223
гаввата,3224
сѫдоу,3225
овѫдоу,3226
тітьлъ,3227
грьчьскъі,3228
латіньскъі,3229
хітонъ,3230
шьвенъ,3231
істъкаті,3232
прѣдьраті,3233
матізмъ,3234
клеоповъ,3235
усопъ,3236
прідѣті,3237
прѣклоніті,3238
прѣбіті,3239
голѣнь,3240
копіі,3241
съмѣшеніе,3242
змурьнъ,3243
алгоуінъ,3244
погрѣбаті,3245
сударь,3246
особь,3247
съвіті,3248
врьтоградарь,3249
доунѫті,3250
блізньць,3251
гвоздіінъ,3252
епеньдітъ,3253
влѣшті,3254
протръгнѫті,3255
шѧтаті,3256
пооучіті,3257
тъштетьнъ,3258
прѣдъстаті,3259
посміѣті,3260
сіонъ,3261
одрьжаніе,3262
оупасті,3263
паліца,3264
наказаті,3265
наказаніе,3266
егда,3267
абеселоумъ,3268
діѣпсалъмъ,3269
застѫпьнікъ,3270
застѫпіті,3271
вражьдоваті,3272
благословештеніе,3273
вьнегда,3274
възъіваті,3275
пространіті,3276
тѧжькосрьдъ,3277
въскѫѭ,3278
соуетьнъ,3279
оудівіті,3280
пожрьті,3281
ѣвіті,3282
въноушіті,3283
зъваніе,3284
пріселіті,3285
законопрѣстѫпьнікъ,3286
лъжівъ,3287
мрьзѣті,3288
навесті,3289
отъврьстъ,3290
грътань,3291
своі,3292
нечьстіе,3293
въірінѫті,3294
штітъ,3295
вѣньчаті,3296
осмь,3297
оутроудіті,3298
въздъіханіе,3299
постелѣ,3300
оумочіті,3301
обетъшаті,3302
моленіе,3303
оустъідѣті,3304
пѣті,3305
соусіінъ,3306
неменіінъ,3307
похъітіті,3308
львъ,3309
ізбавлѣті,3310
прьсть,3311
FIхMе,3312
въісота,3313
незълоба,3314
правьдьно,3315
сѫдітель,3316
трьпѣлівъ,3317
наводіті,3318
оцѣстіті,3319
лѫкъ,3320
отъвлѣшті,3321
стрѣла,3322
ровъ,3323
ізръіті,3324
чоудьнъ,3325
вельлѣпота,3326
прѣвъіше,3327
раздроушіті,3328
мьстьнікъ,3329
посѣштаті,3330
оумьніті,3331
покоріті,3332
польскъ,3333
сѣдільна,3334
гъібнѫті,3335
нечьстівъ,3336
вражіі,3337
правъіні,3338
прібѣжіште,3339
начінаніе,3340
оугльбнѫті,3341
оувѧзнѫті,3342
сѫдьба,3343
забъіваті,3344
законодавьць,3345
гръдость,3346
възгараті,3347
оувѧзаті,3348
благословествіті,3349
раздражіті,3350
оскврьнѣті,3351
оуделѣті,3352
горесть,3353
прѣсѣдѣті,3354
лаѣтель,3355
възіраті,3356
ограда,3357
съмѣрьнъ,3358
оудоблѣті,3359
съмотрѣті,3360
желаніе,3361
оуготованіе,3362
прѣвітаті,3363
врабіі,3364
налѧшті,3365
тоулъ,3366
състрѣлѣті,3367
мракъ,3368
вѣжда,3369
боурьнъ,3370
оумаліті,3371
льстівъ,3372
вельрѣчівъ,3373
страсть,3374
раждешті,3375
оцѣштеніе,3376
отъвраштаті,3377
оукрѣпіті,3378
благодѣѣті,3379
растьлѣті,3380
омразіті,3381
благостъіні,3382
оустрашіті,3383
боѣзнь,3384
іжде,3385
обітаті,3386
оульстіті,3387
мъіто,3388
тѣлопьсаніе,3389
немошть,3390
оуѧдріті,3391
оустраѣті,3392
допасті,3393
дрьжавьнъ,3394
въразоуміті,3395
істо,3396
лѧдвіінъ,3397
прѣдъзьрѣті,3398
істьлѣніе,3399
красота,3400
стѫпъ,3401
зѣніца,3402
острастіті,3403
тоукъ,3404
ловъ,3405
скумьнъ,3406
съкровьнъ,3407
отълѣкъ,3408
пѣснь,3409
саоуловъ,3410
ізбавітель,3411
заштітьнікъ,3412
трепетьнъ,3413
дъімъ,3414
въспланѫті,3415
ѫгль,3416
прімракъ,3417
херовімъ,3418
летѣті,3419
закровъ,3420
аерьнъ,3421
възгрьмѣті,3422
разгънаті,3423
запрѣштеніе,3424
дъхновеніе,3425
озълобленіе,3426
подъѧтель,3427
чістота,3428
нечьстоваті,3429
непорочьнъ,3430
стръпътівъ,3431
прѣлѣсті,3432
стѣна,3433
елень,3434
поставлѣті,3435
наоучаті,3436
мѣдьнъ,3437
заштіштеніе,3438
оушіріті,3439
плесно,3440
мошть,3441
постоѣті,3442
съпѧті,3443
хрьбьтъ,3444
істъніті,3445
брьньнъ,3446
погладіті,3447
прѣрѣканіе,3448
сълъгаті,3449
охрънѫті,3450
благословествьнъ,3451
гнѣвьнъ,3452
възвелічаті,3453
цѣсаревъ,3454
помазаньнікъ,3455
творъ,3456
отърігаті,3457
вѣштаніе,3458
чрьтогъ,3459
ісполінъ,3460
сърѣтаніе,3461
топлота,3462
обраштаті,3463
оумѫдрѣті,3464
сладъкъ,3465
вънегда,3466
възданіе,3467
грѣхъпаданіе,3468
поштѧдѣті,3469
пооученіе,3470
свѧтъіні,3471
вьсесъжагаемъ,3472
тоучьнъ,3473
конь,3474
лоукаваръ,3475
възрадоваті,3476
хотѣніе,3477
благословеніе,3478
благостьнъ,3479
длъгота,3480
помъісліті,3481
съставіті,3482
ѫтрьнь,3483
оунічьженіе,3484
блізъ,3485
помагаті,3486
рікаті,3487
ізліті,3488
воскъ,3489
посрѣдѣ,3490
прільнѫті,3491
съвесті,3492
зълобівъ,3493
прігвоздіті,3494
оудаліті,3495
застѫпленіе,3496
пьсіі,3497
львовъ,3498
інорожь,3499
въсхваліті,3500
похвала,3501
ѧзъічьнъ,3502
поработаті,3503
паствіньнъ,3504
покоінъ,3505
поіті,3506
оумастіті,3507
оупаѣті,3508
насоуе,3509
благословественіе,3510
безаконьноваті,3511
невѣждьство,3512
ненавідѣніе,3513
незълобівъ,3514
пріплесті,3515
тѧжіті,3516
законопрѣстѫпьнъ,3517
въселеніе,3518
благословесьстоваті,3519
помазаніе,3520
просвѣштеніе,3521
заштітітель,3522
зълобоваті,3523
въплъчіті,3524
плъкъ,3525
хваленіе,3526
въсклікновеніе,3527
отърінѫті,3528
мѫжаті,3529
въздѣті,3530
процвісті,3531
ісхожденіе,3532
овьнь,3533
кедръ,3534
ліваньскъ,3535
просѣкаті,3536
сътрѧсаті,3537
кадіскъ,3538
дѫбрава,3539
насѣлѣті,3540
свѧштеніе,3541
подъѧті,3542
обіліе,3543
доброта,3544
растръгаті,3545
ізѧті,3546
прѣпітѣті,3547
ізвесті,3548
рѣснота,3549
скръбіті,3550
ніштета,3551
рѫженіе,3552
благость,3553
остоѣніе,3554
ніже,3555
отѧготѣті,3556
въньзнѫті,3557
трьнъ,3558
нечьсть,3559
мъскъ,3560
бръзда,3561
оузда,3562
челюсть,3563
въстѧгнѫті,3564
гѫслі,3565
псалътъірь,3566
десѧтістроуньнъ,3567
въскліцаніе,3568
і,3569
мъножьствіе,3570
ізмѣніті,3571
авімелехъ,3572
оплъчіті,3573
обніштаті,3574
съхранѣті,3575
прѣгрѣшіті,3576
браті,3577
ісоунѫті,3578
заврѣті,3579
пльзъкъ,3580
поганѣті,3581
ашоуть,3582
насладіті,3583
расхъіштаті,3584
въз,3585
бештѧдіе,3586
огавіе,3587
ѣдра,3588
оугаждаті,3589
сѣтоваті,3590
оуміліті,3591
подражаніе,3592
порадоваті,3593
помізаті,3594
мірьно,3595
рашіріті,3596
пожрѣті,3597
срамъ,3598
вельрѣчеваті,3599
FIхMе,3600
вълъстіті,3601
оублажіті,3602
бездъніе,3603
пробавіті,3604
грѣшьнічь,3605
рьвьноваті,3606
лѫкавьноваті,3607
завідѣті,3608
злакъ,3609
населіті,3610
повінѫті,3611
съпѣті,3612
законопрѣстѫпленіе,3613
поскрьжьтаті,3614
люто,3615
іштазаті,3616
заіматі,3617
міловаті,3618
порѫтіті,3619
подъіматі,3620
състарѣті,3621
въігънаті,3622
запѧті,3623
прѣвъзносіті,3624
въісіті,3625
правота,3626
останъкъ,3627
въспомінаніе,3628
прѣвъзіті,3629
въсмрьдѣті,3630
съгніті,3631
сълѧшті,3632
лѧдвіѧ,3633
озълобіті,3634
бліжіка,3635
обліченіе,3636
попешті,3637
облъігаті,3638
ідітоужа,3639
храніло,3640
онѣмѣті,3641
обновіті,3642
съгрѣті,3643
пѧдь,3644
ізмѣріті,3645
упостась,3646
соуета,3647
мѫтіті,3648
істаіті,3649
паѫчіна,3650
прѣсельнікъ,3651
тімѣно,3652
соуі,3653
неістовленіе,3654
лъжьнъ,3655
съвітъкъ,3656
къніжьнъ,3657
пріѣті,3658
замѫдіті,3659
соуе,3660
шьпътаті,3661
корѣовъ,3662
ізліѣті,3663
радованіе,3664
ісповѣданіе,3665
праздьноваті,3666
оръмоуньскъ,3667
прізъіваті,3668
хлѧбь,3669
почьто,3670
расѫдіті,3671
оузълобіті,3672
ізбості,3673
сънѣдь,3674
расѣѣті,3675
подрьжаніе,3676
покъіваніе,3677
кръіті,3678
прѣврѣдіті,3679
ізвѣдѣті,3680
оумрьштвлѣті,3681
заколеніе,3682
ніштета,3683
прільпѣті,3684
ізмѣноваті,3685
отърігнѫті,3686
ѧдропішьць,3687
бедра,3688
кротость,3689
дівьно,3690
ізостріті,3691
правость,3692
змурна,3693
стактъ,3694
касіѣ,3695
варь,3696
слоновьнъ,3697
позлатіті,3698
прѣкоутіті,3699
туровъ,3700
трѣснъ,3701
златъ,3702
прѣлагаті,3703
въшоумѣті,3704
рѣчьнъ,3705
оустрьмленіе,3706
свѧтітель,3707
оупразніті,3708
въсплескаті,3709
въсклікнѫті,3710
страшьнъ,3711
разоумьно,3712
хвальнъ,3713
благокореньнъ,3714
сіоньскъ,3715
сѣверовъ,3716
застѫпаті,3717
таръсісьскъ,3718
въоушіті,3719
гаіаніе,3720
пѧта,3721
разбогатѣті,3722
іжде,3723
асафовъ,3724
лѣпота,3725
козьлъ,3726
дѫбравьнъ,3727
мѧсо,3728
юньчь,3729
козьль,3730
въіврѣшті,3731
оучѧстіе,3732
съплѣтаті,3733
льштеніе,3734
клеветаті,3735
омльчаті,3736
възнепьштеваті,3737
натанъ,3738
веръсавеѣ,3739
пѧтьдесѧтъ,3740
наіпаче,3741
омъіті,3742
прѣпьрѣті,3743
безвѣстьнъ,3744
окропіті,3745
владъічьнь,3746
безаконьнъ,3747
възношеніе,3748
доікъ,3749
доумѣанъ,3750
саоулъ,3751
авімелеховъ,3752
оумъісліті,3753
брітва,3754
потопьнъ,3755
прѣселіті,3756
масліна,3757
плодовітъ,3758
маілітъ,3759
чловѣкоуоугодьнікъ,3760
плѣненіе,3761
зефеане,3762
въскръбѣті,3763
сътѫжаніе,3764
полетѣті,3765
прѣнемаганіе,3766
равьнодоушьнъ,3767
іномъішленіе,3768
ізмѣненіе,3769
оумѧкнѫті,3770
прѣполовіті,3771
егупьтъ,3772
сътѫжіті,3773
чьтоже,3774
нізъбіті,3775
въспопльзеніе,3776
істьліті,3777
істьлѣті,3778
оутоуждіті,3779
зміінъ,3780
аспіда,3781
затъікаті,3782
обаваті,3783
обавьнікъ,3784
чрѣновьнъ,3785
мімотешті,3786
істаѣті,3787
жіті,3788
поръпътаті,3789
пожешті,3790
месопотаміѣ,3791
соваль,3792
іоавъ,3793
соліштьскъ,3794
съкроушеніе,3795
оуміленіе,3796
сікіма,3797
ѫдоль,3798
размѣріті,3799
галаадъ,3800
манасіі,3801
моавъ,3802
конобъ,3803
оунъіті,3804
ідітоумъ,3805
плотъ,3806
въздрінѫті,3807
жѧжда,3808
мѣріло,3809
ті,3810
въсхъіштеніе,3811
мімотѣкаті,3812
прілагаті,3813
едьноѭ,3814
ідоумѣіскъ,3815
оутрьнѫті,3816
непрѣходьнъ,3817
свѣтъ#1,3818
масть,3819
прѣісподьнь,3820
горькъ,3821
іспъітаніе,3822
ізекіі,3823
прѣселеніе,3824
прѣмошті,3825
готоваті,3826
оупоіті,3827
обогатіті,3828
бразда,3829
поле,3830
овьнъ,3831
безіменьнъ,3832
прізіраті,3833
съмѧтеніе,3834
раждізаті,3835
можданъ,3836
каділо,3837
позьрѣті,3838
оуштѣдріті,3839
въселѣті,3840
