id,lemma,pos,count
1040,мꙑтьница,Nb,4
1041,сѣдѣти,V-,108
1042,матътeи,Ne,9
1043,възлежати,V-,32
1044,врачь,Nb,20
1045,болѣти,V-,51
1046,жрьтва,Nb,71
1047,правьдьникъ,Nb,53
1048,иоановъ,A-,19
1049,мъного,Df,57
1050,брачьнъ,A-,7
1051,плакати#1,V-,99
1052,женихъ,Nb,18
1053,ѥгдаже,Dq,2
1054,приставлꙗти,V-,4
1055,приставлѥниѥ,Nb,6
1056,платъ,Nb,3
1057,бѣлити,V-,3
1058,ветъхъ,A-,32
1059,коньчина,Nb,23
1060,дира,Nb,3
1061,възливати,V-,4
1062,новъ,A-,82
1063,мѣхъ,Nb,18
1064,просѣсти,V-,1
1065,пролиꙗти,V-,16
1066,въливати,V-,7
1067,дъщи,Nb,64
1068,оумрѣти,V-,165
1069,възложити,V-,54
1070,ожити,V-,13
1071,кръвоточивъ,A-,3
1072,десѧть,Ma,190
1073,зади,Df,8
1074,въскрилиѥ,Nb,6
1075,кънѧжь,A-,5
1076,сопьць,Nb,1
1077,млъвити,V-,6
1078,дѣвица,Nb,61
1079,рѫгати,V-,26
1080,ѩти,V-,203
1081,вѣсть,Nb,9
1082,тѫдоу,Df,4
1083,слѣпьць,Nb,18
1084,зъвати,V-,63
1085,давꙑдовъ,A-,111
1086,ва,Pp,55
1087,блюсти,V-,50
1088,нѣмъ,A-,23
1089,проглаголати,V-,6
1090,проходити,V-,10
1091,вьсь,Nb,66
1092,цѣлити,V-,27
1093,ѩѕа,Nb,20
1094,милосрьдовати,V-,13
1095,съмѧсти,V-,41
1096,отъврѣщи,V-,125
1097,овьца,Nb,75
1098,пастꙑрь,Nb,19
1099,жѧтва,Nb,24
1100,господинъ,Nb,47
1101,извести#1,V-,48
1102,оба,Ma,98
1103,нечистъ,A-,57
1104,симонъ,Ne,71
1105,аньдреꙗ,Ne,6
1106,филипъ,Ne,23
1107,вартоломеи,Ne,4
1108,ѳома,Ne,36
1109,альфеовъ,A-,6
1110,келевеи,Ne,2
1111,тадеи,Ne,3
1112,кананѣи,Nb,3
1113,июда,Ne,66
1114,искариотьскъ,A-,10
1115,заповѣдати,V-,26
1116,самарѣнинъ,Nb,15
1117,погꙑбнѫти,V-,60
1118,издраилѥвъ,A-,52
1119,приближити,V-,52
1120,въскрѣшати,V-,8
1121,очищати,V-,13
1122,тоунѥ,Df,6
1123,злато,Nb,35
1124,сьребро,Nb,34
1125,мѣдь,Nb,7
1126,поꙗсъ,Nb,10
1127,мошьна,Nb,2
1128,сапогъ,Nb,9
1129,жьзлъ,Nb,19
1130,испꙑтати,V-,24
1131,прѣбꙑти,V-,76
1132,миръ#1,Nb,86
1133,отътрѧсти,V-,8
1134,прахъ,Nb,13
1135,отърадьнѣѥ,Df,10
1136,содомьскъ,A-,8
1137,гоморьскъ,A-,4
1138,сѫдьнъ,A-,13
1139,сълати,V-,8
1140,срѣда,Nb,47
1141,цѣлъ,A-,25
1142,голѫбь,Nb,13
1143,съньмъ,Nb,23
1144,оубити,V-,102
1145,вести#1,V-,92
1146,възглаголати,V-,33
1147,съмрьть,Nb,217
1148,родитель,Nb,38
1149,прѣтрьпѣти,V-,11
1150,коньць,Nb,157
1151,гонити,V-,23
1152,бѣгати,V-,18
1153,исконьчати,V-,12
1154,вельзѣволъ,Ne,10
1155,домащьнь,A-,4
1156,оубоꙗти,V-,89
1157,покрꙑти,V-,36
1158,отъкрꙑти,V-,19
1159,таинъ,A-,55
1160,оухо,Nb,77
1161,проповѣдѣти,V-,17
1162,оубивати,V-,12
1163,боꙗти,V-,120
1164,погоубити,V-,117
1165,сарии,Nb,1
1166,вѣнити,V-,3
1167,ищисти,V-,4
1168,мечь,Nb,29
1169,разлѫчити,V-,9
1170,мати,Nb,148
1171,невѣста,Nb,9
1172,свекрꙑ,Nb,4
1173,крьстъ,Nb,71
1174,пророчь,A-,4
1175,правьдьничь,A-,5
1176,напоити,V-,19
1177,чаша,Nb,34
1178,стоудень,A-,1
1179,съврьшити,V-,51
1180,иоанъ,Ne,166
1181,ѫзилище,Nb,2
1182,христ(ос)овъ,A-,132
1183,чаꙗти,V-,33
1184,слѣпъ,A-,60
1185,прозирати,V-,4
1186,хромъ,A-,19
1187,глоухъ,A-,17
1188,въстаꙗти,V-,18
1189,нищь,A-,86
1190,благовѣстовати,V-,5
1191,съблазнити,V-,22
1192,поустꙑни,Nb,75
1193,трьсть,Nb,16
1194,колѣбати,V-,4
1195,мѧкъкъ,A-,9
1196,цѣсарь,A-,27
1197,оуготовити,V-,19
1198,родити#1,V-,98
1199,крьститель,Nb,19
1200,доселѣ,Df,19
1201,нѫдити,V-,25
1202,нѫждьникъ,Nb,2
1203,въсхꙑтати,V-,3
1204,прорещи,V-,11
1205,илиꙗ,Ne,39
1206,тръжище,Nb,8
1207,възглашати,V-,3
1208,пискати,V-,2
1209,плѧсати,V-,6
1210,рꙑдати,V-,7
1211,ꙗдьца,Nb,3
1212,винопиица,Nb,2
1213,оправьдити,V-,13
1214,прѣмѫдрость,Nb,27
1215,поносити,V-,21
1216,занѥ,G-,32
1217,горѥ,I-,44
1218,хоразинъ,Ne,3
1219,видъсаида,Ne,9
1220,тѵръ,Ne,10
1221,сидонъ,Ne,8
1222,древлѥ,Df,13
1223,врѣтище,Nb,11
1224,попелъ,Nb,9
1225,възнести,V-,77
1226,адъ,Nb,62
1227,занѥ,Df,19
1228,содома,Ne,2
1229,дьньсьнь,A-,3
1230,оутаити,V-,17
1231,прѣмѫдръ,A-,12
1232,разоумьнъ,A-,12
1233,младьньць,Nb,22
1234,тъкъмо#2,Df,48
1235,волити,V-,4
1236,обрѣменити,V-,2
1237,покоити,V-,5
1238,иго,Nb,6
1239,кротъкъ,A-,33
1240,съмѣрити,V-,36
1241,покои,Nb,21
1242,брѣмѧ,Nb,19
1243,легъкъ,A-,1
1244,сквозѣ,R-,29
1245,сѣꙗниѥ,Nb,5
1246,възалъкати,V-,33
1247,въстръгати,V-,5
1248,класъ,Nb,14
1249,сѫбота,Nb,83
1250,давꙑдъ,Ne,82
1251,прѣдъложениѥ,Nb,5
1252,сънѣсти,V-,21
1253,скврьнити,V-,16
1254,неповиньнъ,A-,19
1255,соухъ,A-,18
1256,овьчѧ,Nb,13
1257,въпасти,V-,45
1258,ꙗма,Nb,11
1259,съвѣтъ,Nb,66
1260,разоумѣти,V-,206
1261,благоизволити,V-,6
1262,положити,V-,167
1263,прѣрещи,V-,2
1264,съкроушити,V-,56
1265,прѣломити,V-,14
1266,прътъ,Nb,2
1267,оугасити,V-,7
1268,възвести,V-,39
1269,побѣда,Nb,24
1270,оупъвати,V-,99
1271,бѣсьновати,V-,11
1272,глѧдати,V-,5
1273,запоустѣти,V-,4
1274,стати,V-,113
1275,постигнѫти,V-,15
1276,крѣпъкъ,A-,32
1277,съсѫдъ,Nb,36
1278,расхꙑтити,V-,11
1279,съвѧзати,V-,88
1280,растачати,V-,4
1281,хоула,Nb,28
1282,ищѧдиѥ,Nb,4
1283,ехидьновъ,A-,4
1284,избꙑтъкъ,Nb,13
1285,износити,V-,15
1286,праздьнъ,A-,14
1287,етеръ,Px,45
1288,знамениѥ,Nb,98
1289,любодѣи,A-,2
1290,иона,Ne,43
1291,чрѣво,Nb,43
1292,китовъ,A-,2
1293,нощь,Nb,121
1294,ниневьгитьскъ,A-,3
1295,проповѣдь,Nb,6
1296,ионинъ,A-,8
1297,бездъньнъ,A-,2
1298,отънѫдоуже,Df,2
1299,помести,V-,3
1300,оукрасити,V-,22
1301,лютъ,A-,54
1302,гории,A-,20
1303,вънѣ,Df,20
1304,сестра,Nb,31
1305,сѣсти,V-,79
1306,помориѥ,Nb,4
1307,притъча,Nb,85
1308,позобати,V-,3
1309,камениѥ,Nb,59
1310,прозѧбнѫти,V-,10
1311,глѫбина,Nb,26
1312,въсиꙗти,V-,12
1313,присвѧнѫти,V-,3
1314,корениѥ,Nb,13
1315,исъхнѫти,V-,7
1316,възити,V-,47
1317,подавити,V-,3
1318,съто,Ma,83
1319,избꙑти,V-,36
1320,разоумѣвати,V-,17
1321,събꙑвати,V-,3
1322,пророчьство,Nb,4
1323,исаинъ,A-,2
1324,слоухъ,Nb,35
1325,зьрѣти,V-,35
1326,отлъстѣти,V-,1
1327,тѧжько,Df,3
1328,съмѣжити,V-,2
1329,еда,G-,35
1330,когда,Df,17
1331,въжделѣти,V-,10
1332,радость,Nb,97
1333,корень,Nb,16
1334,врѣменьно,Df,2
1335,печаль,Nb,68
1336,гонениѥ,Nb,10
1337,льсть,Nb,40
1338,богатьство,Nb,39
1339,подавлꙗти,V-,4
1340,триѥ десѧте,Ma,16
1341,прѣдъложити,V-,15
1342,сѣмѧ,Nb,57
1343,село,Nb,73
1344,въсѣꙗти,V-,16
1345,плѣвелъ,Nb,9
1346,пьшеница,Nb,19
1347,трѣва,Nb,20
1348,отъкѫдоу,Du,41
1349,исплѣти,V-,1
1350,въстръгнѫти,V-,3
1351,коупьно,Df,54
1352,снопъ,Nb,2
1353,съжещи,V-,15
1354,зрьно,Nb,8
1355,горюшьнъ,A-,5
1356,зелиѥ,Nb,7
1357,витати,V-,7
1358,вѣтвь,Nb,3
1359,квасъ,Nb,10
1360,съкрꙑти,V-,45
1361,мѫка#1,Nb,2
1362,сатъ,Nb,2
1363,въскꙑсѣти,V-,1
1364,съложениѥ,Nb,8
1365,диꙗволъ,Nb,85
1366,жѧтель,Nb,1
1367,съжиѕати,V-,2
1368,съконьчаниѥ,Nb,13
1369,сканъдалъ,Nb,8
1370,безаконениѥ,Nb,53
1371,пещь,Nb,17
1372,огньнъ,A-,26
1373,просвьтѣти,V-,7
1374,продаꙗти,V-,21
1375,коуповати,V-,6
1376,коупьць,Nb,2
1377,мъногоцѣньнъ,A-,10
1378,продати,V-,22
1379,имѣниѥ,Nb,50
1380,коупити,V-,23
1381,неводъ,Nb,2
1382,избьрати,V-,57
1383,испльнити,V-,100
1384,извлѣщи,V-,12
1385,краи,Nb,6
1386,изврѣщи,V-,5
1387,вънъ,Df,47
1388,отълѫчити,V-,27
1389,домовитъ,A-,3
1390,отьчьствиѥ,Nb,7
1391,тектоновъ,A-,1
1392,иосифъ,Ne,72
1393,блазнити,V-,6
1394,бещьстии,A-,2
1395,невѣрьство,Nb,11
1396,иродъ,Ne,34
1397,тетрархъ,Nb,1
1398,исоусовъ,A-,38
1399,въскрьснѫти,V-,56
1400,въсадити,V-,19
1401,иродиꙗ,Ne,8
1402,рождьство,Nb,10
1403,иродовъ,A-,5
1404,иродиꙗдинъ,A-,1
1405,издрещи,V-,8
1406,въспросити,V-,8
1407,навадити,V-,3
1408,миса,Nb,4
1409,печальнъ,A-,19
1410,оусѣкнѫти,V-,14
1411,поустъ,A-,26
1412,пѣшь,A-,5
1413,година,Nb,51
1414,ближьнии,A-,11
1415,градьць,Nb,5
1416,брашьно,Nb,40
1417,оукроухъ,Nb,12
1418,кошь,Nb,9
1419,испльнь,A-,28
1420,тꙑсѧщи,Ma,33
1421,дѣти,Nb,41
1422,оубѣдити,V-,5
1423,варити,V-,32
1424,вълаꙗти,V-,3
1425,противьнъ,A-,21
1426,четврьтъ,Mo,11
1427,стража,Nb,10
1428,призракъ,Nb,3
1429,страхъ,Nb,98
1430,излѣсти,V-,49
1431,оутапати,V-,3
1432,оусѫмьнѣти,V-,4
1433,прѣстати,V-,21
1434,поклонити,V-,74
1435,генисаретьскъ,A-,4
1436,прѣстѫпати,V-,12
1437,прѣдаꙗниѥ,Nb,8
1438,старьць,Nb,97
1439,омꙑвати,V-,5
1440,прѣданиѥ,Nb,13
1441,зълословити,V-,4
1442,польѕевати,V-,2
1443,почисти,V-,24
1444,разорити,V-,45
1445,приближати,V-,21
1446,оустьна,Nb,33
1447,отъстоꙗти,V-,7
1448,въсоуѥ,Df,16
1449,садъ,Nb,7
1450,искоренити,V-,5
1451,остати,V-,51
1452,вождь,Nb,5
1453,водити,V-,9
1454,ѥдиначе,Df,8
1455,оу,Df,30
1456,въмѣщати,V-,8
1457,афедронъ,Nb,3
1458,оубииство,Nb,11
1459,прѣлюбодѣꙗние,Nb,5
1460,любодѣꙗние,Nb,3
1461,татьба,Nb,3
1462,лъжесъвѣдѣниѥ,Nb,2
1463,власвимиꙗ,Nb,13
1464,иже,Pd,99
1465,тѵрьскъ,A-,5
1466,сидоньскъ,A-,6
1467,хананеискъ,A-,3
1468,зълѣ,Df,33
1469,въпити,V-,70
1470,поврѣщи,V-,32
1471,кроупица,Nb,4
1472,падати,V-,12
1473,трапеза,Nb,47
1474,ѡ,I-,160
1475,галилеискъ,A-,21
1476,приврѣщи,V-,6
1477,бѣдьнъ,A-,5
1478,присѣдѣти,V-,6
1479,чьто,Px,70
1480,како,Df,25
1481,ослабѣти,V-,6
1482,отъкѫдѣ,Du,2
1483,толико,Df,12
1484,колико,Du,40
1485,рꙑбица,Nb,3
1486,кошьница,Nb,6
1487,магдаланьскъ,A-,2
1488,садоукеи,Nb,5
1489,искоушати,V-,20
1490,вечеръ,Df,8
1491,ведро,Nb,1
1492,чрьмьновати,V-,2
1493,оутро,Df,18
1494,зимьнъ,A-,4
1495,дрѧселовати,V-,1
1496,расѫждати,V-,1
1497,прѣлюбодѣи,A-,2
1498,забꙑти,V-,41
1499,фарисеискъ,A-,8
1500,садоукеискъ,A-,3
1501,помꙑшлꙗти,V-,43
1502,хлѣбьнъ,A-,4
1503,кесариꙗ,Ne,13
1504,филиповъ,A-,3
1505,въпрашати,V-,77
1506,иѥремиꙗ,Ne,6
1507,живъ,A-,105
1508,вариона,Ne,1
1509,плъть,Nb,123
1510,адовъ,A-,18
1511,оудолѣти,V-,7
1512,ключь,Nb,5
1513,раздрѣшити,V-,21
1514,отътолѣ,Df,7
1515,пострадати,V-,37
1516,третии,Mo,41
1517,прѣрѣкати,V-,6
1518,милосрьдъ,A-,8
1519,польѕа,Nb,16
1520,приобрѣсти,V-,26
1521,отъщетити,V-,4
1522,измѣна,Nb,4
1523,къжьдо,Px,48
1524,въкоусити,V-,27
1525,вꙑсокъ,A-,26
1526,прѣобразити,V-,3
1527,облакъ,Nb,43
1528,осиꙗти,V-,2
1529,съходити,V-,25
1530,заповѣдѣти,V-,21
1531,видѣниѥ,Nb,32
1532,мѣсѧць,Nb,62
1533,мъножицеѭ,Df,11
1534,невѣрьнъ,A-,19
1535,развратити,V-,7
1536,доколѣ,Du,30
1537,трьпѣти,V-,46
1538,отъсѫдоу,Df,19
1539,тамо,Df,34
1540,невъзможьнъ,A-,4
1541,постъ,Nb,11
1542,галилеꙗ,Ne,50
1543,дидрагъма,Nb,2
1544,дань,Nb,7
1545,кинъсъ,Nb,3
1546,свободьнъ,A-,7
1547,ѫдица,Nb,1
1548,статиръ,Nb,1
1549,отрочѧ,Nb,27
1550,таковъ,A-,63
1551,сканъдалисати,V-,2
1552,обѣсити,V-,8
1553,жрьнꙑ,Nb,4
1554,вꙑꙗ,Nb,28
1555,осьльскъ,A-,1
1556,потопити,V-,7
1557,пѫчина,Nb,10
1558,морьскъ,A-,15
1559,неволꙗ,Nb,6
1560,отъсѣщи,V-,17
1561,добрѣ,A-,10
1562,родити#2,V-,8
1563,вꙑинѫ,Df,47
1564,възискати,V-,77
1565,заблѫдити,V-,14
1566,радовати,V-,85
1567,обличити,V-,33
1568,междоу,R-,32
1569,дъвои,Ma,11
1570,съвѣдѣтель,Nb,20
1571,въчѧти,V-,3
1572,съвѣщати,V-,27
1573,вещь,Nb,23
1574,кратъ,Nb,27
1575,седмицеѭ,Df,2
1576,сътѧѕати,V-,18
1577,талантъ,Nb,28
1578,потрьпѣти,V-,13
1579,клеврѣтъ,Nb,12
1580,длъжьнъ,A-,23
1581,пѣнѧѕь,Nb,17
1582,давити,V-,2
1583,съжалити,V-,2
1584,оумолити,V-,20
1585,прогнѣвати,V-,27
1586,мѫчитель,Nb,21
1587,июдеискъ,A-,50
1588,иоръданъ,Ne,12
1589,аще,Du,9
1590,вина,Nb,52
1591,искони,Df,13
1592,мѫжьскъ,A-,11
1593,полъ#2,Nb,6
1594,женьскъ,A-,13
1595,прилѣпити,V-,6
1596,съчетати,V-,6
1597,разлѫчати,V-,5
1598,жестосрьдиѥ,Nb,4
1599,прѣлюбодѣинъ,A-,1
1600,женити,V-,11
1601,въмѣстити,V-,18
1602,каженикъ,Nb,3
1603,матерьнь,A-,5
1604,исказити,V-,3
1605,бранити,V-,8
1606,оукрасти,V-,17
1607,лъжесъвѣдѣтель,Nb,1
1608,юноша,Nb,25
1609,съхранити,V-,80
1610,доконьчати,V-,2
1611,скръбѣти,V-,13
1612,сътѧжаниѥ,Nb,3
1613,неоудобь,Df,6
1614,богатъ,A-,57
1615,вельбѫдъ,Nb,11
1616,игълинъ,A-,3
1617,проити,V-,25
1618,възможьнъ,A-,15
1619,пакꙑбꙑтиѥ,Nb,1
1620,колѣно,Nb,37
1621,съторицеѭ,Df,2
1622,наслѣдити,V-,11
1623,наѩти,V-,3
1624,шестъ,Mo,31
1625,девѧтъ,Mo,12
1626,вечеръ,Nb,23
1627,приставьникъ,Nb,6
1628,вѧще,Df,8
1629,ръпътати,V-,9
1630,равьнъ,A-,14
1631,тѧгота,Nb,1
1632,варъ,Nb,3
1633,обидѣти,V-,17
1634,или,G-,1
1635,лѣть,Nb,10
1636,въсходити,V-,30
1637,порѫганиѥ,Nb,5
1638,биѥниѥ,Nb,3
1639,пропѧтиѥ,Nb,4
1640,зеведеовъ,A-,10
1641,нѣчьто,Px,19
1642,шоуи,A-,10
1643,крьщениѥ,Nb,37
1644,крьщати,V-,14
1645,испити,V-,6
1646,десѧть,Nb,2
1647,негодовати,V-,12
1648,оустоꙗти,V-,4
1649,обладати,V-,16
1650,вѧщии,A-,9
1651,прѣдьнь,A-,10
1652,послоужити,V-,13
1653,иѥрихонъ,Ne,2
1654,мимоходити,V-,18
1655,оумльчати,V-,18
1656,прозьрѣти,V-,19
1657,витъфагии,Ne,3
1658,елеоньскъ,A-,10
1659,прѣмо,R-,9
1660,осьлѧ,Nb,11
1661,привѧзати,V-,14
1662,жрѣбѧ,Nb,16
1663,отрѣшити,V-,17
1664,сионовъ,A-,4
1665,въсѣсти,V-,19
1666,ꙗрьмьничь,A-,2
1667,врьхоу,R-,13
1668,постьлати,V-,5
1669,рѣзати,V-,2
1670,вѣтвиѥ,Nb,2
1671,постилати,V-,7
1672,осана,I-,15
1673,благословлѥнъ,A-,53
1674,господьнь,A-,242
1675,потрѧсти,V-,6
1676,назаретъ,Ne,10
1677,тръжьникъ,Nb,4
1678,испроврѣщи,V-,4
1679,сѣдалище,Nb,5
1680,врьтъпъ,Nb,12
1681,разбоиникъ,Nb,51
1682,чоудо,Nb,149
1683,младьньчь,A-,2
1684,съсати,V-,14
1685,витаниꙗ,Ne,17
1686,въдворити,V-,8
1687,смокъвьница,Nb,14
1688,листвиѥ,Nb,15
1689,исъхати,V-,5
1690,оусъхнѫти,V-,9
1691,смокъвьничьнъ,A-,1
1692,двигнѫти,V-,16
1693,людьскъ,A-,11
1694,область,Nb,29
1695,послѣдь,Df,14
1696,раскаꙗти,V-,7
1697,отьчь,A-,26
1698,любодѣица,Nb,4
1699,варꙗти,V-,11
1700,оплотъ,Nb,4
1701,ископати,V-,14
1702,точило,Nb,5
1703,стлъпъ,Nb,14
1704,въдати,V-,29
1705,бити,V-,80
1706,побити,V-,12
1707,тожде,Df,6
1708,оусрамлꙗти,V-,5
1709,оудрьжати,V-,24
1710,достоꙗниѥ,Nb,30
1711,неврѣдъ,Nb,4
1712,зьдати,V-,25
1713,дивьнъ,A-,37
1714,сътрьти,V-,14
1715,обѣдъ,Nb,13
1716,оуготовати,V-,68
1717,юньць,Nb,8
1718,оупитѣнъ,A-,3
1719,исклати,V-,1
1720,готовъ,A-,39
1721,коуплꙗ,Nb,6
1722,прочь,A-,40
1723,досадити,V-,4
1724,избити,V-,17
1725,разгнѣвати,V-,43
1726,вои,Nb,19
1727,оубиица,Nb,2
1728,зажещи,V-,1
1729,исходище,Nb,6
1730,одѣꙗниѥ,Nb,4
1731,обльстити,V-,2
1732,посꙑлати,V-,11
1733,иродиꙗне,Nb,4
1734,кесарь,Nb,17
1735,окоушати,V-,5
1736,скълѧѕь,Nb,1
1737,кинъсьнъ,A-,1
1738,чии,Pi,7
1739,напьсаниѥ,Nb,12
1740,кесаровъ,A-,6
1741,кесарѥвъ,A-,2
1742,въскрѣшениѥ,Nb,35
1743,оженити,V-,6
1744,въторъ,Mo,22
1745,седмъ,Mo,5
1746,послѣжде,R-,3
1747,которꙑи,Pi,18
1748,блѫдити,V-,7
1749,посагати,V-,6
1750,авраамль,A-,16
1751,исааковъ,A-,4
1752,иꙗковль,A-,37
1753,срамити,V-,5
1754,въкоупѣ,Df,59
1755,законооучитель,Nb,2
1756,висѣти,V-,10
1757,съмѣти,V-,12
1758,мосеовъ,A-,12
1759,съблюдати,V-,8
1760,тѧжькъ,A-,17
1761,възлагати,V-,6
1762,плеще,Nb,8
1763,прьстъ,Nb,33
1764,раширꙗти,V-,1
1765,хранилище,Nb,4
1766,величати,V-,15
1767,подъметъ,Nb,1
1768,прѣждевъзлѣганиѥ,Nb,1
1769,вечерꙗ,Nb,13
1770,прѣждесѣданиѥ,Nb,2
1771,цѣлованиѥ,Nb,14
1772,равви,Nb,15
1773,наставьникъ,Nb,13
1774,съмѣрꙗти,V-,6
1775,сънѣдати,V-,7
1776,вьдовица,Nb,16
1777,осѫждениѥ,Nb,12
1778,затварꙗти,V-,3
1779,соуша,Nb,3
1780,пришьльць,Nb,7
1781,соугоубъ,A-,8
1782,црькъвьнъ,A-,34
1783,свѧщати,V-,2
1784,отъдесѧтьствовати,V-,1
1785,мѧта,Nb,2
1786,копръ,Nb,1
1787,кѵминъ,Nb,1
