torot_word|pos|morph_tag|deep_cleaned|lemma|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged|subtitle_short|book_no|chapter|verse|variant_no
с҃нъ|||снъ||5500024|| |10|1|1|MATT 1.25|1|1|25|1
своі|||своі||5500024|| |10|1|1|MATT 1.25|1|1|25|1
прьвѣньць|||прьвѣньць||5500024|| · |10|1|1|MATT 1.25|1|1|25|1
и|||і||5500024||҅ |10|1|1|MATT 1.25|1|1|25|1
нарече|||нарече||5500024|| |10|1|1|MATT 1.25|1|1|25|1
и҅мⱑ|||імⱑ||5500024|| |10|1|1|MATT 1.25|1|1|25|1
е҅мꙋ|||емоу||5500024|| |10|1|1|MATT 1.25|1|1|25|1
і҃с|||іс||5500024|| ·|10|1|1|MATT 1.25|1|1|25|1
І҃сѹ|||ісоу||5500025| | |10|2|1|MATT 2.1|1|2|1|1
рождьшю|||рождьшоу||5500025|| |10|2|1|MATT 2.1|1|2|1|1
сⱑ|||сⱑ||5500025|| |10|2|1|MATT 2.1|1|2|1|1
въ|||въ||5500025|| |10|2|1|MATT 2.1|1|2|1|1
виѳьлео҅мѣ|||віѳьлеомѣ||5500025|| |10|2|1|MATT 2.1|1|2|1|1
и҅юдеісцѣмь|||іюдеісцѣмь||5500025|| · |10|2|1|MATT 2.1|1|2|1|1
вь|||вь||5500025|| |10|2|1|MATT 2.1|1|2|1|1
дн҅и|||дні||5500025|| |10|2|1|MATT 2.1|1|2|1|1
и҅рода|||ірода||5500025|| |10|2|1|MATT 2.1|1|2|1|1
ц҃ра|||цра||5500025|| · |10|2|1|MATT 2.1|1|2|1|1
се|||се||5500025|| |10|2|1|MATT 2.1|1|2|1|1
вльсви|||вльсві||5500025|| |10|2|1|MATT 2.1|1|2|1|1
о҅тъ|||отъ||5500025|| |10|2|1|MATT 2.1|1|2|1|1
въстокъ|||въстокъ||5500025|| |10|2|1|MATT 2.1|1|2|1|1
придѫ|||прідѫ||5500025|| |10|2|1|MATT 2.1|1|2|1|1
въ|||въ||5500025|| |10|2|1|MATT 2.1|1|2|1|1
е҃҅рлмъ|||ерлмъ||5500025|| |10|2|1|MATT 2.1|1|2|1|1
г҃лѫще|||глѫште||5500025|| ·|10|2|1|MATT 2.1|1|2|1|1
къде|||къде||5500026| | |10|2|1|MATT 2.2|1|2|2|1
е҅стъ|||естъ||5500026|| |10|2|1|MATT 2.2|1|2|2|1
рождьі|||рождьі||5500026|| |10|2|1|MATT 2.2|1|2|2|1
сⱑ|||сⱑ||5500026|| |10|2|1|MATT 2.2|1|2|2|1
ц҃ръ|||цръ||5500026|| |10|2|1|MATT 2.2|1|2|2|1
и҅юдеіскъ|||іюдеіскъ||5500026|| · |10|2|1|MATT 2.2|1|2|2|1
видѣхомъ|||відѣхомъ||5500026|| |10|2|1|MATT 2.2|1|2|2|1
бо|||бо||5500026|| |10|2|1|MATT 2.2|1|2|2|1
звѣздѫ|||звѣздѫ||5500026|| |10|2|1|MATT 2.2|1|2|2|1
е҅го|||его||5500026|| |10|2|1|MATT 2.2|1|2|2|1
на|||на||5500026|| |10|2|1|MATT 2.2|1|2|2|1
въстоцѣ|||въстоцѣ||5500026|| · |10|2|1|MATT 2.2|1|2|2|1
и|||і||5500026||҅ |10|2|1|MATT 2.2|1|2|2|1
придохомъ|||прідохомъ||5500026|| |10|2|1|MATT 2.2|1|2|2|1
поклонитъ|||поклонітъ||5500026|| |10|2|1|MATT 2.2|1|2|2|1
сⱑ|||сⱑ||5500026|| |10|2|1|MATT 2.2|1|2|2|1
е҅мꙋ|||емоу||5500026|| ·|10|2|1|MATT 2.2|1|2|2|1
ѹслъішавъ|||оуслъішавъ||5500027| | |10|2|1|MATT 2.3|1|2|3|1
же|||же||5500027|| |10|2|1|MATT 2.3|1|2|3|1
и҅родъ|||іродъ||5500027|| |10|2|1|MATT 2.3|1|2|3|1
ц҃ръ|||цръ||5500027|| |10|2|1|MATT 2.3|1|2|3|1
съмⱑте|||съмⱑте||5500027|| |10|2|1|MATT 2.3|1|2|3|1
сⱑ|||сⱑ||5500027|| · |10|2|1|MATT 2.3|1|2|3|1
и|||і||5500027||҅ |10|2|1|MATT 2.3|1|2|3|1
всь|||всь||5500027|| |10|2|1|MATT 2.3|1|2|3|1
и҃҅е҅рслмъ|||іерслмъ||5500027|| |10|2|1|MATT 2.3|1|2|3|1
съ|||съ||5500027|| |10|2|1|MATT 2.3|1|2|3|1
нимь|||німь||5500027|||10|2|1|MATT 2.3|1|2|3|1
и|||і||5500028| |҅ |10|2|1|MATT 2.4|1|2|4|1
събра|||събра||5500028|| |10|2|1|MATT 2.4|1|2|4|1
всⱑ|||всⱑ||5500028|| |10|2|1|MATT 2.4|1|2|4|1
архие҅реѧ|||архіереѧ||5500028||҅ · |10|2|1|MATT 2.4|1|2|4|1
и|||і||5500028||҅ |10|2|1|MATT 2.4|1|2|4|1
кьнижьникъі|||кьніжьнікъі||5500028|| |10|2|1|MATT 2.4|1|2|4|1
людьскъіѧ|||людьскъіѧ||5500028||҅ · |10|2|1|MATT 2.4|1|2|4|1
и|||і||5500028||҅ |10|2|1|MATT 2.4|1|2|4|1
въпрашаше|||въпрашаше||5500028|| |10|2|1|MATT 2.4|1|2|4|1
ѧ|||ѧ||5500028||҅ |10|2|1|MATT 2.4|1|2|4|1
къде|||къде||5500028|| |10|2|1|MATT 2.4|1|2|4|1
х҃с|||хс||5500028|| |10|2|1|MATT 2.4|1|2|4|1
раждае҅тъ|||раждаетъ||5500028|| |10|2|1|MATT 2.4|1|2|4|1
сⱑ|||сⱑ||5500028|| ·|10|2|1|MATT 2.4|1|2|4|1
о҅ни|||оні||5500029| | |10|2|1|MATT 2.5|1|2|5|1
же|||же||5500029|| |10|2|1|MATT 2.5|1|2|5|1
рѣшⱑ|||рѣшⱑ||5500029|| |10|2|1|MATT 2.5|1|2|5|1
емѹ|||емоу||5500029|| · |10|2|1|MATT 2.5|1|2|5|1
въ|||въ||5500029|| |10|2|1|MATT 2.5|1|2|5|1
виѳьлеомѣ|||віѳьлеомѣ||5500029|| |10|2|1|MATT 2.5|1|2|5|1
и҅юдеісцемь|||іюдеісцемь||5500029|| · |10|2|1|MATT 2.5|1|2|5|1
тако|||тако||5500029|| |10|2|1|MATT 2.5|1|2|5|1
бо|||бо||5500029|| |10|2|1|MATT 2.5|1|2|5|1
псан|||псан||5500029|| |10|2|1|MATT 2.5|1|2|5|1
ѥстъ|||естъ||5500029|| |10|2|1|MATT 2.5|1|2|5|1
пркомъ|||пркомъ||5500029|| ·|10|2|1|MATT 2.5|1|2|5|1
и|||і||5500030| |҅ |10|2|1|MATT 2.6|1|2|6|1
тъі|||тъі||5500030|| |10|2|1|MATT 2.6|1|2|6|1
виѳьлео҅ме|||віѳьлеоме||5500030|| |10|2|1|MATT 2.6|1|2|6|1
земле|||земле||5500030|| |10|2|1|MATT 2.6|1|2|6|1
и҅юдова|||іюдова||5500030|| · |10|2|1|MATT 2.6|1|2|6|1
ничимьже|||нічімьже||5500030|| |10|2|1|MATT 2.6|1|2|6|1
мьньши|||мьньші||5500030|| |10|2|1|MATT 2.6|1|2|6|1
е҅си|||есі||5500030|| |10|2|1|MATT 2.6|1|2|6|1
въ|||въ||5500030|| |10|2|1|MATT 2.6|1|2|6|1
в҃лдка|||влдка||5500030|| |10|2|1|MATT 2.6|1|2|6|1
и҅юдовахъ|||іюдовахъ||5500030|| · |10|2|1|MATT 2.6|1|2|6|1
и҅с|||іс||5500030|| |10|2|1|MATT 2.6|1|2|6|1
тебе|||тебе||5500030|| |10|2|1|MATT 2.6|1|2|6|1
бо|||бо||5500030|| |10|2|1|MATT 2.6|1|2|6|1
и҅зидетъ|||ізідетъ||5500030|| |10|2|1|MATT 2.6|1|2|6|1
в҃лка|||влка||5500030|| · |10|2|1|MATT 2.6|1|2|6|1
и҅же|||іже||5500030|| |10|2|1|MATT 2.6|1|2|6|1
ѹпасетъ|||оупасетъ||5500030|| |10|2|1|MATT 2.6|1|2|6|1
люди|||люді||5500030|| |10|2|1|MATT 2.6|1|2|6|1
моѧ|||моѧ||5500030||҅ |10|2|1|MATT 2.6|1|2|6|1
и|||і||5500030||҅ |10|2|1|MATT 2.6|1|2|6|1
и҃҅злѣ|||ізлѣ||5500030|| ·|10|2|1|MATT 2.6|1|2|6|1
тогда|||тогда||5500031| | |10|2|1|MATT 2.7|1|2|7|1
и҅родъ|||іродъ||5500031|| |10|2|1|MATT 2.7|1|2|7|1
та|||та||5500031|| |10|2|1|MATT 2.7|1|2|7|1
призъвавъ|||прізъвавъ||5500031|| |10|2|1|MATT 2.7|1|2|7|1
вльхвъі|||вльхвъі||5500031|| · |10|2|1|MATT 2.7|1|2|7|1
и҅спъіта|||іспъіта||5500031|| |10|2|1|MATT 2.7|1|2|7|1
о҅тъ|||отъ||5500031|| |10|2|1|MATT 2.7|1|2|7|1
нихъ|||ніхъ||5500031|| |10|2|1|MATT 2.7|1|2|7|1
врѣмⱑ|||врѣмⱑ||5500031|| |10|2|1|MATT 2.7|1|2|7|1
ꙗвльшⱑѧ|||ѣвльшⱑѧ||5500031||҅ |10|2|1|MATT 2.7|1|2|7|1
сⱑ|||сⱑ||5500031|| |10|2|1|MATT 2.7|1|2|7|1
звѣздъі|||звѣздъі||5500031|| ·|10|2|1|MATT 2.7|1|2|7|1
и|||і||5500032| |҅ |10|2|1|MATT 2.8|1|2|8|1
посълавъ|||посълавъ||5500032|| |10|2|1|MATT 2.8|1|2|8|1
ѧ|||ѧ||5500032||҅ |10|2|1|MATT 2.8|1|2|8|1
въ|||въ||5500032|| |10|2|1|MATT 2.8|1|2|8|1
виѳьо҅мъ|||віѳьомъ||5500032|| |10|2|1|MATT 2.8|1|2|8|1
рече|||рече||5500032|| · |10|2|1|MATT 2.8|1|2|8|1
шъдъше|||шъдъше||5500032|| |10|2|1|MATT 2.8|1|2|8|1
и҅спъітаіте|||іспъітаіте||5500032|| |10|2|1|MATT 2.8|1|2|8|1
и҅звѣстьно|||ізвѣстьно||5500032|| |10|2|1|MATT 2.8|1|2|8|1
о|||о||5500032||҅ |10|2|1|MATT 2.8|1|2|8|1
о҅трочⱑти|||отрочⱑті||5500032|| · |10|2|1|MATT 2.8|1|2|8|1
е҅гдаже|||егдаже||5500032|| |10|2|1|MATT 2.8|1|2|8|1
о҅брⱑщете|||обрⱑштете||5500032|| |10|2|1|MATT 2.8|1|2|8|1
е|||е||5500032||҅ |10|2|1|MATT 2.8|1|2|8|1
повѣдите|||повѣдіте||5500032|| |10|2|1|MATT 2.8|1|2|8|1
ми|||мі||5500032|| · |10|2|1|MATT 2.8|1|2|8|1
да|||да||5500032|| |10|2|1|MATT 2.8|1|2|8|1
и|||і||5500032||҅ |10|2|1|MATT 2.8|1|2|8|1
а҅зъ|||азъ||5500032|| |10|2|1|MATT 2.8|1|2|8|1
шъдъ|||шъдъ||5500032|| |10|2|1|MATT 2.8|1|2|8|1
поклонѫ|||поклонѫ||5500032|| |10|2|1|MATT 2.8|1|2|8|1
сⱑ|||сⱑ||5500032|| |10|2|1|MATT 2.8|1|2|8|1
е҅мѹ|||емоу||5500032|| ·|10|2|1|MATT 2.8|1|2|8|1
о҅ни|||оні||5500033| | |10|2|1|MATT 2.9|1|2|9|1
же|||же||5500033|| |10|2|1|MATT 2.9|1|2|9|1
послꙋшавъше|||послоушавъше||5500033|| |10|2|1|MATT 2.9|1|2|9|1
ц҃ра|||цра||5500033|| |10|2|1|MATT 2.9|1|2|9|1
и҅дошⱑ|||ідошⱑ||5500033|| |10|2|1|MATT 2.9|1|2|9|1
на|||на||5500033|| |10|2|1|MATT 2.9|1|2|9|1
въстоцѣ|||въстоцѣ||5500033|| · |10|2|1|MATT 2.9|1|2|9|1
и҅дѣше|||ідѣше||5500033|| |10|2|1|MATT 2.9|1|2|9|1
прѣдъ|||прѣдъ||5500033|| |10|2|1|MATT 2.9|1|2|9|1
ними|||німі||5500033|| · |10|2|1|MATT 2.9|1|2|9|1
доньдеже|||доньдеже||5500033|| |10|2|1|MATT 2.9|1|2|9|1
пришъдъши|||прішъдъші||5500033|| |10|2|1|MATT 2.9|1|2|9|1
ста|||ста||5500033|| |10|2|1|MATT 2.9|1|2|9|1
на|||на||5500033|| |10|2|1|MATT 2.9|1|2|9|1
врьхѹ|||врьхоу||5500033|| · |10|2|1|MATT 2.9|1|2|9|1
и҅деже|||ідеже||5500033|| |10|2|1|MATT 2.9|1|2|9|1
бѣ|||бѣ||5500033|| |10|2|1|MATT 2.9|1|2|9|1
о҅трочⱑ|||отрочⱑ||5500033|| ·|10|2|1|MATT 2.9|1|2|9|1
видѣвъше|||відѣвъше||5500034| | |10|2|1|MATT 2.10|1|2|10|1
же|||же||5500034|| · |10|2|1|MATT 2.10|1|2|10|1
звѣздѫ|||звѣздѫ||5500034|| |10|2|1|MATT 2.10|1|2|10|1
въздрадовашⱑ|||въздрадовашⱑ||5500034|| |10|2|1|MATT 2.10|1|2|10|1
сⱑ|||сⱑ||5500034|| |10|2|1|MATT 2.10|1|2|10|1
радостиѭ|||радостіѭ||5500034|| |10|2|1|MATT 2.10|1|2|10|1
велие҅ѭ|||веліеѭ||5500034|| |10|2|1|MATT 2.10|1|2|10|1
зѣло|||зѣло||5500034|| ·|10|2|1|MATT 2.10|1|2|10|1
и|||і||5500035| |҅ |10|2|1|MATT 2.11|1|2|11|1
въшъдъше|||въшъдъше||5500035|| |10|2|1|MATT 2.11|1|2|11|1
же|||же||5500035|| |10|2|1|MATT 2.11|1|2|11|1
въ|||въ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
храминѫ|||храмінѫ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
видѣшⱑ|||відѣшⱑ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
о҅трочⱑ|||отрочⱑ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
съ|||съ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
марие҅ѭ|||маріеѭ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
м҃териѭ|||мтеріѭ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
е҅го|||его||5500035|| · |10|2|1|MATT 2.11|1|2|11|1
и|||і||5500035||҅ |10|2|1|MATT 2.11|1|2|11|1
падъше|||падъше||5500035|| |10|2|1|MATT 2.11|1|2|11|1
поклонишⱑ|||поклонішⱑ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
сⱑ|||сⱑ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
е҅мѹ|||емоу||5500035|| · |10|2|1|MATT 2.11|1|2|11|1
и|||і||5500035||҅ |10|2|1|MATT 2.11|1|2|11|1
о҅тврьзъше|||отврьзъше||5500035|| |10|2|1|MATT 2.11|1|2|11|1
съкровища|||съкровішта||5500035|| |10|2|1|MATT 2.11|1|2|11|1
принесошⱑ|||прінесошⱑ||5500035|| |10|2|1|MATT 2.11|1|2|11|1
е҅мꙋ|||емоу||5500035|| |10|2|1|MATT 2.11|1|2|11|1
даръі|||даръі||5500035|| · |10|2|1|MATT 2.11|1|2|11|1
злато|||злато||5500035|| |10|2|1|MATT 2.11|1|2|11|1
и|||і||5500035||҅ |10|2|1|MATT 2.11|1|2|11|1
ливанъ|||ліванъ||5500035|| · |10|2|1|MATT 2.11|1|2|11|1
и|||і||5500035||҅ |10|2|1|MATT 2.11|1|2|11|1
змѵрьнѫ|||змурьнѫ||5500035|| ·|10|2|1|MATT 2.11|1|2|11|1
и|||і||5500036| |҅ |10|2|1|MATT 2.12|1|2|12|1
о҅тъвѣтъ|||отъвѣтъ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
приімъше|||пріімъше||5500036|| |10|2|1|MATT 2.12|1|2|12|1
въ|||въ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
сънѣ|||сънѣ||5500036|| · |10|2|1|MATT 2.12|1|2|12|1
не|||не||5500036|| |10|2|1|MATT 2.12|1|2|12|1
възвратишⱑ|||възвратішⱑ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
сⱑ|||сⱑ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
къ|||къ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
и҅родѹ|||іродоу||5500036|| · |10|2|1|MATT 2.12|1|2|12|1
нъ|||нъ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
и҅нѣмъ|||інѣмъ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
пѫтьмъ|||пѫтьмъ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
о҅тидѫ|||отідѫ||5500036|| · |10|2|1|MATT 2.12|1|2|12|1
въ|||въ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
странѫ|||странѫ||5500036|| |10|2|1|MATT 2.12|1|2|12|1
своѭ|||своѭ||5500036|| :|10|2|1|MATT 2.12|1|2|12|1
Ѡ҅҅҅шьдъшемъ|||ошьдъшемъ||5500037| | |10|2|1|MATT 2.13|1|2|13|1
же|||же||5500037|| |10|2|1|MATT 2.13|1|2|13|1
вльхвомъ|||вльхвомъ||5500037|| · |10|2|1|MATT 2.13|1|2|13|1
се|||се||5500037|| |10|2|1|MATT 2.13|1|2|13|1
а҃гглъ|||агглъ||5500037|| |10|2|1|MATT 2.13|1|2|13|1
г҃нь|||гнь||5500037|| |10|2|1|MATT 2.13|1|2|13|1
въ|||въ||5500037|| |10|2|1|MATT 2.13|1|2|13|1
сънѣ|||сънѣ||5500037|| |10|2|1|MATT 2.13|1|2|13|1
ꙗви|||ѣві||5500037|| |10|2|1|MATT 2.13|1|2|13|1
сⱑ|||сⱑ||5500037|| |10|2|1|MATT 2.13|1|2|13|1
и҅ѡ҅҅сифови|||іосіфові||5500037|| |10|2|1|MATT 2.13|1|2|13|1
г҃лⱑ|||глⱑ||5500037|| · |10|2|1|MATT 2.13|1|2|13|1
вьставъ|||вьставъ||5500037|| |10|2|1|MATT 2.13|1|2|13|1
пои҅ми|||поімі||5500037|| |10|2|1|MATT 2.13|1|2|13|1
о҅трочⱑ|||отрочⱑ||5500037|| · |10|2|1|MATT 2.13|1|2|13|1
и|||і||5500037||҅ |10|2|1|MATT 2.13|1|2|13|1
м҃тере|||мтере||5500037|| |10|2|1|MATT 2.13|1|2|13|1
е҅го|||его||5500037|| · |10|2|1|MATT 2.13|1|2|13|1
и|||і||5500037||҅ |10|2|1|MATT 2.13|1|2|13|1
бѣжи|||бѣжі||5500037|| |10|2|1|MATT 2.13|1|2|13|1
вь|||вь||5500037|| |10|2|1|MATT 2.13|1|2|13|1
е҅гѵптъ|||егуптъ||5500037|| · |10|2|1|MATT 2.13|1|2|13|1
и|||і||5500037||҅ |10|2|1|MATT 2.13|1|2|13|1
бѫди|||бѫді||5500037|| |10|2|1|MATT 2.13|1|2|13|1
тѹ|||тоу||5500037|| |10|2|1|MATT 2.13|1|2|13|1
доньдеже|||доньдеже||5500037|| |10|2|1|MATT 2.13|1|2|13|1
ти|||ті||5500037|| |10|2|1|MATT 2.13|1|2|13|1
рекѫ|||рекѫ||5500037|| · |10|2|1|MATT 2.13|1|2|13|1
хощетъ|||хоштетъ||5500037|| |10|2|1|MATT 2.13|1|2|13|1
бо|||бо||5500037|| |10|2|1|MATT 2.13|1|2|13|1
и҅родъ|||іродъ||5500037|| |10|2|1|MATT 2.13|1|2|13|1
и҅скати|||іскаті||5500037|| |10|2|1|MATT 2.13|1|2|13|1
о҅трочⱑте|||отрочⱑте||5500037|| · |10|2|1|MATT 2.13|1|2|13|1
да|||да||5500037|| |10|2|1|MATT 2.13|1|2|13|1
погꙋбитъ|||погоубітъ||5500037|| |10|2|1|MATT 2.13|1|2|13|1
е|||е||5500037||҅ ·|10|2|1|MATT 2.13|1|2|13|1
о҅нъ|||онъ||5500038| | |10|2|1|MATT 2.14|1|2|14|1
же|||же||5500038|| |10|2|1|MATT 2.14|1|2|14|1
въставъ|||въставъ||5500038|| |10|2|1|MATT 2.14|1|2|14|1
поѧ҅тъ|||поѧтъ||5500038|| |10|2|1|MATT 2.14|1|2|14|1
отрочⱑ|||отрочⱑ||5500038|| · |10|2|1|MATT 2.14|1|2|14|1
и|||і||5500038||҅ |10|2|1|MATT 2.14|1|2|14|1
м҃терь|||мтерь||5500038|| |10|2|1|MATT 2.14|1|2|14|1
е҅го|||его||5500038|| |10|2|1|MATT 2.14|1|2|14|1
ношиѭ|||ношіѭ||5500038|| · |10|2|1|MATT 2.14|1|2|14|1
и|||і||5500038||҅ |10|2|1|MATT 2.14|1|2|14|1
о҅тиде|||отіде||5500038|| |10|2|1|MATT 2.14|1|2|14|1
въ|||въ||5500038|| |10|2|1|MATT 2.14|1|2|14|1
е҅гѵптъ|||егуптъ||5500038|| ·|10|2|1|MATT 2.14|1|2|14|1
и|||і||5500039| |҅ |10|2|1|MATT 2.15|1|2|15|1
бѣ|||бѣ||5500039|| |10|2|1|MATT 2.15|1|2|15|1
тѹ|||тоу||5500039|| |10|2|1|MATT 2.15|1|2|15|1
до|||до||5500039|| |10|2|1|MATT 2.15|1|2|15|1
ꙋмрьтиꙗ|||оумрьтіѣ||5500039|| |10|2|1|MATT 2.15|1|2|15|1
и҅родова|||іродова||5500039|| · |10|2|1|MATT 2.15|1|2|15|1
да|||да||5500039|| |10|2|1|MATT 2.15|1|2|15|1
събѫдетъ|||събѫдетъ||5500039|| |10|2|1|MATT 2.15|1|2|15|1
сⱑ|||сⱑ||5500039|| |10|2|1|MATT 2.15|1|2|15|1
реченое|||реченое||5500039||҅ |10|2|1|MATT 2.15|1|2|15|1
о҅тъ|||отъ||5500039|| |10|2|1|MATT 2.15|1|2|15|1
г҃а|||га||5500039|| |10|2|1|MATT 2.15|1|2|15|1
пркомъ|||пркомъ||5500039|| |10|2|1|MATT 2.15|1|2|15|1
г҃лѫщемъ|||глѫштемъ||5500039|| · |10|2|1|MATT 2.15|1|2|15|1
отъ|||отъ||5500039|| |10|2|1|MATT 2.15|1|2|15|1
е҅гѵпта|||егупта||5500039|| |10|2|1|MATT 2.15|1|2|15|1
възъвахъ|||възъвахъ||5500039|| |10|2|1|MATT 2.15|1|2|15|1
с҃нъ|||снъ||5500039|| |10|2|1|MATT 2.15|1|2|15|1
моі|||моі||5500039|| ·|10|2|1|MATT 2.15|1|2|15|1
тогда|||тогда||5500040| | |10|2|1|MATT 2.16|1|2|16|1
и҅родъ|||іродъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
видѣвъ|||відѣвъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
ꙗко|||ѣко||5500040|| |10|2|1|MATT 2.16|1|2|16|1
порѫганъ|||порѫганъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
е҅стъ|||естъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
о҅тъ|||отъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
вльхвъ|||вльхвъ||5500040|| · |10|2|1|MATT 2.16|1|2|16|1
разгнѣвавъ|||разгнѣвавъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
сⱑ|||сⱑ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
зѣло|||зѣло||5500040|| · |10|2|1|MATT 2.16|1|2|16|1
и|||і||5500040||҅ |10|2|1|MATT 2.16|1|2|16|1
посълавъ|||посълавъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
и҅зби|||ізбі||5500040|| |10|2|1|MATT 2.16|1|2|16|1
всⱑ|||всⱑ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
о҅трокъі|||отрокъі||5500040|| |10|2|1|MATT 2.16|1|2|16|1
сѫщⱑ|||сѫштⱑ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
въ|||въ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
ви҅ѳьлео҅мѣ|||віѳьлеомѣ||5500040|| · |10|2|1|MATT 2.16|1|2|16|1
и|||і||5500040||҅ |10|2|1|MATT 2.16|1|2|16|1
въ|||въ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
всѣхъ|||всѣхъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
прѣдѣ(лѣх)ъ|||прѣдѣлѣхъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
е҅ѧ|||еѧ||5500040||҅ · |10|2|1|MATT 2.16|1|2|16|1
о҅тъ|||отъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
двою|||двою||5500040|| |10|2|1|MATT 2.16|1|2|16|1
лѣтѹ|||лѣтоу||5500040|| |10|2|1|MATT 2.16|1|2|16|1
и|||і||5500040|| |10|2|1|MATT 2.16|1|2|16|1
ниже|||ніже||5500040|| · |10|2|1|MATT 2.16|1|2|16|1
по|||по||5500040|| |10|2|1|MATT 2.16|1|2|16|1
врѣмени|||врѣмені||5500040|| |10|2|1|MATT 2.16|1|2|16|1
же|||же||5500040|| |10|2|1|MATT 2.16|1|2|16|1
и҅спъіта|||іспъіта||5500040|| |10|2|1|MATT 2.16|1|2|16|1
отъ|||отъ||5500040|| |10|2|1|MATT 2.16|1|2|16|1
вльхвъ|||вльхвъ||5500040|| ·|10|2|1|MATT 2.16|1|2|16|1
тогда|||тогда||5500041| | |10|2|1|MATT 2.17|1|2|17|1
събъістъ|||събъістъ||5500041|| |10|2|1|MATT 2.17|1|2|17|1
сⱑ|||сⱑ||5500041|| |10|2|1|MATT 2.17|1|2|17|1
реченое|||реченое||5500041||҅ · |10|2|1|MATT 2.17|1|2|17|1
и҅еремие҅мь|||іереміемь||5500041|| |10|2|1|MATT 2.17|1|2|17|1
пркомъ|||пркомъ||5500041|| |10|2|1|MATT 2.17|1|2|17|1
г҃лѫщьмъ|||глѫштьмъ||5500041|| ·|10|2|1|MATT 2.17|1|2|17|1
гл(ас)ъ|||гласъ||5500042| | |10|2|1|MATT 2.18|1|2|18|1
ѹ|||оу||5500042|| |10|2|1|MATT 2.18|1|2|18|1
рама|||рама||5500042|| |10|2|1|MATT 2.18|1|2|18|1
слъішанъ|||слъішанъ||5500042|| |10|2|1|MATT 2.18|1|2|18|1
бъістъ|||бъістъ||5500042|| · |10|2|1|MATT 2.18|1|2|18|1
плачъ|||плачъ||5500042|| |10|2|1|MATT 2.18|1|2|18|1
и|||і||5500042||҅ |10|2|1|MATT 2.18|1|2|18|1
ръідание|||ръіданіе||5500042||҅ |10|2|1|MATT 2.18|1|2|18|1
и|||і||5500042||҅ |10|2|1|MATT 2.18|1|2|18|1
вьпль|||вьпль||5500042|| |10|2|1|MATT 2.18|1|2|18|1
многъ|||многъ||5500042|| · |10|2|1|MATT 2.18|1|2|18|1
рахиль|||рахіль||5500042|| |10|2|1|MATT 2.18|1|2|18|1
плачѫщи|||плачѫшті||5500042|| |10|2|1|MATT 2.18|1|2|18|1
сⱑ|||сⱑ||5500042|| |10|2|1|MATT 2.18|1|2|18|1
чⱑдъ|||чⱑдъ||5500042|| |10|2|1|MATT 2.18|1|2|18|1
своіхъ|||своіхъ||5500042|| · |10|2|1|MATT 2.18|1|2|18|1
и|||і||5500042||҅ |10|2|1|MATT 2.18|1|2|18|1
не|||не||5500042|| |10|2|1|MATT 2.18|1|2|18|1
хотѣше|||хотѣше||5500042|| |10|2|1|MATT 2.18|1|2|18|1
ѹтѣшити|||оутѣшіті||5500042|| |10|2|1|MATT 2.18|1|2|18|1
сⱑ|||сⱑ||5500042|| |10|2|1|MATT 2.18|1|2|18|1
ꙗко|||ѣко||5500042|| |10|2|1|MATT 2.18|1|2|18|1
не|||не||5500042|| |10|2|1|MATT 2.18|1|2|18|1
сѫтъ|||сѫтъ||5500042|| · коц|10|2|1|MATT 2.18|1|2|18|1
Ѹмрьшю|||оумрьшоу||5500043| | |10|2|1|MATT 2.19|1|2|19|1
же|||же||5500043|| |10|2|1|MATT 2.19|1|2|19|1
