torot_word|pos|morph_tag|deep_cleaned|lemma|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged|subtitle_short|book_no|chapter|verse|variant_no
мариӣно|||марііно||5001069|| · |10|41|1|LUKE 1.41|3|1|41|1
възігра|||възігра||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
сѧ|||сѧ||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
мла̄дънець|||младънець||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
радощамі|||радоштамі||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
въ|||въ||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
ѫ̄тробѣ|||ѫтробѣ||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
е̄ѩ̄|||еѧ||5001069|| · |10|41|1|LUKE 1.41|3|1|41|1
ӣ|||і||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
ӣспл҅ъни|||ісплъні||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
сѧ|||сѧ||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
д҃хмъ|||дхмъ||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
с҃тъимъ|||стъімъ||5001069|| |10|41|1|LUKE 1.41|3|1|41|1
е̄лісавеѳь|||елісавеѳь||5001069|| ·|10|41|1|LUKE 1.41|3|1|41|1
Ӣ|||і||5001070| | |10|41|1|LUKE 1.42|3|1|42|1
възьпи|||възьпі||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
і̄|||і||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
гласомъ|||гласомъ||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
велие̄мъ|||веліемъ||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
и|||і||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
рече|||рече||5001070|| · |10|41|1|LUKE 1.42|3|1|42|1
Б҃лвна|||блвна||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
тъи|||тъі||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
въ|||въ||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
женахъ|||женахъ||5001070|| · |10|41|1|LUKE 1.42|3|1|42|1
ӣ|||і||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
б҃лвнъ|||блвнъ||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
плодъ|||плодъ||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
чрѣва|||чрѣва||5001070|| |10|41|1|LUKE 1.42|3|1|42|1
твое̄го|||твоего||5001070|| ·|10|41|1|LUKE 1.42|3|1|42|1
Ӣ|||і||5001071| | |10|41|1|LUKE 1.43|3|1|43|1
о̄тъ|||отъ||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
кѫдѹ|||кѫдоу||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
се|||се||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
мн̄ѣ|||мнѣ||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
да|||да||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
придетъ|||прідетъ||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
м҃ті|||мті||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
г҃а|||га||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
мое̄го|||моего||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
кь|||кь||5001071|| |10|41|1|LUKE 1.43|3|1|43|1
мн̄ѣ|||мнѣ||5001071|| ·|10|41|1|LUKE 1.43|3|1|43|1
се|||се||5001072| | |10|41|1|LUKE 1.44|3|1|44|1
бо|||бо||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
ѣ̄ко|||ѣко||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
бъістъ|||бъістъ||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
глас|||глас||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
цѣлованиѣ|||цѣлованіѣ||5001072||҅ |10|41|1|LUKE 1.44|3|1|44|1
твое̄го|||твоего||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
въ|||въ||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
ѹ̄шию̄|||оушію||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
мое̄ю̄|||моею||5001072|| · |10|41|1|LUKE 1.44|3|1|44|1
възиграсѧ|||възіграсѧ||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
мла̄дънецъ|||младънецъ||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
радоштамі|||радоштамі||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
въ|||въ||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
чрѣвѣ|||чрѣвѣ||5001072|| |10|41|1|LUKE 1.44|3|1|44|1
мое̄мъ|||моемъ||5001072|| ·|10|41|1|LUKE 1.44|3|1|44|1
ӣ|||і||5001073| | |10|41|1|LUKE 1.45|3|1|45|1
блажена|||блажена||5001073|| |10|41|1|LUKE 1.45|3|1|45|1
ѣ̄же|||ѣже||5001073|| |10|41|1|LUKE 1.45|3|1|45|1
вѣрѫ|||вѣрѫ||5001073|| |10|41|1|LUKE 1.45|3|1|45|1
ѩ̄тъ|||ѧтъ||5001073|| · |10|41|1|LUKE 1.45|3|1|45|1
ѣ̄ко|||ѣко||5001073|| |10|41|1|LUKE 1.45|3|1|45|1
бѫдетъ|||бѫдетъ||5001073|| |10|41|1|LUKE 1.45|3|1|45|1
съвръшение|||съвръшеніе||5001073|| |10|41|1|LUKE 1.45|3|1|45|1
г҃ланъімъ|||гланъімъ||5001073|| |10|41|1|LUKE 1.45|3|1|45|1
(е̄ӣ)|||еі||5001073|| |10|41|1|LUKE 1.45|3|1|45|1
о̄тъ|||отъ||5001073|| |10|41|1|LUKE 1.45|3|1|45|1
г҃а|||га||5001073|| ·|10|41|1|LUKE 1.45|3|1|45|1
Ӣ|||і||5001074| | |10|41|1|LUKE 1.46|3|1|46|1
рече|||рече||5001074|| |10|41|1|LUKE 1.46|3|1|46|1
маріѣ̄|||маріѣ||5001074|| · |10|41|1|LUKE 1.46|3|1|46|1
Велічітъ|||велічітъ||5001074|| |10|41|1|LUKE 1.46|3|1|46|1
д҃ша|||дша||5001074|| |10|41|1|LUKE 1.46|3|1|46|1
моѣ̄|||моѣ||5001074|| |10|41|1|LUKE 1.46|3|1|46|1
г҃а|||га||5001074|| ·|10|41|1|LUKE 1.46|3|1|46|1
ӣ|||і||5001075| | |10|41|1|LUKE 1.47|3|1|47|1
въздрадова|||въздрадова||5001075|| |10|41|1|LUKE 1.47|3|1|47|1
сѧ|||сѧ||5001075|| |10|41|1|LUKE 1.47|3|1|47|1
д҃хъ|||дхъ||5001075|| |10|41|1|LUKE 1.47|3|1|47|1
моӣ|||моі||5001075|| |10|41|1|LUKE 1.47|3|1|47|1
о̄|||о||5001075|| |10|41|1|LUKE 1.47|3|1|47|1
б҃ѕѣ|||бзѣ||5001075|| |10|41|1|LUKE 1.47|3|1|47|1
с҃псѣ|||спсѣ||5001075|| |10|41|1|LUKE 1.47|3|1|47|1
мое̄мъ|||моемъ||5001075|| ·|10|41|1|LUKE 1.47|3|1|47|1
ѣ̄ко|||ѣко||5001076| | |10|41|1|LUKE 1.48|3|1|48|1
призьрѣ|||прізьрѣ||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
на|||на||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
съмѣрені̄е|||съмѣреніе||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
рабъі|||рабъі||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
свое̄ѩ̄|||своеѧ||5001076|| · |10|41|1|LUKE 1.48|3|1|48|1
се|||се||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
бо|||бо||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
о̄тъ|||отъ||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
селѣ|||селѣ||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
блажѧтъ|||блажѧтъ||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
мѧ|||мѧ||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
въси|||въсі||5001076|| |10|41|1|LUKE 1.48|3|1|48|1
роді|||роді||5001076|| ·|10|41|1|LUKE 1.48|3|1|48|1
Ѣ̄ко|||ѣко||5001077| | |10|41|1|LUKE 1.49|3|1|49|1
сътвори|||сътворі||5001077|| |10|41|1|LUKE 1.49|3|1|49|1
мн̄ѣ|||мнѣ||5001077|| |10|41|1|LUKE 1.49|3|1|49|1
величіе̄|||велічіе||5001077|| |10|41|1|LUKE 1.49|3|1|49|1
сілънъі|||сілънъі||5001077|| |10|41|1|LUKE 1.49|3|1|49|1
ӣ|||і||5001077|| |10|41|1|LUKE 1.49|3|1|49|1
с҃то|||сто||5001077|| |10|41|1|LUKE 1.49|3|1|49|1
ӣмѧ|||імѧ||5001077|| |10|41|1|LUKE 1.49|3|1|49|1
е̄го|||его||5001077|| ·|10|41|1|LUKE 1.49|3|1|49|1
Прѣбъис|||прѣбъіс||5001078| | |10|41|1|LUKE 1.56|3|1|56|1
же|||же||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
мариѣ̄|||маріѣ||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
съ|||съ||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
неѭ̄|||неѭ||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
ѣ̄ко|||ѣко||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
три|||трі||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
м҃ѣцѩ|||мѣцѧ||5001078|| · |10|41|1|LUKE 1.56|3|1|56|1
ӣ|||і||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
възврати|||възвраті||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
сѧ|||сѧ||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
въ|||въ||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
домъ|||домъ||5001078|| |10|41|1|LUKE 1.56|3|1|56|1
своӣ|||своі||5001078|| ⁛ —|10|41|1|LUKE 1.56|3|1|56|1
възвраті|||възвраті||5001079| | |10|41|1|LUKE 1.56|3|1|56|2
сѧ|||сѧ||5001079|| |10|41|1|LUKE 1.56|3|1|56|2
въ|||въ||5001079|| |10|41|1|LUKE 1.56|3|1|56|2
домъ|||домъ||5001079|| |10|41|1|LUKE 1.56|3|1|56|2
свои|||своі||5001079|| ⁛ · —|10|41|1|LUKE 1.56|3|1|56|2
въ|||въ||5001080| | |10|41|1|LUKE 1.56|3|1|56|3
домъ|||домъ||5001080|| |10|41|1|LUKE 1.56|3|1|56|3
своӣ|||своі||5001080|| ⁛|10|41|1|LUKE 1.56|3|1|56|3
Елисаветі|||елісаветі||5001081| | |10|41|1|LUKE 1.57|3|1|57|1
же|||же||5001081|| |10|41|1|LUKE 1.57|3|1|57|1
ӣсплънишѧ|||ісплънішѧ||5001081|| |10|41|1|LUKE 1.57|3|1|57|1
сѧ|||сѧ||5001081|| |10|41|1|LUKE 1.57|3|1|57|1
дение̄|||деніе||5001081|| |10|41|1|LUKE 1.57|3|1|57|1
родіти|||родіті||5001081|| |10|41|1|LUKE 1.57|3|1|57|1
е̄ӣ|||еі||5001081|| · |10|41|1|LUKE 1.57|3|1|57|1
ӣ|||і||5001081|| |10|41|1|LUKE 1.57|3|1|57|1
роді|||роді||5001081|| |10|41|1|LUKE 1.57|3|1|57|1
с҃нъ|||снъ||5001081|| ·|10|41|1|LUKE 1.57|3|1|57|1
Ӣ|||і||5001082| | |10|41|1|LUKE 1.58|3|1|58|1
слъішашѧ|||слъішашѧ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
о҃̄крстъ|||окрстъ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
жівѫщиӣ|||жівѫштіі||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
рождение̄|||рожденіе||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
е҅ѩ̄|||еѧ||5001082|| · |10|41|1|LUKE 1.58|3|1|58|1
Ѣ̄ко|||ѣко||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
възвелічілъ|||възвелічілъ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
е̄стъ|||естъ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
г҃ь|||гь||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
м҃лстъ|||млстъ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
своѭ̄|||своѭ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
съ|||съ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
неѭ̄|||неѭ||5001082|| · |10|41|1|LUKE 1.58|3|1|58|1
Ӣ|||і||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
радоваа̄хѫ|||радоваахѫ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
сѧ|||сѧ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
съ|||съ||5001082|| |10|41|1|LUKE 1.58|3|1|58|1
неѭ̆|||неѭ||5001082|| ·|10|41|1|LUKE 1.58|3|1|58|1
Ӣ|||і||5001083| | |10|41|1|LUKE 1.59|3|1|59|1
бъис|||бъіс||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
въ|||въ||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
о̄с҅мъі|||осмъі||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
ден|||ден||5001083|| · |10|41|1|LUKE 1.59|3|1|59|1
придѫ|||прідѫ||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
о̄брѣзатъ|||обрѣзатъ||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
о̄трочѧте|||отрочѧте||5001083|| · |10|41|1|LUKE 1.59|3|1|59|1
Ӣ|||і||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
нарицаа̄хѫ|||наріцаахѫ||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
е̄|||е||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
ӣменемъ|||іменемъ||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
о҃̄ца|||оца||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
своѐ̀го|||своего||5001083|| |10|41|1|LUKE 1.59|3|1|59|1
захариѣ̄|||захаріѣ||5001083|| ·|10|41|1|LUKE 1.59|3|1|59|1
ӣ|||і||5001084| | |10|41|1|LUKE 1.60|3|1|60|1
о̄тъвѣщавъши|||отъвѣштавъші||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
м҃ти|||мті||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
е̄го|||его||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
ре|||ре||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
ни|||ні||5001084|| · |10|41|1|LUKE 1.60|3|1|60|1
нъ|||нъ||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
да|||да||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
наречетъ|||наречетъ||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
сѧ|||сѧ||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
ӣмѧ|||імѧ||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
е̄мѹ|||емоу||5001084|| |10|41|1|LUKE 1.60|3|1|60|1
ӣо̄а̄нъ|||іоанъ||5001084|| ·|10|41|1|LUKE 1.60|3|1|60|1
Ӣ|||і||5001085| | |10|41|1|LUKE 1.61|3|1|61|1
рѣшѧ|||рѣшѧ||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
кь|||кь||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
неӣ|||неі||5001085|| · |10|41|1|LUKE 1.61|3|1|61|1
ѣ̄ко|||ѣко||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
никт̄оже|||ніктоже||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
е̄стъ|||естъ||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
о̄тъ|||отъ||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
рождениѣ|||рожденіѣ||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
твое̄го|||твоего||5001085|| · |10|41|1|LUKE 1.61|3|1|61|1
ꙇ̄же|||іже||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
наріцае̄тъ|||наріцаетъ||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
сѧ|||сѧ||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
ӣмене̄мъ|||іменемъ||5001085|| |10|41|1|LUKE 1.61|3|1|61|1
тѣмь|||тѣмь||5001085|| ·|10|41|1|LUKE 1.61|3|1|61|1
помаваа̄хѫ|||помаваахѫ||5001086| | |10|41|1|LUKE 1.62|3|1|62|1
же|||же||5001086|| |10|41|1|LUKE 1.62|3|1|62|1
о҃̄цю|||оцоу||5001086|| |10|41|1|LUKE 1.62|3|1|62|1
е̄го|||его||5001086|| · |10|41|1|LUKE 1.62|3|1|62|1
како|||како||5001086|| |10|41|1|LUKE 1.62|3|1|62|1
бі|||бі||5001086|| |10|41|1|LUKE 1.62|3|1|62|1
хотѣлъ|||хотѣлъ||5001086|| |10|41|1|LUKE 1.62|3|1|62|1
нарещі|||нарешті||5001086|| |10|41|1|LUKE 1.62|3|1|62|1
е̄|||е||5001086|| ·|10|41|1|LUKE 1.62|3|1|62|1
Ӣ|||і||5001087| | |10|41|1|LUKE 1.63|3|1|63|1
ӣспрошь|||іспрошь||5001087|| |10|41|1|LUKE 1.63|3|1|63|1
дъщицѫ|||дъштіцѫ||5001087|| · |10|41|1|LUKE 1.63|3|1|63|1
Напіса|||напіса||5001087|| |10|41|1|LUKE 1.63|3|1|63|1
г҃лѧ|||глѧ||5001087|| : |10|41|1|LUKE 1.63|3|1|63|1
ӣ̄о̄а̄нъ|||іоанъ||5001087|| |10|41|1|LUKE 1.63|3|1|63|1
е̄стъ|||естъ||5001087|| |10|41|1|LUKE 1.63|3|1|63|1
ӣмѧ|||імѧ||5001087|| |10|41|1|LUKE 1.63|3|1|63|1
е̄мѹ|||емоу||5001087|| · |10|41|1|LUKE 1.63|3|1|63|1
Ӣ|||і||5001087|| |10|41|1|LUKE 1.63|3|1|63|1
чю̄ждаа̄хѫ|||чоуждаахѫ||5001087|| |10|41|1|LUKE 1.63|3|1|63|1
сѧ|||сѧ||5001087|| |10|41|1|LUKE 1.63|3|1|63|1
въсі|||въсі||5001087|| ·|10|41|1|LUKE 1.63|3|1|63|1
О҅тв̄рѣсѧ|||отврѣсѧ||5001088| | |10|41|1|LUKE 1.64|3|1|64|1
же|||же||5001088|| |10|41|1|LUKE 1.64|3|1|64|1
сѧ|||сѧ||5001088|| |10|41|1|LUKE 1.64|3|1|64|1
ѹ̄ста|||оуста||5001088|| |10|41|1|LUKE 1.64|3|1|64|1
е̄го|||его||5001088|| |10|41|1|LUKE 1.64|3|1|64|1
а̄бие̄|||абіе||5001088|| · |10|41|1|LUKE 1.64|3|1|64|1
ӣ|||і||5001088|| |10|41|1|LUKE 1.64|3|1|64|1
ѩ҃̄зкъ|||ѧзкъ||5001088|| |10|41|1|LUKE 1.64|3|1|64|1
е̄го|||его||5001088|| · |10|41|1|LUKE 1.64|3|1|64|1
Ӣ|||і||5001088|| |10|41|1|LUKE 1.64|3|1|64|1
г҃лаа҅ше|||глааше||5001088|| |10|41|1|LUKE 1.64|3|1|64|1
Б҃лвѭ|||блвѭ||5001088|| |10|41|1|LUKE 1.64|3|1|64|1
б҃а|||ба||5001088|| ·|10|41|1|LUKE 1.64|3|1|64|1
Ӣ|||і||5001089| | |10|41|1|LUKE 1.65|3|1|65|1
бъис|||бъіс||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
на|||на||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
въсѣх|||въсѣх||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
ст҅рахъ|||страхъ||5001089|| · |10|41|1|LUKE 1.65|3|1|65|1
живѫщиӣхъ|||жівѫштііхъ||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
о҃̄крстъ|||окрстъ||5001089|| · |10|41|1|LUKE 1.65|3|1|65|1
ӣ|||і||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
въ|||въ||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
вс̄еӣ|||всеі||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
горниї|||горніі||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
ӣю̄деӣстѣӣ|||іюдеістѣі||5001089|| · |10|41|1|LUKE 1.65|3|1|65|1
повѣдае̄ми|||повѣдаемі||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
бѣа̄хѫ|||бѣахѫ||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
въси|||въсі||5001089|| |10|41|1|LUKE 1.65|3|1|65|1
г҃лисі|||глісі||5001089|| ·|10|41|1|LUKE 1.65|3|1|65|1
ӣ|||і||5001090| | |10|41|1|LUKE 1.66|3|1|66|1
положишѧ|||положішѧ||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
всі|||всі||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
слъішѧштіӣ|||слъішѧштіі||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
на|||на||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
с҃рдциӣхъ|||срдцііхъ||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
своӣхъ|||своіхъ||5001090|| · |10|41|1|LUKE 1.66|3|1|66|1
чьто|||чьто||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
ѹ̄бо|||оубо||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
о̄трочѧ|||отрочѧ||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
се|||се||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
бѫдетъ|||бѫдетъ||5001090|| · |10|41|1|LUKE 1.66|3|1|66|1
ӣ|||і||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
рѫка|||рѫка||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
г҃нѣ|||гнѣ||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
бѣ|||бѣ||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
съ|||съ||5001090|| |10|41|1|LUKE 1.66|3|1|66|1
нимъ|||німъ||5001090|| ·|10|41|1|LUKE 1.66|3|1|66|1
ӣ|||і||5001091| | |10|41|1|LUKE 1.67|3|1|67|1
захариѣ̄|||захаріѣ||5001091|| |10|41|1|LUKE 1.67|3|1|67|1
о҃̄ць|||оць||5001091|| |10|41|1|LUKE 1.67|3|1|67|1
е̄го|||его||5001091|| · |10|41|1|LUKE 1.67|3|1|67|1
ӣсплъни|||ісплъні||5001091|| |10|41|1|LUKE 1.67|3|1|67|1
сѧ|||сѧ||5001091|| |10|41|1|LUKE 1.67|3|1|67|1
д҃хмъ|||дхмъ||5001091|| |10|41|1|LUKE 1.67|3|1|67|1
с҃тъиӣмъ|||стъіімъ||5001091|| · |10|41|1|LUKE 1.67|3|1|67|1
ӣ|||і||5001091|| |10|41|1|LUKE 1.67|3|1|67|1
п҃ррчьствова|||пррчьствова||5001091|| |10|41|1|LUKE 1.67|3|1|67|1
г҃лѧ|||глѧ||5001091|| ·|10|41|1|LUKE 1.67|3|1|67|1
Б҃лнъ|||блнъ||5001092| | |10|41|1|LUKE 1.68|3|1|68|1
г҃ь|||гь||5001092|| |10|41|1|LUKE 1.68|3|1|68|1
б҃ъ|||бъ||5001092|| |10|41|1|LUKE 1.68|3|1|68|1
и҃̄злвъ|||ізлвъ||5001092|| · |10|41|1|LUKE 1.68|3|1|68|1
Ѣко|||ѣко||5001092|| |10|41|1|LUKE 1.68|3|1|68|1
посѣті|||посѣті||5001092|| |10|41|1|LUKE 1.68|3|1|68|1
ӣ|||і||5001092|| |10|41|1|LUKE 1.68|3|1|68|1
сьтворі|||сьтворі||5001092|| |10|41|1|LUKE 1.68|3|1|68|1
ӣзбавл̄ение̄|||ізбавленіе||5001092|| |10|41|1|LUKE 1.68|3|1|68|1
людемъ|||людемъ||5001092|| |10|41|1|LUKE 1.68|3|1|68|1
своӣмъ|||своімъ||5001092|| ·|10|41|1|LUKE 1.68|3|1|68|1
Ӣ|||і||5001093| | |10|41|1|LUKE 1.76|3|1|76|1
тъі|||тъі||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
о̄трочѩ|||отрочѧ||5001093|| · |10|41|1|LUKE 1.76|3|1|76|1
п҃рркъ|||прркъ||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
въишнѣа̄го|||въішнѣаго||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
наречеши|||наречеші||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
сѧ|||сѧ||5001093|| · |10|41|1|LUKE 1.76|3|1|76|1
Прѣдъидеши|||прѣдъідеші||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
бо|||бо||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
прѣдъ|||прѣдъ||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
ліцемъ|||ліцемъ||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
г҃немъ|||гнемъ||5001093|| · |10|41|1|LUKE 1.76|3|1|76|1
ѹ̄готовати|||оуготоваті||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
пѫти|||пѫті||5001093|| |10|41|1|LUKE 1.76|3|1|76|1
е̄го|||его||5001093|| ·|10|41|1|LUKE 1.76|3|1|76|1
О̄трочѧ|||отрочѧ||5001094| | |10|41|1|LUKE 1.80|3|1|80|1
же|||же||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
растѣа̄ше|||растѣаше||5001094|| · |10|41|1|LUKE 1.80|3|1|80|1
ӣ|||і||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
крѣплѣа̄ше|||крѣплѣаше||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
сѧ|||сѧ||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
д҃хмъ|||дхмъ||5001094|| · |10|41|1|LUKE 1.80|3|1|80|1
ӣ|||і||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
бѣ|||бѣ||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
въ|||въ||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
пѹстъинѣхъ|||поустъінѣхъ||5001094|| · |10|41|1|LUKE 1.80|3|1|80|1
до|||до||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
дьне|||дьне||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
ѣ̄влениѣ̄|||ѣвленіѣ||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
свое̄го|||своего||5001094|| · |10|41|1|LUKE 1.80|3|1|80|1
къ|||къ||5001094|| |10|41|1|LUKE 1.80|3|1|80|1
и҃̄злю|||ізлю||5001094|| ⁛ —|10|41|1|LUKE 1.80|3|1|80|1
ӣзіде|||ізіде||5001095| | |10|42|1|LUKE 2.1|3|2|1|1
заповѣ|||заповѣ||5001095|| |10|42|1|LUKE 2.1|3|2|1|1
о̄тъ|||отъ||5001095|| |10|42|1|LUKE 2.1|3|2|1|1
кесарѣ|||кесарѣ||5001095|| |10|42|1|LUKE 2.1|3|2|1|1
а̄вг̄оста|||авгоста||5001095|| · |10|42|1|LUKE 2.1|3|2|1|1
Напісаті|||напісаті||5001095|| |10|42|1|LUKE 2.1|3|2|1|1
вс̄ѫ|||всѫ||5001095|| |10|42|1|LUKE 2.1|3|2|1|1
вьселенѫѭ̄|||вьселенѫѭ||5001095|| ·|10|42|1|LUKE 2.1|3|2|1|1
